estado;divisao;ano;data;mandante;visitante;placar;gols_mandante;gols_visitante;resultado;peso_importancia
maranhao;1;2023;2023-03-26;Maranhão;Moto Club;1-1(5-4 Pen.);1;1;D;2.0
maranhao;1;2022;2022-01-23;São José-MA;Moto Club;1-1;1;1;D;2.0
maranhao;1;2022;2022-01-26;Juventude-MA;Sampaio Corrêa;1-2;1;2;A;2.0
maranhao;1;2022;2022-01-29;Pinheiro-MA;IAPE;1-0;1;0;H;2.0
maranhao;1;2022;2022-01-30;Moto Club;Tuntum;1-0;1;0;H;2.0
maranhao;1;2022;2022-01-30;Cordino;São José-MA;1-2;1;2;A;2.0
maranhao;1;2022;2022-02-02;Sampaio Corrêa;Pinheiro-MA;4-0;4;0;H;2.0
maranhao;1;2022;2022-02-03;Tuntum;Cordino;3-2;3;2;H;2.0
maranhao;1;2022;2022-02-05;Juventude-MA;IAPE;0-1;0;1;A;2.0
maranhao;1;2022;2022-02-06;Cordino;Moto Club;1-2;1;2;A;2.0
maranhao;1;2022;2022-02-06;Tuntum;São José-MA;1-1;1;1;D;2.0
maranhao;1;2022;2022-02-08;IAPE;Sampaio Corrêa;0-1;0;1;A;2.0
maranhao;1;2022;2022-02-08;Pinheiro-MA;Juventude-MA;3-0;3;0;H;2.0
maranhao;1;2022;2022-02-19;Moto Club;Pinheiro-MA;2-0;2;0;H;2.0
maranhao;1;2022;2022-02-27;Sampaio Corrêa;São José-MA;1-0;1;0;H;2.0
maranhao;1;2022;2022-03-12;Sampaio Corrêa;Moto Club;1-0;1;0;H;2.0
maranhao;1;2022;2022-03-13;São José-MA;IAPE;2-0;2;0;H;2.0
maranhao;1;2022;2022-03-13;Tuntum;Pinheiro-MA;0-0;0;0;D;2.0
maranhao;1;2022;2022-03-17;Juventude-MA;São José-MA;3-7;3;7;A;2.0
maranhao;1;2022;2022-03-20;Pinheiro-MA;Moto Club;1-1;1;1;D;2.0
maranhao;1;2022;2022-03-23;Sampaio Corrêa;Cordino;2-2;2;2;D;2.0
maranhao;1;2022;2022-03-23;Moto Club;Juventude-MA;3-1;3;1;H;2.0
maranhao;1;2022;2022-03-26;Pinheiro-MA;São José-MA;3-1;3;1;H;2.0
maranhao;1;2022;2022-03-27;IAPE;Tuntum;1-1;1;1;D;2.0
maranhao;1;2022;2022-03-27;Cordino;Juventude-MA;5-0;5;0;H;2.0
maranhao;1;2022;2022-03-27;Sampaio Corrêa;Moto Club;3-1;3;1;H;2.0
maranhao;1;2022;2022-03-30;Tuntum;Sampaio Corrêa;3-3;3;3;D;2.0
maranhao;1;2022;2022-04-02;São José-MA;Sampaio Corrêa;0-0;0;0;D;2.0
maranhao;1;2022;2022-04-02;Moto Club;IAPE;0-1;0;1;A;2.0
maranhao;1;2022;2022-04-02;Cordino;Pinheiro-MA;3-2;3;2;H;2.0
maranhao;1;2022;2022-04-02;Juventude-MA;Tuntum;2-0;2;0;H;2.0
maranhao;1;2022;2022-04-05;Cordino;Sampaio Corrêa;1-1(4-2 Pen.);1;1;D;2.0
maranhao;1;2022;2022-04-06;IAPE;São José-MA;2-0;2;0;H;2.0
maranhao;1;2022;2022-04-10;IAPE;Cordino;0-3;0;3;A;2.0
maranhao;1;2022;2022-04-10;IAPE;Cordino;0-3;0;3;A;2.0
maranhao;1;2022;2022-04-13;Cordino;Sampaio Corrêa;1-1;1;1;D;2.0
maranhao;1;2022;2022-04-20;Sampaio Corrêa;Cordino;0-0(4-3 Pen.);0;0;D;2.0
maranhao;1;2021;2021-02-20;Bacabal;Sampaio Corrêa;0-4;0;4;A;2.0
maranhao;1;2021;2021-02-20;Pinheiro-MA;São José-MA;1-0;1;0;H;2.0
maranhao;1;2021;2021-02-21;Juventude-MA;IAPE;3-0;3;0;H;2.0
maranhao;1;2021;2021-02-21;Moto Club;Imperatriz;2-0;2;0;H;2.0
maranhao;1;2021;2021-02-23;Sampaio Corrêa;São José-MA;4-0;4;0;H;2.0
maranhao;1;2021;2021-02-24;Bacabal;Pinheiro-MA;0-4;0;4;A;2.0
maranhao;1;2021;2021-02-24;Moto Club;Juventude-MA;1-0;1;0;H;2.0
maranhao;1;2021;2021-02-25;Imperatriz;IAPE;1-2;1;2;A;2.0
maranhao;1;2021;2021-02-27;Bacabal;São José-MA;2-1;2;1;H;2.0
maranhao;1;2021;2021-03-01;Pinheiro-MA;Imperatriz;0-0;0;0;D;2.0
maranhao;1;2021;2021-03-02;IAPE;Moto Club;0-2;0;2;A;2.0
maranhao;1;2021;2021-03-03;Juventude-MA;Sampaio Corrêa;0-0;0;0;D;2.0
maranhao;1;2021;2021-03-08;São José-MA;IAPE;0-0;0;0;D;2.0
maranhao;1;2021;2021-03-09;Juventude-MA;Pinheiro-MA;2-0;2;0;H;2.0
maranhao;1;2021;2021-03-13;Imperatriz;São José-MA;1-2;1;2;A;2.0
maranhao;1;2021;2021-03-17;Sampaio Corrêa;Imperatriz;2-0;2;0;H;2.0
maranhao;1;2021;2021-03-20;Pinheiro-MA;IAPE;2-2;2;2;D;2.0
maranhao;1;2021;2021-03-21;Bacabal;Moto Club;2-4;2;4;A;2.0
maranhao;1;2021;2021-03-29;Moto Club;São José-MA;0-1;0;1;A;2.0
maranhao;1;2021;2021-03-29;Imperatriz;Juventude-MA;0-0;0;0;D;2.0
maranhao;1;2021;2021-03-31;IAPE;Bacabal;6-0;6;0;H;2.0
maranhao;1;2021;2021-04-06;Juventude-MA;Bacabal;1-2;1;2;A;2.0
maranhao;1;2021;2021-04-07;Sampaio Corrêa;Pinheiro-MA;1-0;1;0;H;2.0
maranhao;1;2021;2021-04-14;Moto Club;Sampaio Corrêa;2-1;2;1;H;2.0
maranhao;1;2021;2021-04-21;Sampaio Corrêa;IAPE;0-1;0;1;A;2.0
maranhao;1;2021;2021-04-21;Imperatriz;Bacabal;1-0;1;0;H;2.0
maranhao;1;2021;2021-04-21;São José-MA;Juventude-MA;1-1;1;1;D;2.0
maranhao;1;2021;2021-04-21;Pinheiro-MA;Moto Club;2-0;2;0;H;2.0
maranhao;1;2021;2021-04-25;Juventude-MA;IAPE;3-0;3;0;H;2.0
maranhao;1;2021;2021-04-26;São José-MA;Pinheiro-MA;0-3;0;3;A;2.0
maranhao;1;2021;2021-04-29;Pinheiro-MA;São José-MA;1-0;1;0;H;2.0
maranhao;1;2021;2021-04-29;IAPE;Juventude-MA;2-0;2;0;H;2.0
maranhao;1;2021;2021-05-02;Juventude-MA;Moto Club;1-1;1;1;D;2.0
maranhao;1;2021;2021-05-03;Pinheiro-MA;Sampaio Corrêa;0-0;0;0;D;2.0
maranhao;1;2021;2021-05-07;Moto Club;Juventude-MA;3-2;3;2;H;2.0
maranhao;1;2021;2021-05-08;Sampaio Corrêa;Pinheiro-MA;0-0(4-3 Pen.);0;0;D;2.0
maranhao;1;2021;2021-05-16;Sampaio Corrêa;Moto Club;1-0;1;0;H;2.0
maranhao;1;2021;2021-05-23;Moto Club;Sampaio Corrêa;1-3;1;3;A;2.0
maranhao;1;2020;2020-01-25;Maranhão;Imperatriz;1-0;1;0;H;2.0
maranhao;1;2020;2020-01-25;Pinheiro-MA;Cordino;4-1;4;1;H;2.0
maranhao;1;2020;2020-01-26;Juventude-MA;Moto Club;0-2;0;2;A;2.0
maranhao;1;2020;2020-01-27;Sampaio Corrêa;São José-MA;7-1;7;1;H;2.0
maranhao;1;2020;2020-02-01;Maranhão;Sampaio Corrêa;1-1;1;1;D;2.0
maranhao;1;2020;2020-02-02;Cordino;Imperatriz;0-1;0;1;A;2.0
maranhao;1;2020;2020-02-02;Juventude-MA;São José-MA;3-0;3;0;H;2.0
maranhao;1;2020;2020-02-03;Moto Club;Pinheiro-MA;3-1;3;1;H;2.0
maranhao;1;2020;2020-02-08;Pinheiro-MA;Sampaio Corrêa;1-2;1;2;A;2.0
maranhao;1;2020;2020-02-08;São José-MA;Moto Club;0-0;0;0;D;2.0
maranhao;1;2020;2020-02-09;Cordino;Maranhão;1-1;1;1;D;2.0
maranhao;1;2020;2020-02-15;Maranhão;São José-MA;1-2;1;2;A;2.0
maranhao;1;2020;2020-02-16;Pinheiro-MA;Juventude-MA;1-2;1;2;A;2.0
maranhao;1;2020;2020-02-20;Moto Club;Cordino;3-0;3;0;H;2.0
maranhao;1;2020;2020-02-29;Imperatriz;Juventude-MA;2-1;2;1;H;2.0
maranhao;1;2020;2020-03-01;Pinheiro-MA;Maranhão;3-2;3;2;H;2.0
maranhao;1;2020;2020-03-01;Sampaio Corrêa;Cordino;3-0;3;0;H;2.0
maranhao;1;2020;2020-03-03;São José-MA;Imperatriz;0-1;0;1;A;2.0
maranhao;1;2020;2020-03-07;Sampaio Corrêa;Moto Club;0-1;0;1;A;2.0
maranhao;1;2020;2020-03-08;Cordino;Juventude-MA;0-1;0;1;A;2.0
maranhao;1;2020;2020-03-11;Imperatriz;Moto Club;0-1;0;1;A;2.0
maranhao;1;2020;2020-03-16;São José-MA;Pinheiro-MA;1-5;1;5;A;2.0
maranhao;1;2020;2020-08-01;Juventude-MA;Maranhão;2-0;2;0;H;2.0
maranhao;1;2020;2020-08-01;Imperatriz;Sampaio Corrêa;0-1;0;1;A;2.0
maranhao;1;2020;2020-08-04;Moto Club;Maranhão;2-1;2;1;H;2.0
maranhao;1;2020;2020-08-04;Cordino;São José-MA;0-3;0;3;A;2.0
maranhao;1;2020;2020-08-04;Juventude-MA;Sampaio Corrêa;1-5;1;5;A;2.0
maranhao;1;2020;2020-08-04;Imperatriz;Pinheiro-MA;3-1;3;1;H;2.0
maranhao;1;2020;2020-08-18;São José-MA;Imperatriz;4-1;4;1;H;2.0
maranhao;1;2020;2020-08-18;Pinheiro-MA;Juventude-MA;1-1;1;1;D;2.0
maranhao;1;2020;2020-08-21;Imperatriz;São José-MA;5-2(6-7 Pen.);5;2;H;2.0
maranhao;1;2020;2020-08-22;Juventude-MA;Pinheiro-MA;4-2;4;2;H;2.0
maranhao;1;2020;2020-09-05;São José-MA;Moto Club;0-0;0;0;D;2.0
maranhao;1;2020;2020-09-09;Juventude-MA;Sampaio Corrêa;0-4;0;4;A;2.0
maranhao;1;2020;2020-09-14;Moto Club;São José-MA;2-2(4-2 Pen.);2;2;D;2.0
maranhao;1;2020;2020-09-16;Sampaio Corrêa;Juventude-MA;1-1;1;1;D;2.0
maranhao;1;2020;2020-09-23;Sampaio Corrêa;Moto Club;0-0;0;0;D;2.0
maranhao;1;2020;2020-09-26;Moto Club;Sampaio Corrêa;0-2;0;2;A;2.0
mato-grosso;2;2020;2020-01-25;Maranhão;Imperatriz;1-0;1;0;H;1.5
mato-grosso;2;2020;2020-01-25;Pinheiro-MA;Cordino;4-1;4;1;H;1.5
mato-grosso;2;2020;2020-01-26;Juventude-MA;Moto Club;0-2;0;2;A;1.5
mato-grosso;2;2020;2020-01-27;Sampaio Corrêa;São José-MA;7-1;7;1;H;1.5
mato-grosso;2;2020;2020-02-01;Maranhão;Sampaio Corrêa;1-1;1;1;D;1.5
mato-grosso;2;2020;2020-02-02;Cordino;Imperatriz;0-1;0;1;A;1.5
mato-grosso;2;2020;2020-02-02;Juventude-MA;São José-MA;3-0;3;0;H;1.5
mato-grosso;2;2020;2020-02-03;Moto Club;Pinheiro-MA;3-1;3;1;H;1.5
mato-grosso;2;2020;2020-02-08;Pinheiro-MA;Sampaio Corrêa;1-2;1;2;A;1.5
mato-grosso;2;2020;2020-02-08;São José-MA;Moto Club;0-0;0;0;D;1.5
mato-grosso;2;2020;2020-02-09;Cordino;Maranhão;1-1;1;1;D;1.5
mato-grosso;2;2020;2020-02-15;Maranhão;São José-MA;1-2;1;2;A;1.5
mato-grosso;2;2020;2020-02-16;Pinheiro-MA;Juventude-MA;1-2;1;2;A;1.5
mato-grosso;2;2020;2020-02-20;Moto Club;Cordino;3-0;3;0;H;1.5
mato-grosso;2;2020;2020-02-29;Imperatriz;Juventude-MA;2-1;2;1;H;1.5
mato-grosso;2;2020;2020-03-01;Pinheiro-MA;Maranhão;3-2;3;2;H;1.5
mato-grosso;2;2020;2020-03-01;Sampaio Corrêa;Cordino;3-0;3;0;H;1.5
mato-grosso;2;2020;2020-03-03;São José-MA;Imperatriz;0-1;0;1;A;1.5
mato-grosso;2;2020;2020-03-07;Sampaio Corrêa;Moto Club;0-1;0;1;A;1.5
mato-grosso;2;2020;2020-03-08;Cordino;Juventude-MA;0-1;0;1;A;1.5
mato-grosso;2;2020;2020-03-11;Imperatriz;Moto Club;0-1;0;1;A;1.5
mato-grosso;2;2020;2020-03-16;São José-MA;Pinheiro-MA;1-5;1;5;A;1.5
mato-grosso;2;2020;2020-08-01;Juventude-MA;Maranhão;2-0;2;0;H;1.5
mato-grosso;2;2020;2020-08-01;Imperatriz;Sampaio Corrêa;0-1;0;1;A;1.5
mato-grosso;2;2020;2020-08-04;Moto Club;Maranhão;2-1;2;1;H;1.5
mato-grosso;2;2020;2020-08-04;Cordino;São José-MA;0-3;0;3;A;1.5
mato-grosso;2;2020;2020-08-04;Juventude-MA;Sampaio Corrêa;1-5;1;5;A;1.5
mato-grosso;2;2020;2020-08-04;Imperatriz;Pinheiro-MA;3-1;3;1;H;1.5
mato-grosso;2;2020;2020-08-18;São José-MA;Imperatriz;4-1;4;1;H;1.5
mato-grosso;2;2020;2020-08-18;Pinheiro-MA;Juventude-MA;1-1;1;1;D;1.5
mato-grosso;2;2020;2020-08-21;Imperatriz;São José-MA;5-2(6-7 Pen.);5;2;H;1.5
mato-grosso;2;2020;2020-08-22;Juventude-MA;Pinheiro-MA;4-2;4;2;H;1.5
mato-grosso;2;2020;2020-09-05;São José-MA;Moto Club;0-0;0;0;D;1.5
mato-grosso;2;2020;2020-09-09;Juventude-MA;Sampaio Corrêa;0-4;0;4;A;1.5
mato-grosso;2;2020;2020-09-14;Moto Club;São José-MA;2-2(4-2 Pen.);2;2;D;1.5
mato-grosso;2;2020;2020-09-16;Sampaio Corrêa;Juventude-MA;1-1;1;1;D;1.5
mato-grosso;2;2020;2020-09-23;Sampaio Corrêa;Moto Club;0-0;0;0;D;1.5
mato-grosso;2;2020;2020-09-26;Moto Club;Sampaio Corrêa;0-2;0;2;A;1.5
mato-grosso;2;2024;2024-04-27;Rondonópolis;Ação;4-1;4;1;H;1.5
mato-grosso;2;2024;2024-04-28;Poconé;Operário-MT;2-1;2;1;H;1.5
mato-grosso;2;2024;2024-04-28;Santa Cruz-MT;Sinop;0-1;0;1;A;1.5
mato-grosso;2;2024;2024-04-28;Cáceres;Juara;1-1;1;1;D;1.5
mato-grosso;2;2024;2024-04-28;Sport Sinop;Campo Novo FC;3-1;3;1;H;1.5
mato-grosso;2;2024;2024-05-04;Ação;Poconé;2-1;2;1;H;1.5
mato-grosso;2;2024;2024-05-04;Campo Novo FC;Cáceres;1-3;1;3;A;1.5
mato-grosso;2;2024;2024-05-04;Juara;Santa Cruz-MT;3-0;3;0;H;1.5
mato-grosso;2;2024;2024-05-05;Sinop;Sport Sinop;2-0;2;0;H;1.5
mato-grosso;2;2024;2024-05-06;Operário-MT;Atlético-MT;1-0;1;0;H;1.5
mato-grosso;2;2024;2024-05-11;Rondonópolis;Atlético-MT;2-0;2;0;H;1.5
mato-grosso;2;2024;2024-05-11;Sport Sinop;Santa Cruz-MT;2-0;2;0;H;1.5
mato-grosso;2;2024;2024-05-12;Cáceres;Sinop;0-1;0;1;A;1.5
mato-grosso;2;2024;2024-05-12;Campo Novo FC;Juara;0-1;0;1;A;1.5
mato-grosso;2;2024;2024-05-13;Ação;Operário-MT;2-1;2;1;H;1.5
mato-grosso;2;2024;2024-05-18;Atlético-MT;Poconé;0-3;0;3;A;1.5
mato-grosso;2;2024;2024-05-18;Sinop;Campo Novo FC;3-2;3;2;H;1.5
mato-grosso;2;2024;2024-05-19;Santa Cruz-MT;Cáceres;3-1;3;1;H;1.5
mato-grosso;2;2024;2024-05-19;Rondonópolis;Operário-MT;3-3;3;3;D;1.5
mato-grosso;2;2024;2024-05-19;Sport Sinop;Juara;1-2;1;2;A;1.5
mato-grosso;2;2024;2024-05-25;Juara;Sinop;1-1;1;1;D;1.5
mato-grosso;2;2024;2024-05-26;Poconé;Rondonópolis;1-1;1;1;D;1.5
mato-grosso;2;2024;2024-05-26;Ação;Atlético-MT;4-0;4;0;H;1.5
mato-grosso;2;2024;2024-05-26;Cáceres;Sport Sinop;1-0;1;0;H;1.5
mato-grosso;2;2024;2024-05-26;Campo Novo FC;Santa Cruz-MT;2-0;2;0;H;1.5
mato-grosso;2;2024;2024-06-02;Sport Sinop;Ação;0-1;0;1;A;1.5
mato-grosso;2;2024;2024-06-02;Cáceres;Rondonópolis;0-0;0;0;D;1.5
mato-grosso;2;2024;2024-06-02;Poconé;Juara;0-0;0;0;D;1.5
mato-grosso;2;2024;2024-06-02;Operário-MT;Sinop;1-4;1;4;A;1.5
mato-grosso;2;2024;2024-06-08;Ação;Sport Sinop;0-1(3-4 Pen.);0;1;A;1.5
mato-grosso;2;2024;2024-06-08;Rondonópolis;Cáceres;0-1;0;1;A;1.5
mato-grosso;2;2024;2024-06-08;Juara;Poconé;1-3;1;3;A;1.5
mato-grosso;2;2024;2024-06-09;Sinop;Operário-MT;2-1;2;1;H;1.5
mato-grosso;2;2024;2024-06-15;Cáceres;Sinop;1-0;1;0;H;1.5
mato-grosso;2;2024;2024-06-16;Sport Sinop;Poconé;2-2;2;2;D;1.5
mato-grosso;2;2024;2024-06-23;Poconé;Sport Sinop;1-1(4-5 Pen.);1;1;D;1.5
mato-grosso;2;2024;2024-06-23;Sinop;Cáceres;0-2;0;2;A;1.5
mato-grosso;2;2024;2024-06-30;Sport Sinop;Cáceres;1-0;1;0;H;1.5
mato-grosso;2;2024;2024-07-07;Cáceres;Sport Sinop;2-1(4-2 Pen.);2;1;H;1.5
mato-grosso;2;2023;2023-04-29;AA Araguaia;Paulistano-MT;3-0;3;0;H;1.5
mato-grosso;2;2023;2023-04-29;Primavera AC;Poconé;5-0;5;0;H;1.5
mato-grosso;2;2023;2023-04-29;Cáceres;Ação;4-3;4;3;H;1.5
mato-grosso;2;2023;2023-04-30;Campo Novo FC;Sinop;1-3;1;3;A;1.5
mato-grosso;2;2023;2023-05-06;Paulistano-MT;Campo Novo FC;0-2;0;2;A;1.5
mato-grosso;2;2023;2023-05-06;Sinop;Sorriso FC;1-2;1;2;A;1.5
mato-grosso;2;2023;2023-05-07;Operário-MT;Cáceres;2-1;2;1;H;1.5
mato-grosso;2;2023;2023-05-08;Ação;Primavera AC;1-2;1;2;A;1.5
mato-grosso;2;2023;2023-05-13;Poconé;Operário-MT;2-3;2;3;A;1.5
mato-grosso;2;2023;2023-05-13;Sorriso FC;Campo Novo FC;3-0;3;0;H;1.5
mato-grosso;2;2023;2023-05-14;Cáceres;Primavera AC;2-1;2;1;H;1.5
mato-grosso;2;2023;2023-05-14;Sinop;AA Araguaia;2-3;2;3;A;1.5
mato-grosso;2;2023;2023-05-18;Operário-MT;Ação;0-2;0;2;A;1.5
mato-grosso;2;2023;2023-05-19;Paulistano-MT;Sinop;2-6;2;6;A;1.5
mato-grosso;2;2023;2023-05-20;Poconé;Cáceres;1-1;1;1;D;1.5
mato-grosso;2;2023;2023-05-21;AA Araguaia;Sorriso FC;2-1;2;1;H;1.5
mato-grosso;2;2023;2023-05-28;Sorriso FC;Paulistano-MT;5-0;5;0;H;1.5
mato-grosso;2;2023;2023-05-28;Campo Novo FC;AA Araguaia;0-4;0;4;A;1.5
mato-grosso;2;2023;2023-05-28;Primavera AC;Operário-MT;4-1;4;1;H;1.5
mato-grosso;2;2023;2023-06-01;Cáceres;AA Araguaia;1-4;1;4;A;1.5
mato-grosso;2;2023;2023-06-03;Sorriso FC;Primavera AC;1-2;1;2;A;1.5
mato-grosso;2;2023;2023-06-08;AA Araguaia;Cáceres;3-2;3;2;H;1.5
mato-grosso;2;2023;2023-06-11;Primavera AC;Sorriso FC;1-1;1;1;D;1.5
mato-grosso;2;2023;2023-06-18;Primavera AC;AA Araguaia;1-1;1;1;D;1.5
mato-grosso;2;2023;2023-06-24;AA Araguaia;Primavera AC;2-3;2;3;A;1.5
mato-grosso;2;2022;2022-04-23;Cáceres;Poconé;1-2;1;2;A;1.5
mato-grosso;2;2022;2022-04-23;Paulistano-MT;Mixto;0-7;0;7;A;1.5
mato-grosso;2;2022;2022-04-24;Primavera AC;AA Araguaia;1-3;1;3;A;1.5
mato-grosso;2;2022;2022-04-24;Operário-MT;Sinop;4-2;4;2;H;1.5
mato-grosso;2;2022;2022-04-30;Campo Novo FC;Operário-MT;6-0;6;0;H;1.5
mato-grosso;2;2022;2022-04-30;AA Araguaia;Cacerense;0-1;0;1;A;1.5
mato-grosso;2;2022;2022-04-30;Sinop;Paulistano-MT;1-0;1;0;H;1.5
mato-grosso;2;2022;2022-05-01;Poconé;Primavera AC;1-1;1;1;D;1.5
mato-grosso;2;2022;2022-05-07;Cacerense;Primavera AC;0-0;0;0;D;1.5
mato-grosso;2;2022;2022-05-07;AA Araguaia;Cáceres;0-1;0;1;A;1.5
mato-grosso;2;2022;2022-05-07;Mixto;Sinop;2-1;2;1;H;1.5
mato-grosso;2;2022;2022-05-08;Paulistano-MT;Campo Novo FC;0-6;0;6;A;1.5
mato-grosso;2;2022;2022-05-14;Cáceres;Cacerense;0-0;0;0;D;1.5
mato-grosso;2;2022;2022-05-14;Operário-MT;Paulistano-MT;3-1;3;1;H;1.5
mato-grosso;2;2022;2022-05-14;Campo Novo FC;Mixto;0-3;0;3;A;1.5
mato-grosso;2;2022;2022-05-15;Poconé;AA Araguaia;0-4;0;4;A;1.5
mato-grosso;2;2022;2022-05-21;Primavera AC;Cáceres;0-1;0;1;A;1.5
mato-grosso;2;2022;2022-05-21;Cacerense;Poconé;4-1;4;1;H;1.5
mato-grosso;2;2022;2022-05-21;Mixto;Operário-MT;6-1;6;1;H;1.5
mato-grosso;2;2022;2022-05-21;Sinop;Campo Novo FC;0-1;0;1;A;1.5
mato-grosso;2;2022;2022-05-28;Campo Novo FC;Cacerense;1-1;1;1;D;1.5
mato-grosso;2;2022;2022-05-29;Cáceres;Mixto;1-1;1;1;D;1.5
mato-grosso;2;2022;2022-06-04;Cacerense;Campo Novo FC;3-0;3;0;H;1.5
mato-grosso;2;2022;2022-06-04;Mixto;Cáceres;3-0;3;0;H;1.5
mato-grosso;2;2022;2022-06-12;Mixto;Cacerense;1-1(5-4 Pen.);1;1;D;1.5
mato-grosso;2;2021;2021-06-27;Academia-MT;Mixto;1-1;1;1;D;1.5
mato-grosso;2;2021;2021-07-03;Sport Sinop;Academia-MT;0-1;0;1;A;1.5
mato-grosso;2;2021;2021-07-04;Mixto;AA Araguaia;4-0;4;0;H;1.5
mato-grosso;2;2021;2021-07-07;AA Araguaia;Sport Sinop;0-2;0;2;A;1.5
mato-grosso;2;2021;2021-07-10;Mixto;Sport Sinop;1-1;1;1;D;1.5
mato-grosso;2;2021;2021-07-11;Academia-MT;AA Araguaia;3-1;3;1;H;1.5
mato-grosso;2;2021;2021-07-17;AA Araguaia;Academia-MT;0-5;0;5;A;1.5
mato-grosso;2;2021;2021-07-18;Sport Sinop;Mixto;2-0;2;0;H;1.5
mato-grosso;2;2021;2021-07-24;Academia-MT;Sport Sinop;0-0;0;0;D;1.5
mato-grosso;2;2021;2021-07-25;AA Araguaia;Mixto;1-1;1;1;D;1.5
mato-grosso;2;2021;2021-07-31;Sport Sinop;AA Araguaia;7-1;7;1;H;1.5
mato-grosso;2;2021;2021-07-31;Mixto;Academia-MT;2-1;2;1;H;1.5
mato-grosso;2;2021;2021-08-07;Sport Sinop;Academia-MT;2-0;2;0;H;1.5
mato-grosso;2;2020;2020-10-10;Atlético-MT;Santa Cruz-MT;1-0;1;0;H;1.5
mato-grosso;2;2020;2020-10-11;Sorriso FC;Ação;0-0;0;0;D;1.5
mato-grosso;2;2020;2020-10-17;Santa Cruz-MT;Sorriso FC;4-3;4;3;H;1.5
mato-grosso;2;2020;2020-10-18;Ação;Atlético-MT;1-1;1;1;D;1.5
mato-grosso;2;2020;2020-10-25;Ação;Santa Cruz-MT;4-0;4;0;H;1.5
mato-grosso;2;2020;2020-10-28;Sorriso FC;Ação;0-0;0;0;D;1.5
mato-grosso;2;2020;2020-11-01;Ação;Sorriso FC;4-0;4;0;H;1.5
mato-grosso;1;2025;2025-01-11;Nova Mutum;Academia-MT;1-0;1;0;H;2.0
mato-grosso;1;2025;2025-01-11;União Rondonópolis;Mixto;1-1;1;1;D;2.0
mato-grosso;1;2025;2025-01-11;Luverdense;Primavera AC;1-1;1;1;D;2.0
mato-grosso;1;2025;2025-01-12;CEOV Operário;Cuiabá;0-0;0;0;D;2.0
mato-grosso;1;2025;2025-01-15;Mixto;Nova Mutum;5-0;5;0;H;2.0
mato-grosso;1;2025;2025-01-15;Sport Sinop;Luverdense;1-2;1;2;A;2.0
mato-grosso;1;2025;2025-01-15;Academia-MT;CEOV Operário;1-1;1;1;D;2.0
mato-grosso;1;2025;2025-01-16;Primavera AC;União Rondonópolis;3-0;3;0;H;2.0
mato-grosso;1;2025;2025-01-18;Cuiabá;Mixto;1-1;1;1;D;2.0
mato-grosso;1;2025;2025-01-18;Luverdense;Nova Mutum;1-1;1;1;D;2.0
mato-grosso;1;2025;2025-01-19;União Rondonópolis;Academia-MT;1-0;1;0;H;2.0
mato-grosso;1;2025;2025-01-20;CEOV Operário;Sport Sinop;4-0;4;0;H;2.0
mato-grosso;1;2025;2025-01-25;Nova Mutum;Sport Sinop;1-0;1;0;H;2.0
mato-grosso;1;2025;2025-01-25;Mixto;CEOV Operário;1-1;1;1;D;2.0
mato-grosso;1;2025;2025-01-26;Luverdense;União Rondonópolis;0-3;0;3;A;2.0
mato-grosso;1;2025;2025-01-26;Primavera AC;Cuiabá;1-1;1;1;D;2.0
mato-grosso;1;2025;2025-01-29;Academia-MT;Primavera AC;0-1;0;1;A;2.0
mato-grosso;1;2025;2025-01-29;Sport Sinop;Mixto;0-1;0;1;A;2.0
mato-grosso;1;2025;2025-01-29;Cuiabá;Luverdense;3-1;3;1;H;2.0
mato-grosso;1;2025;2025-01-30;União Rondonópolis;CEOV Operário;0-1;0;1;A;2.0
mato-grosso;1;2025;2025-02-01;Mixto;Luverdense;4-1;4;1;H;2.0
mato-grosso;1;2025;2025-02-02;Primavera AC;Sport Sinop;1-1;1;1;D;2.0
mato-grosso;1;2025;2025-02-02;Academia-MT;Cuiabá;0-1;0;1;A;2.0
mato-grosso;1;2025;2025-02-04;CEOV Operário;Nova Mutum;2-1;2;1;H;2.0
mato-grosso;1;2025;2025-02-08;Cuiabá;Nova Mutum;5-0;5;0;H;2.0
mato-grosso;1;2025;2025-02-08;Mixto;Academia-MT;3-1;3;1;H;2.0
mato-grosso;1;2025;2025-02-08;Sport Sinop;União Rondonópolis;0-0;0;0;D;2.0
mato-grosso;1;2025;2025-02-09;CEOV Operário;Primavera AC;1-1;1;1;D;2.0
mato-grosso;1;2025;2025-02-15;União Rondonópolis;Cuiabá;2-2;2;2;D;2.0
mato-grosso;1;2025;2025-02-15;Nova Mutum;Primavera AC;1-4;1;4;A;2.0
mato-grosso;1;2025;2025-02-15;Sport Sinop;Academia-MT;2-0;2;0;H;2.0
mato-grosso;1;2025;2025-02-16;Luverdense;CEOV Operário;0-1;0;1;A;2.0
mato-grosso;1;2025;2025-02-22;Cuiabá;Sport Sinop;5-0;5;0;H;2.0
mato-grosso;1;2025;2025-02-22;Nova Mutum;União Rondonópolis;2-1;2;1;H;2.0
mato-grosso;1;2025;2025-02-22;Primavera AC;Mixto;0-1;0;1;A;2.0
mato-grosso;1;2025;2025-02-22;Academia-MT;Luverdense;0-1;0;1;A;2.0
mato-grosso;1;2025;2025-03-01;Nova Mutum;Primavera AC;1-0;1;0;H;2.0
