nome_clube;estado;uf;cidade;latitude;longitude;inception;codigo_ibge
Pinheirense Esporte Clube;Pará;PA;Belém;-1.4554;-48.4898;1925-01-01T00:00:00Z;1501402
Pinheiro Atlético Clube;Maranhão;MA;Pinheiro;-2.52224;-45.0788;;2108603
Piracanjuba Esporte Clube;Goiás;GO;Piracanjuba;-17.302;-49.017;1979-01-01T00:00:00Z;5217104
Pirapora Futebol Clube;Minas Gerais;MG;Pirapora;-17.3392;-44.934;;3151206
Piratas de Copacabana Futebol Americano;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;2003-01-01T00:00:00Z;3304557
Pires do Rio Futebol Clube;Goiás;GO;Pires do Rio;-17.3019;-48.2768;;5217401
Pompeia Futebol Clube;Minas Gerais;MG;Belo Horizonte;-19.9102;-43.9266;;3106200
Porto Alegre Pumpkins;Espírito Santo;ES;Alegre;-20.758;-41.5382;2005-01-01T00:00:00Z;3200201
Porto Velho Futebol Clube;Rondônia;RO;Porto Velho;-8.76077;-63.8999;;1100205
Portuguesa Futebol Clube;Ceará;CE;Crato;-7.2153;-39.4103;;2304202
Pouso Alegre Futebol Clube;Minas Gerais;MG;Pouso Alegre;-22.2266;-45.9389;1913-01-01T00:00:00Z;3152501
Presidente Prudente Futebol Clube;São Paulo;SP;Presidente Prudente;-22.1207;-51.3925;2006-01-03T00:00:00Z;3541406
Professorado Campestre Clube;Minas Gerais;MG;Campestre;-21.7079;-46.2381;;3111002
Progresso Foot-Ball Club;Ceará;CE;Fortaleza;-3.71664;-38.5423;1926-09-07T00:00:00Z;2304400
Prudentino Futebol Clube;Paraíba;PB;Paulista;-6.59138;-37.6185;2001-01-29T00:00:00Z;2510907
Raiz da Gávea Esporte Clube;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
Ramalat Sport Club;Pernambuco;PE;Ouricuri;-7.87918;-40.08;;2609907
Ratrans Esporte Clube;Bahia;BA;São Sebastião do Passé;-12.5123;-38.4905;;2929503
Real Brasil Clube de Futebol;Distrito Federal;DF;Brasília;-15.7795;-47.9297;2005-01-01T00:00:00Z;5300108
Real Esporte Clube;Rio de Janeiro;RJ;Angra dos Reis;-23.0011;-44.3196;;3300100
Real Esportivo e Recreativo Beltronense;Paraná;PR;Francisco Beltrão;-26.0817;-53.0535;;4108403
Real Sociedade Independente;Ceará;CE;Jardim;-7.57599;-39.2826;;2307106
Real Sport Arte Clube;Santa Catarina;SC;Gaspar;-26.9336;-48.9534;;4205902
Recreativo Nova Estrela;Paraná;PR;Fazenda Rio Grande;-25.6624;-49.3073;;4107652
Redenção Esporte Clube;Pará;PA;Redenção;-8.02529;-50.0317;;1506138
Redenção Futebol Clube;Bahia;BA;Salvador;-12.9718;-38.5011;;2927408
Riachuelo Atlético Clube;Ceará;CE;Fortaleza;-3.71664;-38.5423;;2304400
Riachuelo Atlético Clube (Natal);Rio Grande do Norte;RN;Natal;-5.79357;-35.1986;1948-08-16T00:00:00Z;2408102
Riachuelo Futebol Clube (Corumbá);Mato Grosso do Sul;MS;Corumbá;-19.0077;-57.651;;5003207
Riachão Esporte Clube;Sergipe;SE;Riachão do Dantas;-11.0729;-37.731;;2805802
Aliança Futebol Clube;Goiás;GO;Goiânia;-16.6864;-49.2643;1958-10-24T00:00:00Z;5208707
Sport Club Americano (Porto Alegre);Rio Grande do Sul;RS;Porto Alegre;-30.0318;-51.2065;1912-01-01T00:00:00Z;4314902
Grêmio Santanense;Paraíba;PB;Livramento;-7.37113;-36.9491;1913-01-01T00:00:00Z;2508505
Clube Atlético Lemense;São Paulo;SP;Leme;-22.1809;-47.3841;2005-01-01T00:00:00Z;3526704
Caxias Futebol Clube;Santa Catarina;SC;Joinville;-26.3045;-48.8487;1920-01-01T00:00:00Z;4209102
Atlético Clube Izabelense;Pará;PA;Santa Izabel do Pará;-1.29686;-48.1606;1924-01-01T00:00:00Z;1506500
Esporte Clube Taveirópolis;Alagoas;AL;Campo Grande;-9.95542;-36.7926;1938-06-30T00:00:00Z;2701506
Olímpia Futebol Clube;São Paulo;SP;Olímpia;-20.7366;-48.9106;1946-12-05T00:00:00Z;3533908
Nacional Atlético Clube Sociedade Civil;Paraná;PR;Rolândia;-23.3101;-51.3659;1947-04-28T00:00:00Z;4122404
Guajará Esporte Clube;Rondônia;RO;Guajará-Mirim;-10.7889;-65.3296;1952-10-31T00:00:00Z;1100106
Estudantes Sport Club;Pernambuco;PE;Timbaúba;-7.50484;-35.3119;1958-05-01T00:00:00Z;2615300
Associação Desportiva Guarulhos;São Paulo;SP;Guarulhos;-23.4538;-46.5333;1964-01-01T00:00:00Z;3518800
União Bandeirante Futebol Clube;Mato Grosso do Sul;MS;Bandeirantes;-19.9275;-54.3585;1964-01-01T00:00:00Z;5001508
Esporte Clube Cruzeiro (Arapiraca);Minas Gerais;MG;Alagoa;-22.171;-44.6413;1983-09-07T00:00:00Z;3101300
Intercap Esporte Clube;Tocantins;TO;Paraíso do Tocantins;-10.175;-48.8823;1972-01-01T00:00:00Z;1716109
Ordem e Progresso Futebol Clube;Espírito Santo;ES;Bom Jesus do Norte;-21.1173;-41.6731;;3201100
Oriente Foot-Ball Club;Ceará;CE;Fortaleza;-3.71664;-38.5423;;2304400
Ouro Preto Esporte Clube;Santa Catarina;SC;Ouro;-27.3379;-51.6194;;4211801
Ouro Velho Esporte Clube;Paraíba;PB;Monteiro;-7.88363;-37.1184;;2509701
Paduano Esporte Clube;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
Paladino Foot-Ball Club;Minas Gerais;MG;João Pinheiro;-17.7398;-46.1715;;3136306
Palestra Futebol Clube (Sergipe);Sergipe;SE;Aracaju;-10.9091;-37.0677;;2800308
Palestra Itália de São Carlos;Santa Catarina;SC;Itá;-27.2907;-52.3212;1921-12-08T00:00:00Z;4208005
Palmeiras Atlético Clube;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
Palmeiras Foot Ball Club;Minas Gerais;MG;Belo Horizonte;-19.9102;-43.9266;1919-01-01T00:00:00Z;3106200
Palmeiras Futebol Clube;São Paulo;SP;São João da Boa Vista;-21.9707;-46.7944;1924-01-12T00:00:00Z;3549102
Palmeiras Locomotives;São Paulo;SP;São Paulo;-23.5329;-46.6395;2006-02-18T00:00:00Z;3550308
Palmácia Esporte Clube;Ceará;CE;Horizonte;-4.1209;-38.4707;2005-01-01T00:00:00Z;2305233
Paracuru Atlético Clube;Sergipe;SE;Lagarto;-10.9136;-37.6689;2008-06-12T00:00:00Z;2803500
Paragominas Futebol Clube;Pará;PA;Paragominas;-3.00212;-47.3527;2012-01-01T00:00:00Z;1505502
Sport Club Ouricuri;Minas Gerais;MG;Alagoa;-22.171;-44.6413;;3101300
Sport Club Sorocabano;São Paulo;SP;São Paulo;-23.5329;-46.6395;1903-09-07T00:00:00Z;3550308
Sport Club Tangará;Paraíba;PB;Mato Grosso;-6.54018;-37.7279;;2509370
Sport Clube Paraná;Paraná;PR;Formosa do Oeste;-24.2951;-53.3114;;4108205
Sport Clube Santa Cruz (Estância);Sergipe;SE;Estância;-11.2659;-37.4484;;2802106
Sport Clube São José;Paraná;PR;Curitiba;-25.4195;-49.2646;;4106902
Stella Foot-Ball Club;Ceará;CE;Fortaleza;-3.71664;-38.5423;;2304400
Sá Viana Futebol Clube;Rio Grande do Sul;RS;Rio Grande;-32.0349;-52.1071;;4315602
São Domingos Esporte Clube;Piauí;PI;Porto;-3.88815;-42.6998;1962-05-06T00:00:00Z;2208502
São Francisco Futebol Clube (Roraima);Roraima;RR;Boa Vista;2.82384;-60.6753;;1400100
São Francisco Futebol Clube (Santarém);Pará;PA;Santarém;-2.43849;-54.6996;1929-10-30T00:00:00Z;1506807
São Gonçalo Esporte Clube;Rio de Janeiro;RJ;São Gonçalo;-22.8268;-43.0634;;3304904
São Gonçalo Futebol Clube (Rio de Janeiro);Rio de Janeiro;RJ;São Gonçalo;-22.8268;-43.0634;;3304904
São João de Meriti Futebol Clube;Rio de Janeiro;RJ;São João de Meriti;-22.8058;-43.3729;;3305109
São Paulo Futebol Clube (Araraquara);São Paulo;SP;Araraquara;-21.7845;-48.178;1937-02-04T00:00:00Z;3503208
São Paulo Futebol Clube (Araçatuba);São Paulo;SP;Araçatuba;-21.2076;-50.4401;1948-11-11T00:00:00Z;3502804
São Paulo Futebol Clube (São João de Meriti);Rio de Janeiro;RJ;São João de Meriti;-22.8058;-43.3729;;3305109
São Paulo Storm;São Paulo;SP;São Paulo;-23.5329;-46.6395;2006-01-01T00:00:00Z;3550308
São Paulo Railway Athletic Club;São Paulo;SP;São Paulo;-23.5329;-46.6395;;3550308
São Paulo da Floresta;São Paulo;SP;São Paulo;-23.5329;-46.6395;1930-01-25T00:00:00Z;3550308
São Pedro Atlético Clube;Rio de Janeiro;RJ;São Pedro da Aldeia;-22.8429;-42.1026;;3305208
Tabajara-Guaíba Futebol Clube;Rio Grande do Sul;RS;Getúlio Vargas;-27.8911;-52.2294;;4308904
Tamandaré Esporte Clube;Paraná;PR;Almirante Tamandaré;-25.3188;-49.3037;;4100400
Tanguá Esporte e Cultura;Rio de Janeiro;RJ;São Gonçalo;-22.8268;-43.0634;;3304904
Tarumã Esporte Clube;Amazonas;AM;Manaus;-3.11866;-60.0212;1974-01-01T00:00:00Z;1302603
Telêmaco Borba Esporte Clube;Paraná;PR;Telêmaco Borba;-24.3245;-50.6176;;4127106
Teotônio Esporte Clube;Alagoas;AL;Teotônio Vilela;-9.91656;-36.3492;;2709152
Theresinense Foot-Ball Club;Piauí;PI;Teresina;-5.09194;-42.8034;;2211001
Tianguá Esporte Clube;Ceará;CE;Tianguá;-3.72965;-40.9923;;2313401
Time Negra Carajás Clube;Pará;PA;Parauapebas;-6.06781;-49.9037;1997-01-01T00:00:00Z;1505536
Timon Esporte Clube;Maranhão;MA;Timon;-5.09769;-42.8329;2005-01-01T00:00:00Z;2112209
Tiradentes Esporte Clube;Ceará;CE;Catarina;-6.12291;-39.8736;;2303600
Trabalhista Futebol Clube;Santa Catarina;SC;Florianópolis;-27.5945;-48.5477;;4205407
Tramways Sport Club;Pernambuco;PE;Recife;-8.04666;-34.8771;1934-03-09T00:00:00Z;2611606
Tremembé Futebol Clube;São Paulo;SP;São Paulo;-23.5329;-46.6395;1914-01-01T00:00:00Z;3550308
Tubarão Esporte Clube;Paraná;PR;Palmas;-26.4839;-51.9888;;4117602
Tubarões do Cerrado;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Tuiuti Esporte Clube;Rio Grande do Sul;RS;Casca;-28.5605;-51.9815;1949-01-01T00:00:00Z;4304903
Tupy Sport Club;Rio de Janeiro;RJ;Paracambi;-22.6078;-43.7108;;3303609
Uchoa Futebol Clube;São Paulo;SP;São Paulo;-23.5329;-46.6395;1940-01-03T00:00:00Z;3550308
Umuarama Esporte Clube;Goiás;GO;Iporá;-16.4398;-51.118;;5210208
Unidos do IV Centenário Futebol Clube;Rio Grande do Sul;RS;Centenário;-27.7615;-51.9984;;4305116
Universal Futebol Clube;Alagoas;AL;Porto Real do Colégio;-10.1849;-36.8376;;2707503
União Atlética Araguainense;Tocantins;TO;Araguaína;-7.19238;-48.2044;;1702109
União Cruzeirense de Esportes;Ceará;CE;Cruz;-2.91813;-40.176;;2304251
União Esportiva Coelho da Rocha;Rio de Janeiro;RJ;São João de Meriti;-22.8058;-43.3729;;3305109
União Esportiva Itaberaí;Goiás;GO;Goiás;-15.9333;-50.14;;5208905
União Esportiva Rochdale;São Paulo;SP;Osasco;-23.5324;-46.7916;;3534401
União Fluminense Futebol Clube;Paraíba;PB;Paulista;-6.59138;-37.6185;1913-05-10T00:00:00Z;2510907
União Futebol Clube (Alagoas);Alagoas;AL;União dos Palmares;-9.15921;-36.0223;;2709301
União Lapa Futebol Clube;Paraná;PR;Lapa;-25.7671;-49.7168;1910-09-01T00:00:00Z;4113205
União Luziense Esporte Clube;Ceará;CE;Cruz;-2.91813;-40.176;;2304251
União Nacional Futebol Clube;Rio de Janeiro;RJ;Macaé;-22.3768;-41.7848;;3302403
União Operário Esportivo e Recreativo;Paraná;PR;Laranjeiras do Sul;-25.4077;-52.4109;1975-01-01T00:00:00Z;4113304
União Platinense de Esportes;Paraná;PR;Santo Antônio da Platina;-23.2959;-50.0815;;4124103
Uruaçu Futebol Clube;Goiás;GO;Uruaçu;-14.5238;-49.1396;;5221601
Uruburetama Futebol Clube;Ceará;CE;Uruburetama;-3.62316;-39.5107;;2313807
Varginha Esporte Clube;Rio Grande do Norte;RN;Barcelona;-5.94284;-35.9247;1915-01-01T00:00:00Z;2401503
Vasco Big Riders;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
Vasco da Gama Futebol Clube (Maranhão);Rio Grande do Sul;RS;Caxias do Sul;-29.1629;-51.1792;;4305108
Vasco da Gama Patriotas;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
Vila Nova Futebol Clube (Espírito Santo);Espírito Santo;ES;Vila Velha;-20.3417;-40.2875;2007-01-01T00:00:00Z;3205200
Vila Operária Clube Esporte Mariano;São Paulo;SP;Assis;-22.66;-50.4183;;3504008
Vila Passagem;Sergipe;SE;Neópolis;-10.3215;-36.585;;2804409
Vila São João Futebol Clube;Bahia;BA;Glória;-9.34382;-38.2544;;2911402
Vila Velha Tritões;Rio Grande do Norte;RN;Espírito Santo;-6.33563;-35.3052;2004-12-21T00:00:00Z;2403509
Visão Celeste Esporte Clube;Rio Grande do Norte;RN;Natal;-5.79357;-35.1986;;2408102
Vitória Antares;Rio Grande do Norte;RN;Espírito Santo;-6.33563;-35.3052;;2403509
Volante Atlético Clube;Ceará;CE;Fortaleza;-3.71664;-38.5423;;2304400
Voluntários da Pátria Football Club;São Paulo;SP;São Paulo;-23.5329;-46.6395;1914-01-25T00:00:00Z;3550308
Várzea Futebol Clube;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
XV de Araruama Futebol e Regatas;Rio de Janeiro;RJ;Araruama;-22.8697;-42.3326;;3300209
Yamada Clube de Belém;Pará;PA;Belém;-1.4554;-48.4898;;1501402
Ypiranga Esporte Clube;Piauí;PI;Porto;-3.88815;-42.6998;1919-01-01T00:00:00Z;2208502
Ypiranga Football Club;Rio Grande do Sul;RS;Porto Alegre;-30.0318;-51.2065;1917-03-15T00:00:00Z;4314902
Ypiranga Futebol Clube (Niterói);Rio de Janeiro;RJ;Niterói;-22.8832;-43.1034;1912-01-01T00:00:00Z;3303302
Ypiranga Futebol Clube (Macaé);Rio de Janeiro;RJ;Macaé;-22.3768;-41.7848;;3302403
Águia Futebol S/S Ltda.;Paraná;PR;Mandaguari;-23.5446;-51.671;2000-01-01T00:00:00Z;4114203
Alfenense Futebol Clube;Minas Gerais;MG;Alfenas;-21.4256;-45.9477;;3101607
Centro Esportivo Arraial do Cabo;Rio de Janeiro;RJ;Araruama;-22.8697;-42.3326;;3300209
Associação Atlética Asas;Goiás;GO;Lagoa Santa;-19.1832;-51.3998;;5212253
Associação Atlética Cambaraense;Paraná;PR;Cambará;-23.0423;-50.0753;1947-05-30T00:00:00Z;4103602
Associação Atlética Cassimiro de Abreu;Minas Gerais;MG;Montes Claros;-16.7282;-43.8578;;3143302
Associação Atlética Juventus Minasnovense;Minas Gerais;MG;Minas Novas;-17.2156;-42.5884;;3141801
Associação Desportiva Itaboraí;Rio de Janeiro;RJ;Itaboraí;-22.7565;-42.8639;1976-01-01T00:00:00Z;3301900
Barra da Tijuca Futebol Clube;Bahia;BA;Barra;-11.0859;-43.1459;;2902708
Botafogo Futebol Clube;Rio de Janeiro;RJ;Macaé;-22.3768;-41.7848;;3302403
Associação Atlética República;Paraíba;PB;Paulista;-6.59138;-37.6185;;2510907
Centro Esportivo Social Arturzinho;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
Operário Futebol Clube de Presidente Prudente;São Paulo;SP;Presidente Prudente;-22.1207;-51.3925;;3541406
Sport Club Rio de Janeiro;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
Leões da Geolândia;Minas Gerais;MG;Medeiros;-19.9865;-46.2181;;3141306
Associação Atlética de Altos;Piauí;PI;Altos;-5.03888;-42.4612;2013-01-01T00:00:00Z;2200400
Instituto Lusitânia Sport Club;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
Projeto Karanba de Futebol;Rio de Janeiro;RJ;São Gonçalo;-22.8268;-43.0634;;3304904
Itaú Esporte Clube;Minas Gerais;MG;Itaú de Minas;-20.7375;-46.7525;;3133758
Trio Futebol Clube;Minas Gerais;MG;Coronel Fabriciano;-19.5179;-42.6276;2013-01-01T00:00:00Z;3119401
Clube Atlético da Barra da Tijuca;Bahia;BA;Barra;-11.0859;-43.1459;2010-07-08T00:00:00Z;2902708
Clube Atlético Estudantes de São Paulo;Paraíba;PB;Paulista;-6.59138;-37.6185;1935-01-01T00:00:00Z;2510907
Clube Atlético São José;Rio de Janeiro;RJ;São José do Vale do Rio Preto;-22.1525;-42.9327;;3305158
Clube de Futebol São José;Rio de Janeiro;RJ;Itaperuna;-21.1997;-41.8799;2005-01-01T00:00:00Z;3302205
Clube de Regatas Icaraí;Rio de Janeiro;RJ;Niterói;-22.8832;-43.1034;1895-01-01T00:00:00Z;3303302
Clube Esportivo Mauá;Rio de Janeiro;RJ;São Gonçalo;-22.8268;-43.0634;;3304904
Clube Nacional Borbense;Amazonas;AM;Borba;-4.39154;-59.5874;;1300805
Lucena Sport Clube;Paraíba;PB;Cruz do Espírito Santo;-7.13902;-35.0857;;2504900
Afogados da Ingazeira Futebol Clube;Pernambuco;PE;Afogados da Ingazeira;-7.74312;-37.631;;2600104
Campos Atlético Associação;Rio de Janeiro;RJ;Campos dos Goytacazes;-21.7622;-41.3181;1912-01-01T00:00:00Z;3301009
Globo Futebol Clube;Rio Grande do Norte;RN;Ceará-Mirim;-5.64323;-35.4247;2012-01-01T00:00:00Z;2402600
Paraíso Futebol Clube;Rio de Janeiro;RJ;Campos dos Goytacazes;-21.7622;-41.3181;;3301009
Grêmio Esportivo Quintino Bocaiuva;Minas Gerais;MG;Bocaiúva;-17.1135;-43.8104;;3107307
Guarani Futebol Clube;Espírito Santo;ES;Alegre;-20.758;-41.5382;;3200201
Atlético Sul América Clube;Amazonas;AM;Parintins;-2.63741;-56.729;1948-10-05T00:00:00Z;1303403
Byron Football Club;Rio de Janeiro;RJ;Niterói;-22.8832;-43.1034;1912-01-01T00:00:00Z;3303302
Tapajós Futebol Clube;Pará;PA;Santarém;-2.43849;-54.6996;2012-01-01T00:00:00Z;1506807
Sport Clube Humaitá;Acre;AC;Porto Acre;-9.58138;-67.5478;2005-01-01T00:00:00Z;1200807
Rondoniense Social Clube;Rondônia;RO;Porto Velho;-8.76077;-63.8999;2010-01-01T00:00:00Z;1100205
Real Desportivo Ariquemes Futebol Clube;Rondônia;RO;Ariquemes;-9.90571;-63.0325;2011-01-01T00:00:00Z;1100023
Ponte Nova Futebol Clube;Minas Gerais;MG;Governador Valadares;-18.8545;-41.9555;;3127701
Clube Atlético Serranense;Minas Gerais;MG;Betim;-19.9668;-44.2008;;3106705
Rio Branco Esporte Clube;Roraima;RR;Boa Vista;2.82384;-60.6753;;1400100
Guarani Futebol Club;Minas Gerais;MG;Pouso Alegre;-22.2266;-45.9389;;3152501
Henrique Lage Futebol Clube;Ceará;CE;Catarina;-6.12291;-39.8736;1924-01-01T00:00:00Z;2303600
CRESSPOM;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Botafogo Associação Sergipana de Futebol;Sergipe;SE;Cristinápolis;-11.4668;-37.7585;;2801702
Associação Desportiva Frei Paulistano;Sergipe;SE;Frei Paulo;-10.5513;-37.5279;;2802304
Santa Cruz Futebol Clube;Minas Gerais;MG;Alagoa;-22.171;-44.6413;;3101300
Grêmio Interlagos;São Paulo;SP;São Paulo;-23.5329;-46.6395;;3550308
Sociedade Esportiva Naviraiense;Paraíba;PB;Mato Grosso;-6.54018;-37.7279;1983-11-11T00:00:00Z;2509370
Clube Esportivo Operário Várzea-Grandense;Piauí;PI;Várzea Grande;-6.54899;-42.248;1949-05-01T00:00:00Z;2211407
Campinas Futebol Clube;São Paulo;SP;Campinas;-22.9053;-47.0659;1998-01-01T00:00:00Z;3509502
Independente Futebol Clube;São Paulo;SP;Mogi Guaçu;-22.3675;-46.9428;;3530706
Betis Futebol Clube;Minas Gerais;MG;Ouro Branco;-20.5263;-43.6962;1999-01-01T00:00:00Z;3145901
Altamira Esporte Clube;Pará;PA;Altamira;-3.20407;-52.21;;1500602
Associação Desportiva Internacional de Minas;Minas Gerais;MG;Itaúna;-20.0818;-44.5801;;3133808
Real Sport Club;Rio Grande do Sul;RS;Capão da Canoa;-29.7642;-50.0282;2005-01-01T00:00:00Z;4304630
Rolândia Esporte Clube;Paraná;PR;Rolândia;-23.3101;-51.3659;1973-01-01T00:00:00Z;4122404
Futebol Clube Verê;Paraná;PR;Verê;-25.8772;-52.9051;;4128609
Sport Club Agrimaq Pilarense;Minas Gerais;MG;Alagoa;-22.171;-44.6413;;3101300
Associação Beneficente e Esportiva Catalana e Ouvidorense;Goiás;GO;Ouvidor;-18.2277;-47.8355;;5215504
Pacajus Esporte Clube;Ceará;CE;Pacajus;-4.17107;-38.465;;2309607
Embuguaçuano Esporte Clube;Tocantins;TO;Colméia;-8.72463;-48.7638;;1716703
Academia Futebol Clube;Mato Grosso;MT;Rondonópolis;-16.4673;-54.6372;2016-01-01T00:00:00Z;5107602
Paraense Sport Club;Pará;PA;Marituba;-1.36002;-48.3421;;1504422
Esporte Clube Santarém;Pará;PA;Santarém;-2.43849;-54.6996;1970-01-01T00:00:00Z;1506807
Euterpe Football Club;Amazonas;AM;Manaus;-3.11866;-60.0212;;1302603
Esporte Clube Atlético Carioca;Rio de Janeiro;RJ;São Gonçalo;-22.8268;-43.0634;;3304904
Vilhenense Esportivo Clube;Rondônia;RO;Vilhena;-12.7502;-60.1488;;1100304
Clube Desportivo Futebol Universidade de Brasília;Distrito Federal;DF;Brasília;-15.7795;-47.9297;2011-01-01T00:00:00Z;5300108
Catanduva Futebol Clube;São Paulo;SP;Catanduva;-21.1314;-48.977;;3511102
Oceano Football Club;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
Grêmio Foot-Ball Porto Alegrense (futebol feminino);Rio Grande do Sul;RS;Porto Alegre;-30.0318;-51.2065;;4314902
Sociedade Esportiva Palmeiras;São Paulo;SP;Vinhedo;-23.0302;-46.9833;1997-01-01T00:00:00Z;3556701
Sport Clube Itupiranga;Pará;PA;Itupiranga;-5.13272;-49.3358;;1503705
Sociedade Esportiva e Recreativa Cruz Alta;Rio Grande do Sul;RS;Cruz Alta;-28.645;-53.6048;;4306106
Associação Esportiva 3B da Amazônia;Amazonas;AM;Manaus;-3.11866;-60.0212;2017-01-01T00:00:00Z;1302603
Realengo Futebol Clube;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
Neves Atlético Clube;Rio de Janeiro;RJ;São Gonçalo;-22.8268;-43.0634;;3304904
Barreto Football Club;Rio de Janeiro;RJ;Niterói;-22.8832;-43.1034;;3303302
Associação Atlética Orleans;Santa Catarina;SC;Orleans;-28.3487;-49.2986;;4211702
Arsenal Esporte Clube;Tocantins;TO;Tocantinópolis;-6.32447;-47.4224;;1721208
Associação Taquarussú Esporte Clube;Paraná;PR;Palmas;-26.4839;-51.9888;;4117602
Clube de Regatas do Flamengo;Rio de Janeiro;RJ;Volta Redonda;-22.5202;-44.0996;;3306305
Sam Christovam Sport Club;Ceará;CE;Fortaleza;-3.71664;-38.5423;;2304400
AABEC;Ceará;CE;Fortaleza;-3.71664;-38.5423;;2304400
AFAGU Russas;Ceará;CE;Russas;-4.92673;-37.9721;;2311801
Jaqueirense Sport Club;Paraná;PR;Atalaia;-23.1517;-52.0551;;4102208
Associação Menina Olímpica;Ceará;CE;Fortaleza;-3.71664;-38.5423;;2304400
UNIRB Futebol Clube;Bahia;BA;Alagoinhas;-12.1335;-38.4208;;2900702
Vila Esporte Clube;Minas Gerais;MG;Formiga;-20.4618;-45.4268;;3126109
Porto Velho Esporte Clube;Rondônia;RO;Porto Velho;-8.76077;-63.8999;2014-01-01T00:00:00Z;1100205
Canaã Esporte Clube;Minas Gerais;MG;Canaã;-20.6869;-42.6167;2018-01-01T00:00:00Z;3111705
Esperança Futebol Clube;Rio de Janeiro;RJ;Nova Friburgo;-22.2932;-42.5377;;3303401
Amazonas Futebol Clube;Amazonas;AM;Manaus;-3.11866;-60.0212;;1302603
Botafogo Futebol Clube;Mato Grosso;MT;Rio Branco;-15.2483;-58.1259;;5107206
Alto Camaragibe Esporte Clube;Alagoas;AL;Passo de Camaragibe;-9.24511;-35.4745;1960-06-19T00:00:00Z;2706505
Alliança Football Club;Rio de Janeiro;RJ;Rio de Janeiro;-22.9129;-43.2003;;3304557
Clube Atlético Catarinense (São José);Santa Catarina;SC;São José;-27.6136;-48.6366;;4216602
Guanabara City Futebol Clube;Goiás;GO;Goiânia;-16.6864;-49.2643;;5208707
Nação Esportes;Santa Catarina;SC;Joinville;-26.3045;-48.8487;;4209102
Telenáutico Futebol Clube;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Associação dos Economiários de Brasília Futebol Clube;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Flamengo Atlético Clube;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Associação Atlética Asa Norte;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Wagner Refrigeração Esporte Clube;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Esporte Clube Dom Pedro;Maranhão;MA;Dom Pedro;-5.03518;-44.4409;;2103802
Flama Atlético Clube;Tocantins;TO;Taguatinga;-12.4026;-46.437;;1720903
Vila Esporte Clube;Goiás;GO;Planaltina;-15.452;-47.6089;;5217609
Associação Desportiva do Hospital dos Servidores da União;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Barcelona Futebol Clube;Rio Grande do Norte;RN;Barcelona;-5.94284;-35.9247;;2401503
Bangu Atlético Clube;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Futebol da Associação Recreativa Cultural Unidos do Cruzeiro;Ceará;CE;Cruz;-2.91813;-40.176;;2304251
Atlético Amazonense;Amazonas;AM;Manaus;-3.11866;-60.0212;;1302603
Democrático Esporte Clube;Pernambuco;PE;Arcoverde;-8.41519;-37.0577;;2601201
Juventude Atlético Clube;Minas Gerais;MG;Dom Bosco;-16.652;-46.2597;;3122470
Clube Atlético de Brasília;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Clube da Saúde;Bahia;BA;Saúde;-10.9428;-40.4155;;2929800
Pratão Futebol Clube;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Associação Atlética Candango;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Vila Planalto Futebol Clube;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Racisa Esporte Clube;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Departamento de Águas e Esgotos Esporte Clube;Distrito Federal;DF;Brasília;-15.7795;-47.9297;;5300108
Sporting Fonte Nova;Pará;PA;Augusto Corrêa;-1.05109;-46.6147;;1500909
Cariri Football Club;Bahia;BA;Juazeiro;-9.41622;-40.5033;;2918407
Esporte Clube Atlético Batistense;Ceará;CE;Catarina;-6.12291;-39.8736;;2303600
Três Lagoas Sport Club;Paraíba;PB;Lagoa;-6.58572;-37.9127;;2508109
