estado;divisao;ano;data;mandante;visitante;placar
parana;3;2022;2022-10-23;Hope Internacional;Patriotas-PR;0-2
parana;3;2022;2022-10-23;Campo Mourão;Batel;1-1
parana;3;2022;2022-10-23;Paranavaí;Rolândia;0-1
parana;3;2022;2022-10-23;Arapongas;Grêmio Maringá;1-5
parana;3;2022;2022-10-23;Nacional-PR;Portuguesa Londrinense;1-1
parana;3;2022;2022-10-29;Arapongas;Patriotas-PR;0-0
parana;3;2022;2022-10-29;Araucária EC;Grêmio Maringá;1-2
parana;3;2022;2022-11-06;Patriotas-PR;Arapongas;2-0
parana;3;2022;2022-11-06;Grêmio Maringá;Araucária EC;"1-2(4-2 Pen.)"
parana;3;2022;2022-11-13;Patriotas-PR;Grêmio Maringá;1-1
parana;3;2022;2022-11-19;Grêmio Maringá;Patriotas-PR;2-0
parana;3;2021;2021-10-02;Portuguesa Londrinense;Arapongas;2-1
parana;3;2021;2021-10-02;Rolândia;Cambé;2-1
parana;3;2021;2021-10-02;Aruko;Laranja Mecânica;2-0
parana;3;2021;2021-10-02;Batel;Grecal;1-1
parana;3;2021;2021-10-02;Patriotas-PR;Iraty;3-0
parana;3;2021;2021-10-02;Paranavaí;Foz do Iguaçu;2-3
parana;3;2021;2021-10-06;Cambé;Portuguesa Londrinense;2-4
parana;3;2021;2021-10-06;Laranja Mecânica;Rolândia;1-0
parana;3;2021;2021-10-06;Iraty;Batel;1-0
parana;3;2021;2021-10-06;Foz do Iguaçu;Patriotas-PR;1-0
parana;3;2021;2021-10-06;Grecal;Paranavaí;2-4
parana;3;2021;2021-10-07;Arapongas;Aruko;0-5
parana;3;2021;2021-10-09;Portuguesa Londrinense;Laranja Mecânica;1-6
parana;3;2021;2021-10-09;Rolândia;Aruko;1-2
parana;3;2021;2021-10-09;Batel;Foz do Iguaçu;1-2
parana;3;2021;2021-10-09;Patriotas-PR;Paranavaí;1-2
parana;3;2021;2021-10-10;Arapongas;Cambé;1-1
parana;3;2021;2021-10-10;Grecal;Iraty;1-0
parana;3;2021;2021-10-16;Laranja Mecânica;Arapongas;3-1
parana;3;2021;2021-10-16;Rolândia;Portuguesa Londrinense;2-1
parana;3;2021;2021-10-16;Aruko;Cambé;5-0
parana;3;2021;2021-10-16;Patriotas-PR;Batel;3-2
parana;3;2021;2021-10-16;Foz do Iguaçu;Grecal;3-1
parana;3;2021;2021-10-16;Paranavaí;Iraty;4-0
parana;3;2021;2021-10-20;Portuguesa Londrinense;Aruko;0-4
parana;3;2021;2021-10-20;Cambé;Laranja Mecânica;0-3
parana;3;2021;2021-10-20;Batel;Paranavaí;0-2
parana;3;2021;2021-10-20;Grecal;Patriotas-PR;0-3
parana;3;2021;2021-10-20;Iraty;Foz do Iguaçu;1-0
parana;3;2021;2021-10-21;Arapongas;Rolândia;0-1
parana;3;2021;2021-10-23;Laranja Mecânica;Cambé;4-0
parana;3;2021;2021-10-23;Rolândia;Arapongas;5-3
parana;3;2021;2021-10-23;Aruko;Portuguesa Londrinense;6-1
parana;3;2021;2021-10-23;Foz do Iguaçu;Iraty;4-0
parana;3;2021;2021-10-23;Patriotas-PR;Grecal;2-3
parana;3;2021;2021-10-23;Paranavaí;Batel;2-2
parana;3;2021;2021-10-30;Cambé;Aruko;0-2
parana;3;2021;2021-10-30;Portuguesa Londrinense;Rolândia;2-1
parana;3;2021;2021-10-30;Iraty;Paranavaí;1-0
parana;3;2021;2021-10-30;Grecal;Foz do Iguaçu;1-1
parana;3;2021;2021-10-30;Batel;Patriotas-PR;0-2
parana;3;2021;2021-10-31;Arapongas;Laranja Mecânica;1-7
parana;3;2021;2021-11-03;Cambé;Arapongas;1-1
parana;3;2021;2021-11-03;Aruko;Rolândia;3-0
parana;3;2021;2021-11-03;Laranja Mecânica;Portuguesa Londrinense;0-1
parana;3;2021;2021-11-03;Paranavaí;Patriotas-PR;0-1
parana;3;2021;2021-11-03;Iraty;Grecal;3-2
parana;3;2021;2021-11-03;Foz do Iguaçu;Batel;1-0
parana;3;2021;2021-11-06;Rolândia;Laranja Mecânica;0-3
parana;3;2021;2021-11-06;Aruko;Arapongas;7-1
parana;3;2021;2021-11-06;Portuguesa Londrinense;Cambé;2-0
parana;3;2021;2021-11-06;Patriotas-PR;Foz do Iguaçu;0-0
parana;3;2021;2021-11-06;Paranavaí;Grecal;2-1
parana;3;2021;2021-11-06;Batel;Iraty;0-1
parana;3;2021;2021-11-13;Laranja Mecânica;Aruko;0-0
parana;3;2021;2021-11-13;Cambé;Rolândia;5-3
parana;3;2021;2021-11-13;Arapongas;Portuguesa Londrinense;1-3
parana;3;2021;2021-11-13;Foz do Iguaçu;Paranavaí;1-1
parana;3;2021;2021-11-13;Iraty;Patriotas-PR;1-0
parana;3;2021;2021-11-20;Iraty;Aruko;0-1
parana;3;2021;2021-11-20;Laranja Mecânica;Foz do Iguaçu;3-3
parana;3;2021;2021-11-27;Aruko;Iraty;1-1
parana;3;2021;2021-11-27;Foz do Iguaçu;Laranja Mecânica;1-0
parana;3;2021;2021-12-04;Aruko;Foz do Iguaçu;3-0
parana;3;2021;2021-12-11;Foz do Iguaçu;Aruko;3-1
parana;3;2020;2020-11-18;Paranavaí;Campo Mourão;2-1
parana;3;2020;2020-11-18;Portuguesa Londrinense;Cambé;1-0
parana;3;2020;2020-11-18;Iguaçu;Grecal;7-0
parana;3;2020;2020-11-22;Cambé;Paranavaí;0-2
parana;3;2020;2020-11-22;Campo Mourão;Portuguesa Londrinense;0-0
parana;3;2020;2020-11-22;Verê FC;Grecal;7-1
parana;3;2020;2020-11-25;Paranavaí;Portuguesa Londrinense;6-0
parana;3;2020;2020-11-25;Cambé;Campo Mourão;1-1
parana;3;2020;2020-11-25;Verê FC;Iguaçu;2-0
parana;3;2020;2020-11-28;Paranavaí;Cambé;5-4
parana;3;2020;2020-11-28;Grecal;Iguaçu;0-4
parana;3;2020;2020-11-29;Portuguesa Londrinense;Campo Mourão;1-3
parana;3;2020;2020-12-02;Portuguesa Londrinense;Paranavaí;0-1
parana;3;2020;2020-12-02;Campo Mourão;Cambé;0-0
parana;3;2020;2020-12-02;Grecal;Verê FC;0-7
parana;3;2020;2020-12-06;Campo Mourão;Paranavaí;1-0
parana;3;2020;2020-12-06;Cambé;Portuguesa Londrinense;0-2
parana;3;2020;2020-12-06;Iguaçu;Verê FC;2-0
parana;3;2020;2020-12-09;Iguaçu;Paranavaí;2-0
parana;3;2020;2020-12-09;Campo Mourão;Verê FC;1-1
parana;3;2020;2020-12-13;Paranavaí;Iguaçu;3-2
parana;3;2020;2020-12-13;Verê FC;Campo Mourão;3-0
parana;3;2020;2020-12-16;Iguaçu;Verê FC;1-0
parana;3;2020;2020-12-20;Verê FC;Iguaçu;1-1
parana;2;2025;2025-04-12;Galo Maringá;Iguaçu;0-0
parana;2;2025;2025-04-12;Patriotas-PR;Nacional-PR;0-1
parana;2;2025;2025-04-13;Paranavaí;Toledo;2-0
parana;2;2025;2025-04-13;PSTC;Foz do Iguaçu;1-1
parana;2;2025;2025-04-14;Laranja Mecânica;Batel;1-1
parana;2;2025;2025-04-18;Patriotas-PR;Toledo;2-1
parana;2;2025;2025-04-19;Nacional-PR;Iguaçu;3-1
parana;2;2025;2025-04-19;Foz do Iguaçu;Laranja Mecânica;4-0
parana;2;2025;2025-04-19;Batel;Paranavaí;1-1
parana;2;2025;2025-04-21;PSTC;Galo Maringá;0-3
parana;2;2025;2025-04-26;Nacional-PR;PSTC;0-0
parana;2;2025;2025-04-26;Toledo;Foz do Iguaçu;0-0
parana;2;2025;2025-04-27;Paranavaí;Galo Maringá;0-1
parana;2;2025;2025-04-27;Iguaçu;Batel;2-3
parana;2;2025;2025-04-27;Laranja Mecânica;Patriotas-PR;0-0
parana;2;2025;2025-05-03;Patriotas-PR;Iguaçu;2-1
parana;2;2025;2025-05-04;Batel;PSTC;2-1
parana;2;2025;2025-05-04;Toledo;Nacional-PR;2-0
parana;2;2025;2025-05-05;Galo Maringá;Foz do Iguaçu;2-1
parana;2;2025;2025-05-05;Laranja Mecânica;Paranavaí;2-1
parana;2;2025;2025-05-10;Iguaçu;Laranja Mecânica;1-2
parana;2;2025;2025-05-10;Galo Maringá;Toledo;3-0
parana;2;2025;2025-05-10;PSTC;Patriotas-PR;0-1
parana;2;2025;2025-05-11;Nacional-PR;Batel;1-1
parana;2;2025;2025-05-11;Foz do Iguaçu;Paranavaí;0-1
parana;2;2025;2025-05-17;Paranavaí;Patriotas-PR;4-0
parana;2;2025;2025-05-17;Toledo;Batel;1-1
parana;2;2025;2025-05-17;Laranja Mecânica;Galo Maringá;0-0
parana;2;2025;2025-05-18;Iguaçu;PSTC;2-0
parana;2;2025;2025-05-18;Foz do Iguaçu;Nacional-PR;3-2
parana;2;2025;2025-05-24;Paranavaí;Nacional-PR;3-0
parana;2;2025;2025-05-24;Patriotas-PR;Galo Maringá;1-3
parana;2;2025;2025-05-25;Batel;Foz do Iguaçu;0-1
parana;2;2025;2025-05-25;Toledo;Iguaçu;1-1
parana;2;2025;2025-05-25;PSTC;Laranja Mecânica;0-0
parana;2;2025;2025-05-31;PSTC;Toledo;4-0
parana;2;2025;2025-05-31;Patriotas-PR;Foz do Iguaçu;2-5
parana;2;2025;2025-06-01;Nacional-PR;Laranja Mecânica;1-0
parana;2;2025;2025-06-01;Iguaçu;Paranavaí;1-1
parana;2;2025;2025-06-02;Galo Maringá;Batel;4-1
parana;2;2025;2025-06-07;Foz do Iguaçu;Iguaçu;2-1
parana;2;2025;2025-06-07;Batel;Patriotas-PR;0-1
parana;2;2025;2025-06-07;Paranavaí;PSTC;3-1
parana;2;2025;2025-06-07;Galo Maringá;Nacional-PR;2-1
parana;2;2025;2025-06-07;Laranja Mecânica;Toledo;0-1
parana;2;2025;2025-06-14;Toledo;Galo Maringá;0-3
parana;2;2025;2025-06-15;Nacional-PR;Patriotas-PR;1-0
parana;2;2025;2025-06-15;Batel;Foz do Iguaçu;0-1
parana;2;2025;2025-06-15;Laranja Mecânica;Paranavaí;2-3
parana;2;2025;2025-06-21;Patriotas-PR;Nacional-PR;1-1
parana;2;2025;2025-06-22;Paranavaí;Laranja Mecânica;"1-2(5-4 Pen.)"
parana;2;2025;2025-06-22;Foz do Iguaçu;Batel;4-2
parana;2;2025;2025-06-22;Galo Maringá;Toledo;7-0
parana;2;2025;2025-06-28;Nacional-PR;Galo Maringá;2-2
parana;2;2025;2025-06-29;Paranavaí;Foz do Iguaçu;0-0
parana;2;2025;2025-07-05;Galo Maringá;Nacional-PR;5-0
parana;2;2025;2025-07-06;Foz do Iguaçu;Paranavaí;"2-2(3-2 Pen.)"
parana;2;2025;2025-07-12;Foz do Iguaçu;Galo Maringá;2-2
parana;2;2025;2025-07-19;Galo Maringá;Foz do Iguaçu;3-1
parana;2;2024;2024-05-04;Paraná;Nacional-PR;1-0
parana;2;2024;2024-05-04;Patriotas-PR;Laranja Mecânica;2-0
parana;2;2024;2024-05-05;Rio Branco-PR;Paranavaí;1-0
parana;2;2024;2024-05-05;Iguaçu;Apucarana Sports;1-2
parana;2;2024;2024-05-05;Foz do Iguaçu;Grêmio Maringá;7-0
parana;2;2024;2024-05-11;Paranavaí;Iguaçu;4-1
parana;2;2024;2024-05-11;Grêmio Maringá;Rio Branco-PR;1-4
parana;2;2024;2024-05-11;Paraná;Apucarana Sports;3-0
parana;2;2024;2024-05-12;Nacional-PR;Laranja Mecânica;1-1
parana;2;2024;2024-05-12;Foz do Iguaçu;Patriotas-PR;1-1
parana;2;2024;2024-05-18;Rio Branco-PR;Paraná;2-1
parana;2;2024;2024-05-18;Laranja Mecânica;Paranavaí;0-0
parana;2;2024;2024-05-19;Apucarana Sports;Grêmio Maringá;2-0
parana;2;2024;2024-05-19;Iguaçu;Patriotas-PR;2-0
parana;2;2024;2024-05-19;Nacional-PR;Foz do Iguaçu;2-2
parana;2;2024;2024-05-25;Paranavaí;Foz do Iguaçu;2-0
parana;2;2024;2024-05-25;Paraná;Laranja Mecânica;1-0
parana;2;2024;2024-05-26;Patriotas-PR;Grêmio Maringá;1-0
parana;2;2024;2024-05-26;Apucarana Sports;Nacional-PR;1-2
parana;2;2024;2024-05-26;Rio Branco-PR;Iguaçu;3-2
parana;2;2024;2024-06-01;Patriotas-PR;Apucarana Sports;2-1
parana;2;2024;2024-06-02;Laranja Mecânica;Rio Branco-PR;0-1
parana;2;2024;2024-06-02;Nacional-PR;Paranavaí;0-1
parana;2;2024;2024-06-02;Foz do Iguaçu;Paraná;0-0
parana;2;2024;2024-06-03;Grêmio Maringá;Iguaçu;0-5
parana;2;2024;2024-06-08;Rio Branco-PR;Patriotas-PR;0-1
parana;2;2024;2024-06-08;Laranja Mecânica;Foz do Iguaçu;2-1
parana;2;2024;2024-06-09;Iguaçu;Paraná;0-0
parana;2;2024;2024-06-09;Apucarana Sports;Paranavaí;0-1
parana;2;2024;2024-06-10;Grêmio Maringá;Nacional-PR;0-8
parana;2;2024;2024-06-15;Apucarana Sports;Laranja Mecânica;1-2
parana;2;2024;2024-06-15;Paraná;Patriotas-PR;1-0
parana;2;2024;2024-06-16;Foz do Iguaçu;Rio Branco-PR;2-2
parana;2;2024;2024-06-16;Iguaçu;Nacional-PR;1-4
parana;2;2024;2024-06-16;Paranavaí;Grêmio Maringá;2-1
parana;2;2024;2024-06-21;Paraná;Grêmio Maringá;6-2
parana;2;2024;2024-06-22;Nacional-PR;Rio Branco-PR;0-0
parana;2;2024;2024-06-22;Laranja Mecânica;Iguaçu;2-0
parana;2;2024;2024-06-23;Patriotas-PR;Paranavaí;3-0
parana;2;2024;2024-06-23;Foz do Iguaçu;Apucarana Sports;2-0
parana;2;2024;2024-06-30;Rio Branco-PR;Apucarana Sports;4-0
parana;2;2024;2024-06-30;Iguaçu;Foz do Iguaçu;1-0
parana;2;2024;2024-06-30;Grêmio Maringá;Laranja Mecânica;0-1
parana;2;2024;2024-06-30;Patriotas-PR;Nacional-PR;1-1
parana;2;2024;2024-06-30;Paranavaí;Paraná;1-1
parana;2;2024;2024-07-06;Patriotas-PR;Paraná;0-0
parana;2;2024;2024-07-07;Paranavaí;Rio Branco-PR;1-1
parana;2;2024;2024-07-13;Rio Branco-PR;Paranavaí;3-2
parana;2;2024;2024-07-14;Paraná;Patriotas-PR;3-0
parana;2;2024;2024-07-20;Paraná;Rio Branco-PR;1-0
parana;2;2024;2024-07-27;Rio Branco-PR;Paraná;"2-1(4-5 Pen.)"
parana;2;2023;2023-04-29;Andraus;Grêmio Maringá;2-0
parana;2;2023;2023-04-29;PSTC;Apucarana Sports;2-0
parana;2;2023;2023-04-30;Paraná;Toledo;2-0
parana;2;2023;2023-04-30;Iguaçu;Patriotas-PR;0-2
parana;2;2023;2023-05-02;Laranja Mecânica;Araucária EC;3-0
parana;2;2023;2023-05-06;Andraus;Paraná;2-2
parana;2;2023;2023-05-06;Grêmio Maringá;Laranja Mecânica;2-0
parana;2;2023;2023-05-07;Iguaçu;Apucarana Sports;1-1
parana;2;2023;2023-05-07;Araucária EC;PSTC;1-5
parana;2;2023;2023-05-07;Patriotas-PR;Toledo;1-0
parana;2;2023;2023-05-13;Apucarana Sports;Grêmio Maringá;2-0
parana;2;2023;2023-05-13;Laranja Mecânica;Iguaçu;0-2
parana;2;2023;2023-05-14;Patriotas-PR;Andraus;0-0
parana;2;2023;2023-05-14;PSTC;Paraná;2-2
parana;2;2023;2023-05-14;Toledo;Araucária EC;5-0
parana;2;2023;2023-05-20;Apucarana Sports;Patriotas-PR;0-1
parana;2;2023;2023-05-20;Laranja Mecânica;PSTC;1-1
parana;2;2023;2023-05-21;Paraná;Grêmio Maringá;1-1
parana;2;2023;2023-05-21;Araucária EC;Andraus;0-2
parana;2;2023;2023-05-21;Iguaçu;Toledo;2-1
parana;2;2023;2023-05-26;Paraná;Apucarana Sports;0-1
parana;2;2023;2023-05-27;Toledo;Laranja Mecânica;1-3
parana;2;2023;2023-05-27;Patriotas-PR;Araucária EC;4-1
parana;2;2023;2023-05-28;Grêmio Maringá;PSTC;1-3
parana;2;2023;2023-05-28;Andraus;Iguaçu;2-1
parana;2;2023;2023-06-03;PSTC;Iguaçu;0-1
parana;2;2023;2023-06-03;Laranja Mecânica;Paraná;1-1
parana;2;2023;2023-06-04;Apucarana Sports;Araucária EC;3-1
parana;2;2023;2023-06-04;Toledo;Andraus;1-4
parana;2;2023;2023-06-04;Grêmio Maringá;Patriotas-PR;1-2
parana;2;2023;2023-06-10;PSTC;Patriotas-PR;0-1
parana;2;2023;2023-06-10;Andraus;Laranja Mecânica;1-1
parana;2;2023;2023-06-11;Iguaçu;Paraná;0-1
parana;2;2023;2023-06-11;Apucarana Sports;Toledo;1-0
parana;2;2023;2023-06-11;Araucária EC;Grêmio Maringá;0-2
parana;2;2023;2023-06-16;Paraná;Araucária EC;3-0
parana;2;2023;2023-06-17;Andraus;Apucarana Sports;4-0
parana;2;2023;2023-06-18;Toledo;PSTC;1-1
parana;2;2023;2023-06-18;Iguaçu;Grêmio Maringá;3-1
parana;2;2023;2023-06-18;Patriotas-PR;Laranja Mecânica;1-1
parana;2;2023;2023-06-25;Laranja Mecânica;Apucarana Sports;2-0
parana;2;2023;2023-06-25;PSTC;Andraus;3-1
parana;2;2023;2023-06-25;Grêmio Maringá;Toledo;1-1
parana;2;2023;2023-06-25;Paraná;Patriotas-PR;2-2
parana;2;2023;2023-06-25;Araucária EC;Iguaçu;1-3
parana;2;2023;2023-07-01;PSTC;Patriotas-PR;2-3
parana;2;2023;2023-07-02;Iguaçu;Andraus;1-0
parana;2;2023;2023-07-08;Andraus;Iguaçu;3-1
parana;2;2023;2023-07-09;Patriotas-PR;PSTC;"1-2(3-4 Pen.)"
parana;2;2023;2023-07-16;PSTC;Andraus;1-2
parana;2;2023;2023-07-23;Andraus;PSTC;2-1
parana;2;2022;2022-04-10;Andraus;Aruko;1-0
parana;2;2022;2022-04-10;Iguaçu;Laranja Mecânica;0-0
parana;2;2022;2022-04-10;Apucarana Sports;Foz do Iguaçu;0-1
parana;2;2022;2022-04-10;PSTC;Prudentópolis;0-3
parana;2;2022;2022-04-10;Toledo;Verê FC;2-0
parana;2;2022;2022-04-16;Foz do Iguaçu;Toledo;1-1
parana;2;2022;2022-04-16;Iguaçu;Aruko;3-2
parana;2;2022;2022-04-17;Apucarana Sports;PSTC;2-0
parana;2;2022;2022-04-17;Laranja Mecânica;Prudentópolis;2-1
parana;2;2022;2022-04-17;Verê FC;Andraus;0-1
parana;2;2022;2022-04-20;Laranja Mecânica;Apucarana Sports;0-0
parana;2;2022;2022-04-20;Prudentópolis;Verê FC;0-2
parana;2;2022;2022-04-20;Andraus;PSTC;1-2
parana;2;2022;2022-04-20;Toledo;Iguaçu;3-1
parana;2;2022;2022-04-20;Aruko;Foz do Iguaçu;3-2
parana;2;2022;2022-04-24;Verê FC;Apucarana Sports;1-0
parana;2;2022;2022-04-24;PSTC;Foz do Iguaçu;2-1
parana;2;2022;2022-04-24;Toledo;Andraus;0-0
parana;2;2022;2022-04-24;Aruko;Laranja Mecânica;3-1
parana;2;2022;2022-04-24;Iguaçu;Prudentópolis;1-0
parana;2;2022;2022-04-30;Foz do Iguaçu;Andraus;1-0
parana;2;2022;2022-04-30;PSTC;Aruko;0-0
parana;2;2022;2022-04-30;Laranja Mecânica;Verê FC;2-0
parana;2;2022;2022-05-01;Prudentópolis;Toledo;1-1
parana;2;2022;2022-05-01;Apucarana Sports;Iguaçu;0-0
parana;2;2022;2022-05-04;Foz do Iguaçu;Laranja Mecânica;0-0
parana;2;2022;2022-05-04;Andraus;Iguaçu;1-1
parana;2;2022;2022-05-04;Prudentópolis;Apucarana Sports;0-1
parana;2;2022;2022-05-04;Toledo;PSTC;1-3
parana;2;2022;2022-05-04;Aruko;Verê FC;4-0
parana;2;2022;2022-05-08;Iguaçu;PSTC;1-0
parana;2;2022;2022-05-08;Andraus;Laranja Mecânica;1-0
parana;2;2022;2022-05-08;Apucarana Sports;Toledo;1-1
parana;2;2022;2022-05-08;Verê FC;Foz do Iguaçu;0-1
parana;2;2022;2022-05-08;Aruko;Prudentópolis;2-1
parana;2;2022;2022-05-11;Iguaçu;Foz do Iguaçu;1-1
parana;2;2022;2022-05-11;Laranja Mecânica;Toledo;2-0
parana;2;2022;2022-05-11;Apucarana Sports;Aruko;0-1
parana;2;2022;2022-05-11;Prudentópolis;Andraus;0-2
parana;2;2022;2022-05-11;PSTC;Verê FC;1-1
parana;2;2022;2022-05-15;Toledo;Aruko;0-1
parana;2;2022;2022-05-15;Andraus;Apucarana Sports;1-0
parana;2;2022;2022-05-15;Foz do Iguaçu;Prudentópolis;2-0
parana;2;2022;2022-05-15;PSTC;Laranja Mecânica;1-0
parana;2;2022;2022-05-15;Verê FC;Iguaçu;0-0
parana;2;2022;2022-05-22;PSTC;Aruko;0-1
parana;2;2022;2022-05-22;Foz do Iguaçu;Andraus;0-1
parana;2;2022;2022-05-29;Aruko;PSTC;2-1
parana;2;2022;2022-05-29;Andraus;Foz do Iguaçu;"0-1(3-5 Pen.)"
parana;2;2022;2022-06-05;Foz do Iguaçu;Aruko;3-3
parana;2;2022;2022-06-12;Aruko;Foz do Iguaçu;0-1
parana;2;2021;2021-08-28;PSTC;Andraus;3-3
parana;2;2021;2021-08-28;Apucarana Sports;Nacional-PR;2-1
parana;2;2021;2021-08-28;Prudentópolis;Iguaçu;2-2
parana;2;2021;2021-08-28;Araucária EC;São Joseense;1-1
parana;2;2021;2021-08-28;União Beltrão;Verê FC;1-1
parana;2;2021;2021-09-01;Apucarana Sports;Andraus;1-0
parana;2;2021;2021-09-01;Verê FC;PSTC;1-2
parana;2;2021;2021-09-01;Iguaçu;União Beltrão;0-1
parana;2;2021;2021-09-01;Nacional-PR;São Joseense;1-1
parana;2;2021;2021-09-01;Prudentópolis;Araucária EC;2-1
parana;2;2021;2021-09-04;PSTC;Araucária EC;3-1
parana;2;2021;2021-09-04;União Beltrão;Apucarana Sports;1-1
parana;2;2021;2021-09-04;Nacional-PR;Prudentópolis;3-3
parana;2;2021;2021-09-04;Andraus;Iguaçu;1-1
parana;2;2021;2021-09-04;São Joseense;Verê FC;1-1
parana;2;2021;2021-09-07;Andraus;Nacional-PR;1-1
parana;2;2021;2021-09-08;Araucária EC;Iguaçu;0-2
parana;2;2021;2021-09-08;União Beltrão;PSTC;3-2
parana;2;2021;2021-09-08;Verê FC;Prudentópolis;4-1
parana;2;2021;2021-09-08;Apucarana Sports;São Joseense;1-2
parana;2;2021;2021-09-11;Nacional-PR;Verê FC;2-0
parana;2;2021;2021-09-11;Iguaçu;PSTC;2-2
parana;2;2021;2021-09-11;São Joseense;União Beltrão;2-1
parana;2;2021;2021-09-11;Prudentópolis;Apucarana Sports;3-1
parana;2;2021;2021-09-11;Araucária EC;Andraus;0-2
parana;2;2021;2021-09-15;PSTC;Apucarana Sports;2-2
parana;2;2021;2021-09-15;Iguaçu;Nacional-PR;1-0
parana;2;2021;2021-09-15;União Beltrão;Araucária EC;0-0
parana;2;2021;2021-09-15;São Joseense;Prudentópolis;4-0
parana;2;2021;2021-09-15;Andraus;Verê FC;1-0
parana;2;2021;2021-09-18;Apucarana Sports;Araucária EC;7-0
parana;2;2021;2021-09-18;PSTC;Nacional-PR;1-0
parana;2;2021;2021-09-18;Verê FC;Iguaçu;1-1
parana;2;2021;2021-09-18;Andraus;São Joseense;1-1
parana;2;2021;2021-09-18;Prudentópolis;União Beltrão;1-1
parana;2;2021;2021-09-22;Nacional-PR;União Beltrão;1-3
parana;2;2021;2021-09-22;São Joseense;PSTC;2-1
parana;2;2021;2021-09-22;Prudentópolis;Andraus;0-1
parana;2;2021;2021-09-22;Araucária EC;Verê FC;1-2
parana;2;2021;2021-09-22;Apucarana Sports;Iguaçu;0-0
parana;2;2021;2021-09-25;Araucária EC;Nacional-PR;3-1
parana;2;2021;2021-09-25;União Beltrão;Andraus;2-1
parana;2;2021;2021-09-25;Iguaçu;São Joseense;2-0
parana;2;2021;2021-09-25;PSTC;Prudentópolis;2-0
parana;2;2021;2021-09-25;Verê FC;Apucarana Sports;1-2
parana;2;2021;2021-09-29;PSTC;São Joseense;0-2
parana;2;2021;2021-09-29;Apucarana Sports;União Beltrão;2-1
parana;2;2021;2021-10-02;São Joseense;PSTC;1-2
parana;2;2021;2021-10-02;União Beltrão;Apucarana Sports;2-0
parana;2;2021;2021-10-06;União Beltrão;São Joseense;0-2
parana;2;2021;2021-10-09;São Joseense;União Beltrão;2-1
parana;2;2020;2020-09-27;Maringá;Araucária EC;0-0
parana;2;2020;2020-09-27;Apucarana Sports;Andraus;2-2
parana;2;2020;2020-09-27;Prudentópolis;Azuriz Futebol;1-1
parana;2;2020;2020-09-27;Batel;Rolândia;1-1
parana;2;2020;2020-09-30;Araucária EC;Rolândia;2-1
parana;2;2020;2020-09-30;Maringá;Andraus;1-0
parana;2;2020;2020-09-30;Prudentópolis;Batel;3-2
parana;2;2020;2020-09-30;São Joseense;Apucarana Sports;2-2
parana;2;2020;2020-10-03;Andraus;Azuriz Futebol;1-0
parana;2;2020;2020-10-04;Apucarana Sports;Batel;1-0
parana;2;2020;2020-10-04;Rolândia;São Joseense;2-1
parana;2;2020;2020-10-04;Araucária EC;Prudentópolis;2-2
parana;2;2020;2020-10-06;Nacional-PR;Apucarana Sports;0-0
parana;2;2020;2020-10-06;Maringá;Rolândia;2-1
parana;2;2020;2020-10-07;São Joseense;Prudentópolis;1-1
parana;2;2020;2020-10-07;Batel;Azuriz Futebol;0-0
parana;2;2020;2020-10-07;Andraus;Araucária EC;1-1
parana;2;2020;2020-10-09;Nacional-PR;Maringá;0-2
parana;2;2020;2020-10-11;Azuriz Futebol;Apucarana Sports;1-0
parana;2;2020;2020-10-11;Prudentópolis;Maringá;0-1
parana;2;2020;2020-10-11;Batel;Andraus;1-2
parana;2;2020;2020-10-11;Araucária EC;São Joseense;3-0
parana;2;2020;2020-10-14;Azuriz Futebol;Araucária EC;4-0
parana;2;2020;2020-10-14;Andraus;São Joseense;2-2
parana;2;2020;2020-10-14;Apucarana Sports;Maringá;1-1
parana;2;2020;2020-10-15;Rolândia;Prudentópolis;1-2
parana;2;2020;2020-10-18;Maringá;Batel;2-1
parana;2;2020;2020-10-18;Andraus;Rolândia;1-0
parana;2;2020;2020-10-18;Apucarana Sports;Araucária EC;5-0
parana;2;2020;2020-10-18;São Joseense;Azuriz Futebol;1-1
parana;2;2020;2020-10-19;Prudentópolis;Nacional-PR;3-2
parana;2;2020;2020-10-27;Azuriz Futebol;Nacional-PR;2-1
parana;2;2020;2020-10-29;Nacional-PR;São Joseense;1-3
parana;2;2020;2020-11-04;Rolândia;Nacional-PR;2-0
parana;2;2020;2020-11-10;Nacional-PR;Batel;6-0
parana;2;2020;2020-11-16;Rolândia;Apucarana Sports;1-5
parana;2;2020;2020-11-16;Prudentópolis;Andraus;1-0
parana;2;2020;2020-11-16;Araucária EC;Nacional-PR;4-0
parana;2;2020;2020-11-16;Batel;São Joseense;2-2
parana;2;2020;2020-11-16;Maringá;Azuriz Futebol;3-1
parana;2;2020;2020-11-19;Batel;Araucária EC;0-4
parana;2;2020;2020-11-19;Nacional-PR;Andraus;1-0
parana;2;2020;2020-11-19;Azuriz Futebol;Rolândia;1-0
parana;2;2020;2020-11-19;Apucarana Sports;Prudentópolis;1-0
parana;2;2020;2020-11-19;São Joseense;Maringá;0-2
parana;2;2020;2020-11-22;Araucária EC;Maringá;0-1
parana;2;2020;2020-11-22;Azuriz Futebol;Apucarana Sports;0-0
parana;2;2020;2020-11-25;Maringá;Araucária EC;3-0
parana;2;2020;2020-11-25;Apucarana Sports;Azuriz Futebol;"0-0(7-8 Pen.)"
