estado;divisao;ano;data;mandante;visitante;placar
amapa;1;2020;2020-03-16;Santos-AP;Trem;3-2
amapa;1;2020;2020-08-27;Santana;Ypiranga-AP;4-3
amapa;1;2020;2020-08-28;Macapá;São Paulo-AP;0-3
amapa;1;2020;2020-08-30;Trem;Santana;1-0
amapa;1;2020;2020-08-31;Ypiranga-AP;São Paulo-AP;0-1
amapa;1;2020;2020-08-31;Santos-AP;Macapá;1-0
amapa;1;2020;2020-09-03;São Paulo-AP;Santana;1-1
amapa;1;2020;2020-09-03;Ypiranga-AP;Santos-AP;2-1
amapa;1;2020;2020-09-04;Trem;Macapá;3-0
amapa;1;2020;2020-09-07;São Paulo-AP;Santos-AP;2-2
amapa;1;2020;2020-09-09;Trem;Ypiranga-AP;2-4
amapa;1;2020;2020-09-09;Santana;Macapá;4-0
amapa;1;2020;2020-09-12;Santos-AP;Santana;2-2
amapa;1;2020;2020-09-16;Ypiranga-AP;São Paulo-AP;1-1
amapa;1;2020;2020-09-16;Santana;Santos-AP;1-0
amapa;1;2020;2020-09-19;São Paulo-AP;Ypiranga-AP;1-2
amapa;1;2020;2020-09-23;Santana;Ypiranga-AP;1-2
amapa;1;2020;2020-10-01;Ypiranga-AP;Santana;2-0
amazonas;2;2025;2025-05-23;Alvorada;RB do Norte;1-0
amazonas;2;2025;2025-05-24;Itacoatiara FC;Operário-AM;0-0
amazonas;2;2025;2025-05-25;Penarol-AM;Tarumã;2-0
amazonas;2;2025;2025-05-26;Fast Clube;Cliper;3-0
amazonas;2;2025;2025-05-30;CDC da Amazônia;Penarol-AM;1-1
amazonas;2;2025;2025-06-01;Tarumã;Alvorada;1-0
amazonas;2;2025;2025-06-01;Operário-AM;Fast Clube;5-2
amazonas;2;2025;2025-06-02;Sul América;Itacoatiara FC;0-2
amazonas;2;2025;2025-06-05;Alvorada;CDC da Amazônia;2-1
amazonas;2;2025;2025-06-06;Fast Clube;Sul América;0-0
amazonas;2;2025;2025-06-08;RB do Norte;Tarumã;0-3
amazonas;2;2025;2025-06-09;Cliper;Operário-AM;1-2
amazonas;2;2025;2025-06-12;CDC da Amazônia;RB do Norte;2-1
amazonas;2;2025;2025-06-13;Sul América;Cliper;3-2
amazonas;2;2025;2025-06-14;Itacoatiara FC;Fast Clube;3-0
amazonas;2;2025;2025-06-15;Penarol-AM;Alvorada;1-0
amazonas;2;2025;2025-06-21;Cliper;Itacoatiara FC;1-1
amazonas;2;2025;2025-06-21;Operário-AM;Sul América;3-2
amazonas;2;2025;2025-06-22;RB do Norte;Penarol-AM;0-2
amazonas;2;2025;2025-06-23;Tarumã;CDC da Amazônia;1-1
amazonas;2;2025;2025-06-29;Penarol-AM;Itacoatiara FC;"1-1(4-5 Pen.)"
amazonas;2;2025;2025-06-29;Operário-AM;Tarumã;5-0
amazonas;2;2025;2025-07-07;Operário-AM;Itacoatiara FC;"1-1(2-4 Pen.)"
amazonas;2;2024;2024-08-19;Sete FC;Cliper;4-0
amazonas;2;2024;2024-08-19;Sul América;Fast Clube;1-5
amazonas;2;2024;2024-08-20;RB do Norte;CDC da Amazônia;0-0
amazonas;2;2024;2024-08-20;Tarumã;JC Futebol Clube;8-1
amazonas;2;2024;2024-08-28;CDC da Amazônia;Tarumã;1-0
amazonas;2;2024;2024-08-29;JC Futebol Clube;RB do Norte;3-4
amazonas;2;2024;2024-08-30;Fast Clube;Sete FC;1-3
amazonas;2;2024;2024-08-31;Cliper;Sul América;0-5
amazonas;2;2024;2024-09-03;RB do Norte;Fast Clube;1-4
amazonas;2;2024;2024-09-04;Sul América;CDC da Amazônia;7-1
amazonas;2;2024;2024-09-04;Tarumã;Cliper;1-4
amazonas;2;2024;2024-09-05;Sete FC;JC Futebol Clube;2-1
amazonas;2;2024;2024-09-08;Fast Clube;Tarumã;5-0
amazonas;2;2024;2024-09-11;JC Futebol Clube;Sul América;0-10
amazonas;2;2024;2024-09-11;Cliper;RB do Norte;4-4
amazonas;2;2024;2024-09-11;CDC da Amazônia;Sete FC;0-0
amazonas;2;2024;2024-09-14;Fast Clube;CDC da Amazônia;"3-3(2-4 Pen.)"
amazonas;2;2024;2024-09-14;Sete FC;Sul América;"2-2(3-2 Pen.)"
amazonas;2;2024;2024-10-08;Sete FC;CDC da Amazônia;1-0
amazonas;2;2023;2023-07-20;Alvorada;Sul América;2-0
amazonas;2;2023;2023-07-22;JC Futebol Clube;RB do Norte;0-1
amazonas;2;2023;2023-07-23;São Raimundo-AM;Librade;2-1
amazonas;2;2023;2023-07-28;Cliper;JC Futebol Clube;3-0
amazonas;2;2023;2023-07-30;Librade;Sul América;2-1
amazonas;2;2023;2023-07-30;São Raimundo-AM;Alvorada;2-1
amazonas;2;2023;2023-08-02;Alvorada;Librade;2-1
amazonas;2;2023;2023-08-03;Sul América;São Raimundo-AM;2-5
amazonas;2;2023;2023-08-06;RB do Norte;Cliper;0-0
amazonas;2;2023;2023-08-09;São Raimundo-AM;RB do Norte;3-0
amazonas;2;2023;2023-08-10;Cliper;Alvorada;0-1
amazonas;2;2023;2023-08-15;São Raimundo-AM;Alvorada;"0-0(4-5 Pen.)"
amazonas;2;2022;2022-07-16;Sul América;RB do Norte;0-3
amazonas;2;2022;2022-07-17;CDC da Amazônia;Librade;5-1
amazonas;2;2022;2022-07-17;Atlético Amazonense;Alvorada;0-1
amazonas;2;2022;2022-07-18;Tarumã;Parintins FC;1-5
amazonas;2;2022;2022-07-22;Librade;Sul América;0-5
amazonas;2;2022;2022-07-23;RB do Norte;Tarumã;4-1
amazonas;2;2022;2022-07-24;Rio Negro-AM;CDC da Amazônia;3-1
amazonas;2;2022;2022-07-24;Parintins FC;Atlético Amazonense;3-3
amazonas;2;2022;2022-07-27;Alvorada;Parintins FC;3-2
amazonas;2;2022;2022-07-29;Atlético Amazonense;RB do Norte;6-2
amazonas;2;2022;2022-07-30;Tarumã;Librade;2-3
amazonas;2;2022;2022-07-31;Sul América;Rio Negro-AM;1-7
amazonas;2;2022;2022-08-03;CDC da Amazônia;Sul América;3-2
amazonas;2;2022;2022-08-06;Rio Negro-AM;Tarumã;5-0
amazonas;2;2022;2022-08-07;Librade;Atlético Amazonense;4-3
amazonas;2;2022;2022-08-07;RB do Norte;Alvorada;0-2
amazonas;2;2022;2022-08-10;Librade;Rio Negro-AM;0-3
amazonas;2;2022;2022-08-12;RB do Norte;CDC da Amazônia;3-1
amazonas;2;2022;2022-08-13;Parintins FC;Sul América;7-0
amazonas;2;2022;2022-08-14;Alvorada;Tarumã;1-1
amazonas;2;2022;2022-08-19;Alvorada;Librade;6-0
amazonas;2;2022;2022-08-19;Parintins FC;RB do Norte;4-1
amazonas;2;2022;2022-08-21;Atlético Amazonense;Rio Negro-AM;0-1
amazonas;2;2022;2022-08-21;Tarumã;CDC da Amazônia;0-6
amazonas;2;2022;2022-08-24;Sul América;Tarumã;2-1
amazonas;2;2022;2022-08-26;CDC da Amazônia;Atlético Amazonense;2-4
amazonas;2;2022;2022-08-27;Rio Negro-AM;Alvorada;1-0
amazonas;2;2022;2022-08-28;Librade;Parintins FC;0-6
amazonas;2;2022;2022-08-31;RB do Norte;Librade;8-3
amazonas;2;2022;2022-09-02;Alvorada;CDC da Amazônia;10-2
amazonas;2;2022;2022-09-03;Parintins FC;Rio Negro-AM;0-1
amazonas;2;2022;2022-09-04;Atlético Amazonense;Sul América;1-4
amazonas;2;2022;2022-09-07;CDC da Amazônia;Parintins FC;0-10
amazonas;2;2022;2022-09-08;Tarumã;Atlético Amazonense;2-1
amazonas;2;2022;2022-09-09;Sul América;Alvorada;1-7
amazonas;2;2022;2022-09-11;Rio Negro-AM;RB do Norte;10-0
amazonas;2;2022;2022-09-14;Parintins FC;Alvorada;1-2
amazonas;2;2022;2022-09-15;RB do Norte;Rio Negro-AM;1-4
amazonas;2;2022;2022-09-17;Alvorada;Parintins FC;"0-1(4-5 Pen.)"
amazonas;2;2022;2022-09-18;Rio Negro-AM;RB do Norte;6-0
amazonas;2;2022;2022-09-21;Rio Negro-AM;Parintins FC;3-1
amazonas;2;2021;2021-09-18;Tarumã;Manauara EC;0-3
amazonas;2;2021;2021-09-21;Atlético Amazonense;Sul América;2-2
amazonas;2;2021;2021-09-22;CDC da Amazônia;Operário-AM;0-6
amazonas;2;2021;2021-09-25;Manauara EC;CDC da Amazônia;3-0
amazonas;2;2021;2021-09-25;Operário-AM;Atlético Amazonense;3-0
amazonas;2;2021;2021-09-26;Rio Negro-AM;Tarumã;2-2
amazonas;2;2021;2021-10-02;Sul América;Operário-AM;1-2
amazonas;2;2021;2021-10-03;CDC da Amazônia;Rio Negro-AM;0-5
amazonas;2;2021;2021-10-04;Atlético Amazonense;Manauara EC;1-1
amazonas;2;2021;2021-10-08;Rio Negro-AM;Atlético Amazonense;1-2
amazonas;2;2021;2021-10-09;Tarumã;CDC da Amazônia;5-0
amazonas;2;2021;2021-10-10;Manauara EC;Sul América;4-0
amazonas;2;2021;2021-10-16;Sul América;Rio Negro-AM;2-4
amazonas;2;2021;2021-10-16;Operário-AM;Manauara EC;0-0
amazonas;2;2021;2021-10-18;Atlético Amazonense;Tarumã;2-2
amazonas;2;2021;2021-10-20;Sul América;CDC da Amazônia;14-0
amazonas;2;2021;2021-10-23;Tarumã;Sul América;3-2
amazonas;2;2021;2021-10-23;Rio Negro-AM;Operário-AM;0-0
amazonas;2;2021;2021-10-30;Manauara EC;Rio Negro-AM;3-1
amazonas;2;2021;2021-10-30;Operário-AM;Tarumã;2-1
amazonas;2;2021;2021-11-05;Atlético Amazonense;Operário-AM;1-1
amazonas;2;2021;2021-11-10;Tarumã;Manauara EC;1-10
amazonas;2;2021;2021-11-10;Operário-AM;Atlético Amazonense;1-0
amazonas;2;2021;2021-11-13;Manauara EC;Tarumã;4-1
amazonas;2;2021;2021-11-17;Manauara EC;Operário-AM;"1-1(4-2 Pen.)"
amazonas;2;2020;2020-10-17;Cliper;Atlético Amazonense;3-0
amazonas;2;2020;2020-10-17;JC Futebol Clube;Tarumã;0-1
amazonas;2;2020;2020-10-17;Rio Negro-AM;CDC da Amazônia;3-2
amazonas;2;2020;2020-10-20;Atlético Amazonense;Tarumã;1-1
amazonas;2;2020;2020-10-21;Cliper;CDC da Amazônia;3-2
amazonas;2;2020;2020-10-21;JC Futebol Clube;Rio Negro-AM;2-1
amazonas;2;2020;2020-10-24;Cliper;JC Futebol Clube;0-3
amazonas;2;2020;2020-10-24;Tarumã;Rio Negro-AM;3-2
amazonas;2;2020;2020-10-31;JC Futebol Clube;Atlético Amazonense;3-0
amazonas;2;2020;2020-10-31;Tarumã;CDC da Amazônia;3-0
amazonas;2;2020;2020-11-01;Rio Negro-AM;Cliper;1-1
amazonas;2;2020;2020-11-03;CDC da Amazônia;JC Futebol Clube;0-0
amazonas;2;2020;2020-11-06;Cliper;Tarumã;1-1
amazonas;2;2020;2020-11-06;Rio Negro-AM;Atlético Amazonense;5-1
amazonas;2;2020;2020-11-19;JC Futebol Clube;Tarumã;1-0
amazonas;2;2020;2020-11-19;Cliper;Rio Negro-AM;2-1
amazonas;2;2020;2020-11-22;JC Futebol Clube;Cliper;"0-0(3-4 Pen.)"
amazonas;1;2025;2025-01-25;Amazonas FC;Sete FC;4-0
amazonas;1;2025;2025-01-25;Manaus FC;Nacional-AM;0-1
amazonas;1;2025;2025-01-26;São Raimundo-AM;Parintins FC;1-0
amazonas;1;2025;2025-01-26;Princesa;Manauara EC;1-1
amazonas;1;2025;2025-01-29;Sete FC;São Raimundo-AM;2-2
amazonas;1;2025;2025-01-29;Parintins FC;Amazonas FC;0-2
amazonas;1;2025;2025-01-29;Nacional-AM;Princesa;1-1
amazonas;1;2025;2025-01-30;Manauara EC;Manaus FC;1-2
amazonas;1;2025;2025-02-01;Nacional-AM;Sete FC;3-0
amazonas;1;2025;2025-02-02;Manaus FC;Amazonas FC;2-2
amazonas;1;2025;2025-02-02;Manauara EC;Parintins FC;2-0
amazonas;1;2025;2025-02-02;Princesa;São Raimundo-AM;1-1
amazonas;1;2025;2025-02-08;Parintins FC;Nacional-AM;1-0
amazonas;1;2025;2025-02-08;Amazonas FC;Princesa;1-0
amazonas;1;2025;2025-02-09;São Raimundo-AM;Manaus FC;1-1
amazonas;1;2025;2025-02-09;Sete FC;Manauara EC;1-3
amazonas;1;2025;2025-02-15;Manauara EC;Nacional-AM;0-0
amazonas;1;2025;2025-02-16;Parintins FC;Princesa;2-1
amazonas;1;2025;2025-02-23;Manaus FC;Parintins FC;"2-2(6-5 Pen.)"
amazonas;1;2025;2025-02-24;Amazonas FC;Manauara EC;"0-0(9-8 Pen.)"
amazonas;1;2025;2025-03-09;Amazonas FC;Manaus FC;"2-2(6-5 Pen.)"
amazonas;1;2025;2025-03-11;Parintins FC;Princesa;2-2
amazonas;1;2025;2025-03-11;Manauara EC;São Raimundo-AM;0-0
amazonas;1;2025;2025-03-12;Amazonas FC;Nacional-AM;0-1
amazonas;1;2025;2025-03-13;Manaus FC;Sete FC;2-0
amazonas;1;2025;2025-03-15;Amazonas FC;Manauara EC;0-1
amazonas;1;2025;2025-03-15;Nacional-AM;São Raimundo-AM;4-1
amazonas;1;2025;2025-03-16;Manaus FC;Parintins FC;0-0
amazonas;1;2025;2025-03-16;Sete FC;Princesa;3-4
amazonas;1;2025;2025-03-18;São Raimundo-AM;Amazonas FC;0-3
amazonas;1;2025;2025-03-19;Parintins FC;Sete FC;3-0
amazonas;1;2025;2025-03-19;Princesa;Manaus FC;0-1
amazonas;1;2025;2025-03-19;Manauara EC;Nacional-AM;1-2
amazonas;1;2025;2025-03-22;Parintins FC;Amazonas FC;2-1
amazonas;1;2025;2025-03-23;Manauara EC;Princesa;6-0
amazonas;1;2025;2025-03-25;Nacional-AM;Parintins FC;"0-0(4-3 Pen.)"
amazonas;1;2025;2025-03-26;Manaus FC;Manauara EC;"1-1(5-3 Pen.)"
amazonas;1;2025;2025-03-29;Nacional-AM;Manaus FC;2-0
amazonas;1;2025;2025-04-01;Nacional-AM;Amazonas FC;1-2
amazonas;1;2024;2024-01-19;Princesa;Alvorada;2-0
amazonas;1;2024;2024-01-20;Nacional-AM;São Raimundo-AM;2-2
amazonas;1;2024;2024-01-20;Parintins FC;Operário-AM;2-0
amazonas;1;2024;2024-01-21;Manaus FC;Rio Negro-AM;0-0
amazonas;1;2024;2024-01-21;Amazonas FC;Manauara EC;1-2
amazonas;1;2024;2024-01-23;Alvorada;Parintins FC;0-2
amazonas;1;2024;2024-01-24;Manauara EC;Nacional-AM;0-0
amazonas;1;2024;2024-01-24;Amazonas FC;Princesa;1-1
amazonas;1;2024;2024-01-25;São Raimundo-AM;Manaus FC;1-1
amazonas;1;2024;2024-01-25;Operário-AM;Rio Negro-AM;3-1
amazonas;1;2024;2024-01-27;Nacional-AM;Princesa;1-1
amazonas;1;2024;2024-01-27;Parintins FC;Amazonas FC;1-1
amazonas;1;2024;2024-01-28;Manaus FC;Manauara EC;2-1
amazonas;1;2024;2024-01-28;Operário-AM;São Raimundo-AM;0-1
amazonas;1;2024;2024-01-30;Rio Negro-AM;Alvorada;1-1
amazonas;1;2024;2024-02-02;Alvorada;São Raimundo-AM;0-1
amazonas;1;2024;2024-02-03;Amazonas FC;Rio Negro-AM;2-0
amazonas;1;2024;2024-02-03;Nacional-AM;Parintins FC;1-1
amazonas;1;2024;2024-02-03;Princesa;Manaus FC;1-3
amazonas;1;2024;2024-02-04;Manauara EC;Operário-AM;2-1
amazonas;1;2024;2024-02-06;Rio Negro-AM;Nacional-AM;0-1
amazonas;1;2024;2024-02-06;Manaus FC;Parintins FC;0-1
amazonas;1;2024;2024-02-07;São Raimundo-AM;Amazonas FC;0-3
amazonas;1;2024;2024-02-07;Manauara EC;Alvorada;5-0
amazonas;1;2024;2024-02-07;Princesa;Operário-AM;1-1
amazonas;1;2024;2024-02-10;Manauara EC;São Raimundo-AM;1-2
amazonas;1;2024;2024-02-10;Manaus FC;Nacional-AM;0-1
amazonas;1;2024;2024-02-10;Parintins FC;Princesa;3-0
amazonas;1;2024;2024-02-11;Amazonas FC;Operário-AM;4-0
amazonas;1;2024;2024-02-16;Amazonas FC;Nacional-AM;2-1
amazonas;1;2024;2024-02-17;Parintins FC;São Raimundo-AM;"0-0(0-3 Pen.)"
amazonas;1;2024;2024-02-25;Amazonas FC;São Raimundo-AM;2-0
amazonas;1;2024;2024-02-29;Amazonas FC;Nacional-AM;0-0
amazonas;1;2024;2024-03-02;Alvorada;Manaus FC;0-2
amazonas;1;2024;2024-03-03;São Raimundo-AM;Parintins FC;0-2
amazonas;1;2024;2024-03-03;Manauara EC;Princesa;0-0
amazonas;1;2024;2024-03-07;Operário-AM;Alvorada;1-4
amazonas;1;2024;2024-03-09;Manaus FC;Amazonas FC;3-1
amazonas;1;2024;2024-03-09;Parintins FC;Manauara EC;0-0
amazonas;1;2024;2024-03-10;Rio Negro-AM;São Raimundo-AM;2-4
amazonas;1;2024;2024-03-14;Princesa;Parintins FC;2-1
amazonas;1;2024;2024-03-16;Nacional-AM;Manaus FC;1-1
amazonas;1;2024;2024-03-16;Manauara EC;Rio Negro-AM;8-0
amazonas;1;2024;2024-03-17;Amazonas FC;Operário-AM;3-1
amazonas;1;2024;2024-03-18;Princesa;São Raimundo-AM;1-1
amazonas;1;2024;2024-03-19;Parintins FC;Rio Negro-AM;7-0
amazonas;1;2024;2024-03-20;Nacional-AM;Alvorada;0-0
amazonas;1;2024;2024-03-22;Rio Negro-AM;Princesa;1-4
amazonas;1;2024;2024-03-24;Operário-AM;Nacional-AM;2-2
amazonas;1;2024;2024-03-24;São Raimundo-AM;Manauara EC;1-2
amazonas;1;2024;2024-03-26;Alvorada;Amazonas FC;0-2
amazonas;1;2024;2024-03-28;Manaus FC;Operário-AM;4-0
amazonas;1;2024;2024-03-30;Manauara EC;Nacional-AM;1-0
amazonas;1;2024;2024-03-30;Princesa;Alvorada;1-4
amazonas;1;2024;2024-03-31;Manaus FC;São Raimundo-AM;5-0
amazonas;1;2024;2024-03-31;Amazonas FC;Parintins FC;1-3
amazonas;1;2024;2024-04-03;Manauara EC;Parintins FC;1-2
amazonas;1;2024;2024-04-03;Manaus FC;Alvorada;4-0
amazonas;1;2024;2024-04-07;Manaus FC;Parintins FC;1-0
amazonas;1;2024;2024-04-14;Amazonas FC;Manaus FC;"1-1(2-4 Pen.)"
amazonas;1;2023;2023-01-28;Nacional-AM;Rio Negro-AM;1-1
amazonas;1;2023;2023-01-29;Manaus FC;Parintins FC;1-1
amazonas;1;2023;2023-01-29;Iranduba;Princesa;1-2
amazonas;1;2023;2023-01-29;Amazonas FC;Manauara EC;0-2
amazonas;1;2023;2023-02-01;Manauara EC;Iranduba;5-0
amazonas;1;2023;2023-02-01;Rio Negro-AM;Amazonas FC;0-1
amazonas;1;2023;2023-02-01;Parintins FC;Nacional-AM;1-2
amazonas;1;2023;2023-02-01;Princesa;Operário-AM;2-0
amazonas;1;2023;2023-02-04;Nacional-AM;Iranduba;1-1
amazonas;1;2023;2023-02-04;Amazonas FC;Parintins FC;3-0
amazonas;1;2023;2023-02-04;Princesa;Rio Negro-AM;1-0
amazonas;1;2023;2023-02-05;Operário-AM;Manaus FC;0-1
amazonas;1;2023;2023-02-08;Manaus FC;Rio Negro-AM;1-1
amazonas;1;2023;2023-02-08;Manauara EC;Princesa;2-2
amazonas;1;2023;2023-02-09;Nacional-AM;Operário-AM;1-0
amazonas;1;2023;2023-02-09;Iranduba;Parintins FC;0-1
amazonas;1;2023;2023-02-11;Manaus FC;Princesa;1-1
amazonas;1;2023;2023-02-12;Operário-AM;Manauara EC;1-5
amazonas;1;2023;2023-02-12;Parintins FC;Rio Negro-AM;1-1
amazonas;1;2023;2023-02-12;Iranduba;Amazonas FC;0-7
amazonas;1;2023;2023-02-14;Princesa;Nacional-AM;2-1
amazonas;1;2023;2023-02-15;Amazonas FC;Operário-AM;3-0
amazonas;1;2023;2023-02-15;Manauara EC;Manaus FC;0-1
amazonas;1;2023;2023-02-15;Rio Negro-AM;Iranduba;2-2
amazonas;1;2023;2023-02-18;Amazonas FC;Nacional-AM;1-1
amazonas;1;2023;2023-02-18;Iranduba;Manaus FC;0-1
amazonas;1;2023;2023-02-19;Manauara EC;Parintins FC;3-1
amazonas;1;2023;2023-02-19;Rio Negro-AM;Operário-AM;2-0
amazonas;1;2023;2023-02-25;Manaus FC;Amazonas FC;0-1
amazonas;1;2023;2023-02-25;Operário-AM;Iranduba;0-0
amazonas;1;2023;2023-02-25;Nacional-AM;Manauara EC;1-1
amazonas;1;2023;2023-02-26;Parintins FC;Princesa;1-0
amazonas;1;2023;2023-03-04;Manaus FC;Nacional-AM;1-1
amazonas;1;2023;2023-03-04;Rio Negro-AM;Manauara EC;0-3
amazonas;1;2023;2023-03-04;Parintins FC;Operário-AM;0-0
amazonas;1;2023;2023-03-04;Princesa;Amazonas FC;0-1
amazonas;1;2023;2023-03-11;Nacional-AM;Manaus FC;3-1
amazonas;1;2023;2023-03-11;Operário-AM;Amazonas FC;1-2
amazonas;1;2023;2023-03-14;Parintins FC;Princesa;1-1
amazonas;1;2023;2023-03-15;Rio Negro-AM;Manauara EC;0-1
amazonas;1;2023;2023-03-18;Manaus FC;Nacional-AM;1-0
amazonas;1;2023;2023-03-18;Amazonas FC;Operário-AM;2-0
amazonas;1;2023;2023-03-18;Princesa;Parintins FC;1-1
amazonas;1;2023;2023-03-19;Manauara EC;Rio Negro-AM;1-0
amazonas;1;2023;2023-03-25;Nacional-AM;Amazonas FC;0-1
amazonas;1;2023;2023-04-01;Amazonas FC;Nacional-AM;0-0
amazonas;1;2023;2023-04-02;Princesa;Manauara EC;1-3
amazonas;1;2023;2023-04-08;Manauara EC;Princesa;3-0
amazonas;1;2023;2023-04-15;Manauara EC;Amazonas FC;0-0
amazonas;1;2023;2023-04-23;Amazonas FC;Manauara EC;1-0
amazonas;1;2022;2022-01-26;Manaus FC;Fast Clube;1-0
amazonas;1;2022;2022-01-26;São Raimundo-AM;Operário-AM;0-1
amazonas;1;2022;2022-01-26;Amazonas FC;Manauara EC;1-1
amazonas;1;2022;2022-01-26;Princesa;Iranduba;1-0
amazonas;1;2022;2022-01-27;Nacional-AM;JC Futebol Clube;2-0
amazonas;1;2022;2022-01-27;Cliper;Penarol-AM;2-1
amazonas;1;2022;2022-01-29;Manauara EC;Princesa;0-0
amazonas;1;2022;2022-01-29;Operário-AM;Amazonas FC;0-1
amazonas;1;2022;2022-01-29;Manaus FC;São Raimundo-AM;2-1
amazonas;1;2022;2022-01-30;JC Futebol Clube;Cliper;0-5
amazonas;1;2022;2022-01-30;Iranduba;Nacional-AM;1-0
amazonas;1;2022;2022-01-30;Fast Clube;Penarol-AM;1-1
amazonas;1;2022;2022-02-02;Penarol-AM;JC Futebol Clube;1-1
amazonas;1;2022;2022-02-02;São Raimundo-AM;Fast Clube;1-2
amazonas;1;2022;2022-02-02;Amazonas FC;Manaus FC;1-1
amazonas;1;2022;2022-02-02;Princesa;Operário-AM;3-0
amazonas;1;2022;2022-02-03;Nacional-AM;Manauara EC;2-0
amazonas;1;2022;2022-02-03;Cliper;Iranduba;1-1
amazonas;1;2022;2022-02-05;Fast Clube;JC Futebol Clube;2-0
amazonas;1;2022;2022-02-05;Manaus FC;Princesa;2-2
amazonas;1;2022;2022-02-05;São Raimundo-AM;Amazonas FC;0-2
amazonas;1;2022;2022-02-06;Iranduba;Penarol-AM;5-0
amazonas;1;2022;2022-02-06;Operário-AM;Nacional-AM;0-1
amazonas;1;2022;2022-02-06;Manauara EC;Cliper;3-0
amazonas;1;2022;2022-02-09;Penarol-AM;Manauara EC;0-3
amazonas;1;2022;2022-02-09;Amazonas FC;Fast Clube;1-1
amazonas;1;2022;2022-02-09;Princesa;São Raimundo-AM;2-1
amazonas;1;2022;2022-02-09;Cliper;Operário-AM;1-2
amazonas;1;2022;2022-02-10;JC Futebol Clube;Iranduba;2-2
amazonas;1;2022;2022-02-10;Nacional-AM;Manaus FC;3-0
amazonas;1;2022;2022-02-12;Operário-AM;Penarol-AM;4-1
amazonas;1;2022;2022-02-12;Amazonas FC;Princesa;0-1
amazonas;1;2022;2022-02-13;Fast Clube;Iranduba;1-1
amazonas;1;2022;2022-02-13;Manaus FC;Cliper;6-1
amazonas;1;2022;2022-02-13;São Raimundo-AM;Nacional-AM;0-0
amazonas;1;2022;2022-02-14;Manauara EC;JC Futebol Clube;1-0
amazonas;1;2022;2022-02-16;Penarol-AM;Manaus FC;0-4
amazonas;1;2022;2022-02-16;Princesa;Fast Clube;1-1
amazonas;1;2022;2022-02-16;Nacional-AM;Amazonas FC;2-1
amazonas;1;2022;2022-02-16;Cliper;São Raimundo-AM;1-6
amazonas;1;2022;2022-02-17;JC Futebol Clube;Operário-AM;0-2
amazonas;1;2022;2022-02-17;Iranduba;Manauara EC;2-1
amazonas;1;2022;2022-02-19;São Raimundo-AM;Penarol-AM;5-0
amazonas;1;2022;2022-02-19;Amazonas FC;Cliper;2-1
amazonas;1;2022;2022-02-19;Princesa;Nacional-AM;0-0
amazonas;1;2022;2022-02-20;Fast Clube;Manauara EC;0-0
amazonas;1;2022;2022-02-20;Operário-AM;Iranduba;0-0
amazonas;1;2022;2022-02-20;Manaus FC;JC Futebol Clube;6-0
amazonas;1;2022;2022-02-26;Penarol-AM;Amazonas FC;1-0
amazonas;1;2022;2022-02-26;Nacional-AM;Fast Clube;1-2
amazonas;1;2022;2022-02-26;Cliper;Princesa;0-7
amazonas;1;2022;2022-02-26;Manauara EC;Operário-AM;2-1
amazonas;1;2022;2022-02-27;Iranduba;Manaus FC;1-1
amazonas;1;2022;2022-02-27;JC Futebol Clube;São Raimundo-AM;0-7
amazonas;1;2022;2022-03-05;Fast Clube;Operário-AM;2-0
amazonas;1;2022;2022-03-05;Manaus FC;Manauara EC;4-0
amazonas;1;2022;2022-03-05;São Raimundo-AM;Iranduba;1-2
amazonas;1;2022;2022-03-05;Princesa;Penarol-AM;1-0
amazonas;1;2022;2022-03-06;Amazonas FC;JC Futebol Clube;7-0
amazonas;1;2022;2022-03-06;Nacional-AM;Cliper;9-1
amazonas;1;2022;2022-03-09;Cliper;Fast Clube;0-6
amazonas;1;2022;2022-03-09;Penarol-AM;Nacional-AM;0-1
amazonas;1;2022;2022-03-09;JC Futebol Clube;Princesa;1-9
amazonas;1;2022;2022-03-09;Iranduba;Amazonas FC;0-1
amazonas;1;2022;2022-03-09;Manauara EC;São Raimundo-AM;4-1
amazonas;1;2022;2022-03-09;Operário-AM;Manaus FC;0-0
amazonas;1;2022;2022-03-12;Amazonas FC;Fast Clube;1-0
amazonas;1;2022;2022-03-13;Iranduba;Nacional-AM;1-2
amazonas;1;2022;2022-03-13;Manauara EC;Manaus FC;1-1
amazonas;1;2022;2022-03-13;Operário-AM;Princesa;1-1
amazonas;1;2022;2022-03-19;Fast Clube;Amazonas FC;2-0
amazonas;1;2022;2022-03-19;Nacional-AM;Iranduba;2-0
amazonas;1;2022;2022-03-20;Manaus FC;Manauara EC;1-1
amazonas;1;2022;2022-03-20;Princesa;Operário-AM;1-1
amazonas;1;2022;2022-03-23;Fast Clube;Princesa;2-1
amazonas;1;2022;2022-03-23;Manaus FC;Nacional-AM;1-0
amazonas;1;2022;2022-03-26;Nacional-AM;Manaus FC;2-2
amazonas;1;2022;2022-03-27;Princesa;Fast Clube;2-0
amazonas;1;2022;2022-03-30;Manaus FC;Princesa;2-1
amazonas;1;2022;2022-04-02;Princesa;Manaus FC;1-2
amazonas;1;2021;2021-03-06;Manaus FC;JC Futebol Clube;3-1
amazonas;1;2021;2021-03-07;Penarol-AM;Iranduba;3-0
amazonas;1;2021;2021-03-07;Nacional-AM;São Raimundo-AM;3-2
