origem;destino;dist_reta_km;dist_rod_km;tempo_rod_h
Verê/PARANA;Canoinhas/SANTA_CATARINA;248.28;342.59;4.68
Verê/PARANA;Nova Andradina/MATO_GROSSO_DO_SUL;410.43;603.07;9.42
Verê/PARANA;Capão Bonito/SAO_PAULO;502.44;632.96;8.59
Verê/PARANA;Orleans/SANTA_CATARINA;444.7;605.89;9.68
Verê/PARANA;Lajeado/RIO_GRANDE_DO_SUL;402.86;543.87;7.71
Capela/ALAGOAS;Serra Branca/PARAIBA;225.28;355.99;5.36
Capela/ALAGOAS;Riachuelo/SERGIPE;196.24;264.83;3.85
Capela/ALAGOAS;Nossa Senhora do Socorro/SERGIPE;198.51;260.21;3.59
Capela/ALAGOAS;Picuí/PARAIBA;324.6;435.12;7.09
Capela/ALAGOAS;Guarabira/PARAIBA;275.77;419.11;6.24
Capela/ALAGOAS;Parnamirim/RIO_GRANDE_DO_NORTE;397.38;536.39;7.38
Capela/ALAGOAS;Lagoa Seca/PARAIBA;249.25;321.17;5.28
Capela/ALAGOAS;Assu/RIO_GRANDE_DO_NORTE;434.73;631.88;9.5
Capela/ALAGOAS;Santa Cruz do Capibaribe/PERNAMBUCO;162.29;228.26;3.81
Capela/ALAGOAS;Ipojuca/PERNAMBUCO;156.32;236.12;3.33
Capela/ALAGOAS;Tobias Barreto/SERGIPE;289.04;381.72;5.51
Capela/ALAGOAS;Aquidabã/SERGIPE;147.84;205.48;3.21
Capela/ALAGOAS;Garanhuns/PERNAMBUCO;75.7;109.5;1.95
Capela/ALAGOAS;Goianinha/RIO_GRANDE_DO_NORTE;360.53;495.27;6.82
Capela/ALAGOAS;Jaboatão dos Guararapes/PERNAMBUCO;183.82;271.23;3.79
Capela/ALAGOAS;Carpina/PERNAMBUCO;194.49;298.42;4.19
Capela/ALAGOAS;Crateús/CEARA;693.3;978.73;13.39
Capela/ALAGOAS;Ipiaú/BAHIA;658.89;805.26;11.66
Capela/ALAGOAS;Cabo de Santo Agostinho/PERNAMBUCO;166.98;236.36;3.27
Capela/ALAGOAS;Limoeiro do Norte/CEARA;523.43;782.35;11.63
Capela/ALAGOAS;Belo Jardim/PERNAMBUCO;125.77;179.39;3.28
Capela/ALAGOAS;Santa Luzia/PARAIBA;297.76;443.76;7.04
Capela/ALAGOAS;Cristinápolis/SERGIPE;293.53;367.42;5.1
Capela/ALAGOAS;Riachão do Dantas/SERGIPE;258.16;350.31;5.06
Capela/ALAGOAS;Quixadá/CEARA;590.7;816.94;12.11
Capela/ALAGOAS;Pombal/PARAIBA;350.94;473.85;7.47
Capela/ALAGOAS;Arcoverde/PERNAMBUCO;156.3;200.33;3.38
Capela/ALAGOAS;Serra Redonda/PARAIBA;240.73;341.16;5.62
Capela/ALAGOAS;Itaporanga/PARAIBA;329.3;437.23;6.95
Capela/ALAGOAS;Riachuelo/RIO_GRANDE_DO_NORTE;397.93;585.09;8.44
Capela/ALAGOAS;Jequiá da Praia/ALAGOAS;78.72;124.77;2.19
Capela/ALAGOAS;Pesqueira/PERNAMBUCO;136.87;203.21;3.41
Capela/ALAGOAS;Irecê/BAHIA;669.13;924.58;13.35
Capela/ALAGOAS;Igaci/ALAGOAS;66.13;88.43;1.54
Capela/ALAGOAS;Serra Talhada/PERNAMBUCO;293.56;357.63;5.25
Capela/ALAGOAS;Caridade/CEARA;666.71;937.2;14.44
Capela/ALAGOAS;Apodi/RIO_GRANDE_DO_NORTE;457.78;666.47;9.94
Capela/ALAGOAS;Cabedelo/PARAIBA;300.72;403.2;5.69
Capela/ALAGOAS;Cumaru/PERNAMBUCO;161.55;224.05;4.17
Capela/ALAGOAS;Paulo Afonso/BAHIA;238.4;288.49;4.51
Capela/ALAGOAS;Camaçari/BAHIA;439.84;543.82;7.33
Capela/ALAGOAS;Timbaúba/PERNAMBUCO;226.13;343.13;4.91
Capela/ALAGOAS;Barreiros/PERNAMBUCO;88.16;140.17;2.08
Capela/ALAGOAS;Chã Grande/PERNAMBUCO;144.4;247.4;3.46
Serra Branca/PARAIBA;Riachuelo/SERGIPE;366.62;532.92;7.84
Serra Branca/PARAIBA;Nossa Senhora do Socorro/SERGIPE;377.76;528.3;7.58
Serra Branca/PARAIBA;Picuí/PARAIBA;113.47;147.56;2.83
Serra Branca/PARAIBA;Guarabira/PARAIBA;139.24;180.8;2.75
Serra Branca/PARAIBA;Campo Maior/PIAUI;676.44;1001.72;12.82
Serra Branca/PARAIBA;Parnamirim/RIO_GRANDE_DO_NORTE;231.52;293.27;4.68
Serra Branca/PARAIBA;Lagoa Seca/PARAIBA;94.17;110.07;1.66
Serra Branca/PARAIBA;Assu/RIO_GRANDE_DO_NORTE;210.93;299.65;4.31
Serra Branca/PARAIBA;Santa Cruz do Capibaribe/PERNAMBUCO;73.28;109.69;1.88
Serra Branca/PARAIBA;Ipojuca/PERNAMBUCO;203.17;306.94;4.66
Serra Branca/PARAIBA;Tobias Barreto/SERGIPE;435.96;564.89;8.83
Serra Branca/PARAIBA;Aquidabã/SERGIPE;317.09;473.58;7.2
Serra Branca/PARAIBA;Garanhuns/PERNAMBUCO;158.13;246.8;3.43
Serra Branca/PARAIBA;Goianinha/RIO_GRANDE_DO_NORTE;208.27;269.84;4.3
Serra Branca/PARAIBA;Jaboatão dos Guararapes/PERNAMBUCO;194.67;284.68;4.12
Serra Branca/PARAIBA;Carpina/PERNAMBUCO;161.42;230.06;3.67
Serra Branca/PARAIBA;Crateús/CEARA;512.04;679.3;10.83
Serra Branca/PARAIBA;Cabo de Santo Agostinho/PERNAMBUCO;200.53;307.18;4.6
Serra Branca/PARAIBA;Limoeiro do Norte/CEARA;302.39;450.13;6.43
Serra Branca/PARAIBA;Belo Jardim/PERNAMBUCO;99.58;125.12;2.37
Serra Branca/PARAIBA;Santa Luzia/PARAIBA;72.78;108.71;1.84
Serra Branca/PARAIBA;Cristinápolis/SERGIPE;458.38;635.51;9.1
Serra Branca/PARAIBA;Riachão do Dantas/SERGIPE;413.1;559.7;8.39
Serra Branca/PARAIBA;Quixadá/CEARA;380.23;567.71;8.15
Serra Branca/PARAIBA;Pombal/PARAIBA;148.62;189.96;3.25
Serra Branca/PARAIBA;Arcoverde/PERNAMBUCO;114.0;157.67;2.03
Serra Branca/PARAIBA;Serra Redonda/PARAIBA;112.62;132.98;2.14
Serra Branca/PARAIBA;Itarema/CEARA;618.86;791.13;11.5
Serra Branca/PARAIBA;Itaporanga/PARAIBA;166.5;230.11;4.02
Serra Branca/PARAIBA;Riachuelo/RIO_GRANDE_DO_NORTE;203.89;331.05;4.81
Serra Branca/PARAIBA;Jequiá da Praia/ALAGOAS;298.85;444.13;6.97
Serra Branca/PARAIBA;Pesqueira/PERNAMBUCO;98.21;201.0;2.53
Serra Branca/PARAIBA;Tianguá/CEARA;631.98;901.34;12.95
Serra Branca/PARAIBA;Igaci/ALAGOAS;229.16;340.91;4.8
Serra Branca/PARAIBA;Serra Talhada/PERNAMBUCO;189.94;220.23;2.88
Serra Branca/PARAIBA;Caridade/CEARA;451.53;662.86;9.69
Serra Branca/PARAIBA;Apodi/RIO_GRANDE_DO_NORTE;236.5;334.24;4.75
Serra Branca/PARAIBA;Cabedelo/PARAIBA;208.24;244.85;3.63
Serra Branca/PARAIBA;Cumaru/PERNAMBUCO;114.74;191.22;3.4
Serra Branca/PARAIBA;Paulo Afonso/BAHIA;274.43;353.51;4.92
Serra Branca/PARAIBA;Camaçari/BAHIA;606.26;746.36;11.3
Serra Branca/PARAIBA;Timbaúba/PERNAMBUCO;147.96;205.66;3.26
Serra Branca/PARAIBA;Barreiros/PERNAMBUCO;195.54;271.85;4.48
Serra Branca/PARAIBA;Chã Grande/PERNAMBUCO;157.16;233.01;3.56
Riachuelo/SERGIPE;Nossa Senhora do Socorro/SERGIPE;18.29;25.85;0.57
Riachuelo/SERGIPE;Picuí/PARAIBA;479.28;664.96;10.12
Riachuelo/SERGIPE;Guarabira/PARAIBA;457.3;642.47;9.32
Riachuelo/SERGIPE;Parnamirim/RIO_GRANDE_DO_NORTE;576.59;759.75;10.47
Riachuelo/SERGIPE;Lagoa Seca/PARAIBA;422.64;551.01;8.31
Riachuelo/SERGIPE;Assu/RIO_GRANDE_DO_NORTE;570.99;825.74;12.05
Riachuelo/SERGIPE;Santa Cruz do Capibaribe/PERNAMBUCO;327.76;458.1;6.84
Riachuelo/SERGIPE;Ipojuca/PERNAMBUCO;352.51;459.48;6.41
Riachuelo/SERGIPE;Tobias Barreto/SERGIPE;95.43;118.74;2.02
Riachuelo/SERGIPE;Aquidabã/SERGIPE;51.48;94.57;1.65
Riachuelo/SERGIPE;Garanhuns/PERNAMBUCO;220.02;303.36;4.5
Riachuelo/SERGIPE;Goianinha/RIO_GRANDE_DO_NORTE;542.72;718.63;9.91
Riachuelo/SERGIPE;Jaboatão dos Guararapes/PERNAMBUCO;379.88;494.59;6.88
Riachuelo/SERGIPE;Carpina/PERNAMBUCO;387.47;521.78;7.28
Riachuelo/SERGIPE;Ipiaú/BAHIA;463.62;570.9;8.65
Riachuelo/SERGIPE;Cabo de Santo Agostinho/PERNAMBUCO;363.22;459.72;6.35
Riachuelo/SERGIPE;Limoeiro do Norte/CEARA;624.76;844.1;13.11
Riachuelo/SERGIPE;Belo Jardim/PERNAMBUCO;280.33;382.82;5.85
Riachuelo/SERGIPE;Santa Luzia/PARAIBA;429.22;640.77;9.68
Riachuelo/SERGIPE;Cristinápolis/SERGIPE;98.05;133.06;2.09
Riachuelo/SERGIPE;Riachão do Dantas/SERGIPE;63.4;87.33;1.56
Riachuelo/SERGIPE;Quixadá/CEARA;666.32;862.03;13.29
Riachuelo/SERGIPE;Pombal/PARAIBA;442.81;667.71;10.03
Riachuelo/SERGIPE;Arcoverde/PERNAMBUCO;256.6;394.19;5.94
Riachuelo/SERGIPE;Serra Redonda/PARAIBA;420.66;571.0;8.65
Riachuelo/SERGIPE;Porto Seguro/BAHIA;662.2;919.66;14.36
Riachuelo/SERGIPE;Itaporanga/PARAIBA;392.29;549.74;8.63
Riachuelo/SERGIPE;Riachuelo/RIO_GRANDE_DO_NORTE;565.0;808.45;11.52
Riachuelo/SERGIPE;Jequiá da Praia/ALAGOAS;139.43;204.22;3.35
Riachuelo/SERGIPE;Pesqueira/PERNAMBUCO;269.62;397.07;5.97
Riachuelo/SERGIPE;Irecê/BAHIA;507.21;690.22;10.33
Riachuelo/SERGIPE;Igaci/ALAGOAS;147.7;200.7;3.15
Riachuelo/SERGIPE;Serra Talhada/PERNAMBUCO;324.69;434.17;6.64
Riachuelo/SERGIPE;Apodi/RIO_GRANDE_DO_NORTE;564.05;787.55;11.91
Riachuelo/SERGIPE;Cabedelo/PARAIBA;492.62;626.56;8.78
Riachuelo/SERGIPE;Cumaru/PERNAMBUCO;345.45;453.89;7.2
Riachuelo/SERGIPE;Paulo Afonso/BAHIA;181.55;233.42;3.97
Riachuelo/SERGIPE;Camaçari/BAHIA;246.85;309.46;4.31
Riachuelo/SERGIPE;Timbaúba/PERNAMBUCO;415.32;566.49;8.0
Riachuelo/SERGIPE;Barreiros/PERNAMBUCO;284.39;363.53;5.17
Riachuelo/SERGIPE;Chã Grande/PERNAMBUCO;337.63;470.76;6.55
Araruama/RIO_DE_JANEIRO;Leme/SAO_PAULO;525.02;693.52;8.79
Araruama/RIO_DE_JANEIRO;Itapemirim/ESPIRITO_SANTO;273.66;355.38;5.86
Araruama/RIO_DE_JANEIRO;Nova Serrana/MINAS_GERAIS;430.67;640.04;9.45
Araruama/RIO_DE_JANEIRO;Niterói/RIO_DE_JANEIRO;78.13;102.46;1.54
Araruama/RIO_DE_JANEIRO;Itaboraí/RIO_DE_JANEIRO;54.55;66.49;1.05
Araruama/RIO_DE_JANEIRO;Amparo/SAO_PAULO;454.2;602.75;8.01
Araruama/RIO_DE_JANEIRO;Manhuaçu/MINAS_GERAIS;290.92;427.52;7.72
Araruama/RIO_DE_JANEIRO;Itaúna/MINAS_GERAIS;387.27;595.11;8.77
Araruama/RIO_DE_JANEIRO;Atibaia/SAO_PAULO;432.24;534.39;6.88
Araruama/RIO_DE_JANEIRO;Três Corações/MINAS_GERAIS;327.16;465.43;7.39
Araruama/RIO_DE_JANEIRO;Jaguaré/ESPIRITO_SANTO;498.48;643.59;10.53
Araruama/RIO_DE_JANEIRO;Rio das Ostras/RIO_DE_JANEIRO;56.62;70.04;1.38
Araruama/RIO_DE_JANEIRO;Mesquita/RIO_DE_JANEIRO;112.75;145.12;2.15
Araruama/RIO_DE_JANEIRO;Araxá/MINAS_GERAIS;600.27;868.25;13.11
Araruama/RIO_DE_JANEIRO;Santa Rita do Sapucaí/MINAS_GERAIS;352.82;472.31;6.29
Araruama/RIO_DE_JANEIRO;Queimados/RIO_DE_JANEIRO;125.82;157.74;2.27
Araruama/RIO_DE_JANEIRO;Castelo/ESPIRITO_SANTO;278.78;372.82;6.2
Araruama/RIO_DE_JANEIRO;Casimiro de Abreu/RIO_DE_JANEIRO;46.67;68.89;1.2
Araruama/RIO_DE_JANEIRO;Mogi Mirim/SAO_PAULO;476.95;646.13;8.21
Araruama/RIO_DE_JANEIRO;Ouro Branco/MINAS_GERAIS;296.72;452.56;6.53
Araruama/RIO_DE_JANEIRO;Minas Novas/MINAS_GERAIS;626.82;1036.27;15.13
Araruama/RIO_DE_JANEIRO;Passos/MINAS_GERAIS;501.79;755.37;10.68
Araruama/RIO_DE_JANEIRO;Paraíba do Sul/RIO_DE_JANEIRO;126.06;228.13;3.43
Araruama/RIO_DE_JANEIRO;Águas de Lindóia/SAO_PAULO;443.35;596.43;8.31
Araruama/RIO_DE_JANEIRO;Capão Bonito/SAO_PAULO;626.19;762.6;9.78
Araruama/RIO_DE_JANEIRO;Coronel Fabriciano/MINAS_GERAIS;373.06;565.95;10.04
Araruama/RIO_DE_JANEIRO;Pirapora/MINAS_GERAIS;668.76;865.35;12.58
Araruama/RIO_DE_JANEIRO;São Gotardo/MINAS_GERAIS;551.62;811.96;12.25
Araruama/RIO_DE_JANEIRO;Itaperuna/RIO_DE_JANEIRO;190.74;316.3;5.23
Araruama/RIO_DE_JANEIRO;Teixeira de Freitas/BAHIA;650.43;805.68;13.2
Nossa Senhora do Socorro/SERGIPE;Picuí/PARAIBA;489.88;655.15;9.79
Nossa Senhora do Socorro/SERGIPE;Guarabira/PARAIBA;464.33;632.65;8.99
Nossa Senhora do Socorro/SERGIPE;Parnamirim/RIO_GRANDE_DO_NORTE;584.33;749.94;10.13
Nossa Senhora do Socorro/SERGIPE;Lagoa Seca/PARAIBA;430.79;541.19;7.98
Nossa Senhora do Socorro/SERGIPE;Assu/RIO_GRANDE_DO_NORTE;583.61;815.92;11.72
Nossa Senhora do Socorro/SERGIPE;Santa Cruz do Capibaribe/PERNAMBUCO;336.21;448.28;6.51
Nossa Senhora do Socorro/SERGIPE;Ipojuca/PERNAMBUCO;354.14;449.66;6.08
Nossa Senhora do Socorro/SERGIPE;Tobias Barreto/SERGIPE;100.8;127.77;2.02
Nossa Senhora do Socorro/SERGIPE;Aquidabã/SERGIPE;60.67;84.76;1.32
Nossa Senhora do Socorro/SERGIPE;Garanhuns/PERNAMBUCO;228.19;293.55;4.17
Nossa Senhora do Socorro/SERGIPE;Goianinha/RIO_GRANDE_DO_NORTE;549.86;708.82;9.57
Nossa Senhora do Socorro/SERGIPE;Jaboatão dos Guararapes/PERNAMBUCO;382.29;484.77;6.55
Nossa Senhora do Socorro/SERGIPE;Carpina/PERNAMBUCO;391.64;511.97;6.95
Nossa Senhora do Socorro/SERGIPE;Ipiaú/BAHIA;460.39;551.31;8.18
Nossa Senhora do Socorro/SERGIPE;Cabo de Santo Agostinho/PERNAMBUCO;365.11;449.9;6.02
Nossa Senhora do Socorro/SERGIPE;Limoeiro do Norte/CEARA;639.89;862.12;13.12
Nossa Senhora do Socorro/SERGIPE;Belo Jardim/PERNAMBUCO;289.23;373.0;5.52
Nossa Senhora do Socorro/SERGIPE;Santa Luzia/PARAIBA;441.61;630.95;9.34
Nossa Senhora do Socorro/SERGIPE;Cristinápolis/SERGIPE;95.55;113.47;1.62
Nossa Senhora do Socorro/SERGIPE;Riachão do Dantas/SERGIPE;68.88;96.36;1.57
Nossa Senhora do Socorro/SERGIPE;Quixadá/CEARA;682.78;880.05;13.31
Nossa Senhora do Socorro/SERGIPE;Pombal/PARAIBA;457.85;657.9;9.7
Nossa Senhora do Socorro/SERGIPE;Arcoverde/PERNAMBUCO;269.18;384.37;5.61
Nossa Senhora do Socorro/SERGIPE;Serra Redonda/PARAIBA;427.83;561.18;8.32
Nossa Senhora do Socorro/SERGIPE;Porto Seguro/BAHIA;653.35;900.07;13.89
Nossa Senhora do Socorro/SERGIPE;Itaporanga/PARAIBA;408.45;567.76;8.64
Nossa Senhora do Socorro/SERGIPE;Riachuelo/RIO_GRANDE_DO_NORTE;574.48;798.63;11.19
Nossa Senhora do Socorro/SERGIPE;Jequiá da Praia/ALAGOAS;136.02;194.4;3.02
Nossa Senhora do Socorro/SERGIPE;Pesqueira/PERNAMBUCO;280.15;387.25;5.63
Nossa Senhora do Socorro/SERGIPE;Irecê/BAHIA;518.09;670.62;9.86
Nossa Senhora do Socorro/SERGIPE;Igaci/ALAGOAS;154.81;190.88;2.82
Nossa Senhora do Socorro/SERGIPE;Serra Talhada/PERNAMBUCO;341.66;452.19;6.66
Nossa Senhora do Socorro/SERGIPE;Apodi/RIO_GRANDE_DO_NORTE;578.74;805.57;11.93
Nossa Senhora do Socorro/SERGIPE;Cabedelo/PARAIBA;497.33;616.74;8.44
Nossa Senhora do Socorro/SERGIPE;Cumaru/PERNAMBUCO;351.58;444.08;6.86
Nossa Senhora do Socorro/SERGIPE;Paulo Afonso/BAHIA;199.7;251.44;3.99
Nossa Senhora do Socorro/SERGIPE;Camaçari/BAHIA;241.68;289.87;3.84
Nossa Senhora do Socorro/SERGIPE;Timbaúba/PERNAMBUCO;420.65;556.67;7.66
Nossa Senhora do Socorro/SERGIPE;Barreiros/PERNAMBUCO;286.41;353.72;4.83
Nossa Senhora do Socorro/SERGIPE;Chã Grande/PERNAMBUCO;341.6;460.94;6.21
Canoas/RIO_GRANDE_DO_SUL;Porto União/SANTA_CATARINA;408.31;599.11;8.25
Canoas/RIO_GRANDE_DO_SUL;Campo Mourão/PARANA;661.17;953.44;13.3
Canoas/RIO_GRANDE_DO_SUL;Venâncio Aires/RIO_GRANDE_DO_SUL;101.98;116.53;1.81
Canoas/RIO_GRANDE_DO_SUL;Curitiba/SERGIPE;532.22;737.87;9.48
Canoas/RIO_GRANDE_DO_SUL;Cachoeirinha/RIO_GRANDE_DO_SUL;10.0;13.02;0.27
Canoas/RIO_GRANDE_DO_SUL;Nova Prata/RIO_GRANDE_DO_SUL;132.56;178.37;3.26
Canoas/RIO_GRANDE_DO_SUL;Marau/RIO_GRANDE_DO_SUL;189.9;259.71;3.94
Canoas/RIO_GRANDE_DO_SUL;Itararé/SAO_PAULO;669.11;1023.07;13.04
Canoas/RIO_GRANDE_DO_SUL;Garibaldi/RIO_GRANDE_DO_SUL;80.79;97.72;1.47
Canoas/RIO_GRANDE_DO_SUL;Imbituba/SANTA_CATARINA;307.61;366.73;4.53
Canoas/RIO_GRANDE_DO_SUL;Carazinho/RIO_GRANDE_DO_SUL;241.9;278.57;3.64
Canoas/RIO_GRANDE_DO_SUL;Vacaria/RIO_GRANDE_DO_SUL;158.27;231.73;3.87
Canoas/RIO_GRANDE_DO_SUL;Viamão/RIO_GRANDE_DO_SUL;23.96;39.58;0.63
Canoas/RIO_GRANDE_DO_SUL;São João Batista/SANTA_CATARINA;371.12;513.58;6.51
Canoas/RIO_GRANDE_DO_SUL;Navegantes/SANTA_CATARINA;417.02;535.54;6.81
Canoas/RIO_GRANDE_DO_SUL;Três Passos/RIO_GRANDE_DO_SUL;382.04;460.81;6.34
Canoas/RIO_GRANDE_DO_SUL;Igrejinha/RIO_GRANDE_DO_SUL;54.31;74.65;1.31
Canoas/RIO_GRANDE_DO_SUL;São Gabriel/RIO_GRANDE_DO_SUL;304.85;334.27;4.74
Canoas/RIO_GRANDE_DO_SUL;Frederico Westphalen/RIO_GRANDE_DO_SUL;356.79;416.86;5.37
Canoas/RIO_GRANDE_DO_SUL;Farroupilha/RIO_GRANDE_DO_SUL;78.18;95.82;1.4
Canoas/RIO_GRANDE_DO_SUL;Cruz Alta/RIO_GRANDE_DO_SUL;274.44;342.06;4.73
Canoas/RIO_GRANDE_DO_SUL;Canoinhas/SANTA_CATARINA;422.07;675.23;9.14
Canoas/RIO_GRANDE_DO_SUL;Orleans/SANTA_CATARINA;253.09;320.65;4.21
Canoas/RIO_GRANDE_DO_SUL;Lajeado/RIO_GRANDE_DO_SUL;90.74;103.88;1.52
Picuí/PARAIBA;Guarabira/PARAIBA;107.99;137.84;2.24
Picuí/PARAIBA;Campo Maior/PIAUI;671.6;828.62;13.32
Picuí/PARAIBA;Parnamirim/RIO_GRANDE_DO_NORTE;135.69;173.77;2.48
Picuí/PARAIBA;Lagoa Seca/PARAIBA;91.61;114.51;1.84
Picuí/PARAIBA;Assu/RIO_GRANDE_DO_NORTE;119.47;213.97;3.22
Picuí/PARAIBA;Santa Cruz do Capibaribe/PERNAMBUCO;162.32;226.59;3.66
Picuí/PARAIBA;Ipojuca/PERNAMBUCO;252.96;348.51;5.35
Picuí/PARAIBA;Tobias Barreto/SERGIPE;549.4;709.1;11.58
Picuí/PARAIBA;Aquidabã/SERGIPE;429.24;589.27;9.47
Picuí/PARAIBA;Garanhuns/PERNAMBUCO;265.51;362.03;5.68
Picuí/PARAIBA;Goianinha/RIO_GRANDE_DO_NORTE;127.59;180.46;2.85
Picuí/PARAIBA;Jaboatão dos Guararapes/PERNAMBUCO;231.11;305.05;4.69
Picuí/PARAIBA;Carpina/PERNAMBUCO;192.61;257.35;4.09
Picuí/PARAIBA;Crateús/CEARA;502.1;606.71;9.84
Picuí/PARAIBA;Cabo de Santo Agostinho/PERNAMBUCO;245.36;332.35;5.13
Picuí/PARAIBA;Limoeiro do Norte/CEARA;245.29;374.14;5.4
Picuí/PARAIBA;Belo Jardim/PERNAMBUCO;203.97;314.12;4.78
Picuí/PARAIBA;Santa Luzia/PARAIBA;75.95;95.29;1.53
Picuí/PARAIBA;Cristinápolis/SERGIPE;571.72;751.21;11.36
Picuí/PARAIBA;Riachão do Dantas/SERGIPE;526.54;703.91;11.13
Picuí/PARAIBA;Quixadá/CEARA;341.07;491.73;7.12
Picuí/PARAIBA;Pombal/PARAIBA;164.67;195.63;2.94
Picuí/PARAIBA;Arcoverde/PERNAMBUCO;227.27;301.88;4.78
Picuí/PARAIBA;Serra Redonda/PARAIBA;114.63;154.1;2.53
Picuí/PARAIBA;Itarema/CEARA;559.57;715.15;10.46
Picuí/PARAIBA;Itaporanga/PARAIBA;219.71;251.67;4.01
Picuí/PARAIBA;Riachuelo/RIO_GRANDE_DO_NORTE;93.36;152.77;2.35
Picuí/PARAIBA;Jequiá da Praia/ALAGOAS;401.82;569.74;8.75
Picuí/PARAIBA;Pesqueira/PERNAMBUCO;209.74;345.3;5.19
Picuí/PARAIBA;Tianguá/CEARA;597.69;825.35;11.91
Picuí/PARAIBA;Igaci/ALAGOAS;338.66;456.61;7.06
Picuí/PARAIBA;Serra Talhada/PERNAMBUCO;272.22;335.88;5.38
Picuí/PARAIBA;Caridade/CEARA;399.88;586.87;8.66
Picuí/PARAIBA;Apodi/RIO_GRANDE_DO_NORTE;185.94;258.26;3.71
Picuí/PARAIBA;Cabedelo/PARAIBA;174.57;245.83;3.74
Picuí/PARAIBA;Cumaru/PERNAMBUCO;177.02;250.97;4.3
Picuí/PARAIBA;Paulo Afonso/BAHIA;382.68;497.72;7.67
Picuí/PARAIBA;Timbaúba/PERNAMBUCO;158.91;212.76;3.42
Picuí/PARAIBA;Barreiros/PERNAMBUCO;273.08;371.24;5.95
Picuí/PARAIBA;Chã Grande/PERNAMBUCO;216.58;316.45;5.03
Plácido de Castro/ACRE;Rolim de Moura/RONDONIA;611.59;934.29;14.83
Plácido de Castro/ACRE;Cruzeiro do Sul/ACRE;671.94;739.57;11.58
Plácido de Castro/ACRE;Senador Guiomard/ACRE;63.22;79.48;1.36
Plácido de Castro/ACRE;Pimenta Bueno/RONDONIA;671.64;971.89;15.41
Plácido de Castro/ACRE;Guajará-Mirim/RONDONIA;209.17;374.98;6.14
Porto União/SANTA_CATARINA;Leme/SAO_PAULO;584.0;751.78;9.9
Porto União/SANTA_CATARINA;Fernandópolis/SAO_PAULO;664.66;862.65;11.37
Porto União/SANTA_CATARINA;Tupã/SAO_PAULO;479.69;652.77;8.63
Porto União/SANTA_CATARINA;Campo Mourão/PARANA;275.82;432.05;6.36
Porto União/SANTA_CATARINA;Naviraí/MATO_GROSSO_DO_SUL;472.22;695.03;10.24
Porto União/SANTA_CATARINA;Ivinhema/MATO_GROSSO_DO_SUL;517.08;821.05;11.12
Porto União/SANTA_CATARINA;Venâncio Aires/RIO_GRANDE_DO_SUL;389.29;525.66;7.22
Porto União/SANTA_CATARINA;Curitiba/SERGIPE;201.52;235.05;3.21
Porto União/SANTA_CATARINA;Amparo/SAO_PAULO;586.58;749.8;10.09
Porto União/SANTA_CATARINA;Santa Cruz do Rio Pardo/SAO_PAULO;397.69;522.74;6.94
Porto União/SANTA_CATARINA;Cachoeirinha/RIO_GRANDE_DO_SUL;411.74;615.82;8.47
Porto União/SANTA_CATARINA;Nova Prata/RIO_GRANDE_DO_SUL;286.93;434.24;6.33
Porto União/SANTA_CATARINA;Atibaia/SAO_PAULO;573.58;699.04;9.44
Porto União/SANTA_CATARINA;Marau/RIO_GRANDE_DO_SUL;269.0;353.68;5.22
Porto União/SANTA_CATARINA;Osvaldo Cruz/SAO_PAULO;492.15;696.25;9.28
Porto União/SANTA_CATARINA;Itararé/SAO_PAULO;293.4;381.78;5.19
Porto União/SANTA_CATARINA;Garibaldi/RIO_GRANDE_DO_SUL;337.63;561.12;7.67
Porto União/SANTA_CATARINA;Imbituba/SANTA_CATARINA;325.66;504.51;6.66
Porto União/SANTA_CATARINA;Carazinho/RIO_GRANDE_DO_SUL;279.92;367.82;5.25
Porto União/SANTA_CATARINA;Vacaria/RIO_GRANDE_DO_SUL;252.18;392.54;6.17
Porto União/SANTA_CATARINA;Viamão/RIO_GRANDE_DO_SUL;426.2;639.1;8.82
Porto União/SANTA_CATARINA;São João Batista/SANTA_CATARINA;249.87;370.57;5.44
Porto União/SANTA_CATARINA;Navegantes/SANTA_CATARINA;251.43;336.39;4.47
Porto União/SANTA_CATARINA;Três Passos/RIO_GRANDE_DO_SUL;315.39;443.58;7.61
Porto União/SANTA_CATARINA;Andradina/SAO_PAULO;592.5;790.55;10.66
Porto União/SANTA_CATARINA;Igrejinha/RIO_GRANDE_DO_SUL;370.64;642.63;9.26
Porto União/SANTA_CATARINA;Mogi Mirim/SAO_PAULO;593.07;775.02;9.99
Porto União/SANTA_CATARINA;Maracaju/MATO_GROSSO_DO_SUL;660.25;922.74;13.61
Porto União/SANTA_CATARINA;São Gabriel/RIO_GRANDE_DO_SUL;554.36;788.6;10.73
Porto União/SANTA_CATARINA;Frederico Westphalen/RIO_GRANDE_DO_SUL;262.14;352.57;5.95
Porto União/SANTA_CATARINA;Farroupilha/RIO_GRANDE_DO_SUL;332.76;517.06;8.21
Porto União/SANTA_CATARINA;Cruz Alta/RIO_GRANDE_DO_SUL;365.51;481.84;6.79
Porto União/SANTA_CATARINA;Ponta Porã/MATO_GROSSO_DO_SUL;624.82;870.61;12.83
Porto União/SANTA_CATARINA;Três Lagoas/MATO_GROSSO_DO_SUL;610.57;838.08;11.49
Porto União/SANTA_CATARINA;Bataguassu/MATO_GROSSO_DO_SUL;518.97;731.95;9.92
