clube_id;lat;lon;score;cluster_k2;cluster_k3;cluster_k4;serie_d_k2;serie_d_k3;serie_d_k4
ATLÉTICO PIAUIENSE/piaui;-5.09194;-42.8034;0.0003185483534105;0;0;2;0;2;1
ARACAJU/sergipe;-10.9091;-37.0677;0.0003175767942829;0;0;2;1;1;3
ASSU/rio_grande_do_norte;-5.5772;-36.9114;0.0003161070134839;0;0;2;0;0;2
ESPORTE LIMOEIRO/ceara;-5.14392;-38.0847;0.0003159576379538;0;0;2;0;0;2
BACABAL/maranhao;-4.22447;-44.7832;0.0003110154220028;0;0;2;0;2;1
TORRES BRASIL/pernambuco;-8.0578;-34.8778;0.0003092028730686;0;0;2;1;0;0
RIACHUELO/rio_grande_do_norte;-5.82156;-35.8215;0.0002848078575131;0;0;2;0;0;2
TIANGUÁ/ceara;-3.72965;-40.9923;0.0002842356831623;0;0;2;0;2;1
FEMAR/paraiba;-6.9533;-35.5414;0.0002799758486131;0;0;2;1;0;0
SERRANO/paraiba;-7.22196;-35.8731;0.0002791392120026;0;0;2;1;0;0
FEIRENSE/bahia;-12.9614;-39.2584;0.0002766179568373;0;0;2;1;1;3
LAGO VERDE/maranhao;-3.9572;-44.8317;0.0002703214671231;0;0;2;0;2;1
CANAÃ/bahia;-11.3039;-41.8569;0.0002665221445328;0;0;2;0;1;3
TERRA E MAR/ceara;-3.71664;-38.5423;0.0002628592939248;0;0;2;0;2;2
ITAREMA/ceara;-2.9231;-39.9161;0.000261762511144;0;0;2;0;2;1
SABUGY/paraiba;-9.8475;-36.9189;0.0002575192226195;0;0;2;1;1;3
LEÔNICO/bahia;-12.9718;-38.5011;0.0002574060428942;0;0;2;1;1;3
CAIÇARA/piaui;-4.8217;-42.1641;0.0002542209655773;0;0;2;0;2;1
BOTAFOGO/sergipe;-11.4668;-37.7585;0.0002481394651321;0;0;2;1;1;3
FORTALEZA B/ceara;-3.71664;-38.5423;0.000247693357152;0;0;2;0;2;2
ATLÉTICO DE CAJAZEIRAS/paraiba;-6.88004;-38.5577;0.0002473013222;0;0;2;0;0;2
MIRAMAR/paraiba;-6.98731;-34.8284;0.0002470449975469;0;0;2;1;0;0
PESQUEIRA/pernambuco;-8.35797;-36.6978;0.0002453358766105;0;0;2;1;0;0
SABIÁ/maranhao;-4.86505;-43.3617;0.0002451838941711;0;0;2;0;2;1
AMERICANO/maranhao;-4.22447;-44.7832;0.0002352244992607;0;0;2;0;2;1
YPIRANGA/bahia;-12.9718;-38.5011;0.000234599281864;0;0;2;1;1;3
ALIANÇA/ceara;-3.9842;-38.6203;0.0002320895514987;0;0;2;0;2;2
POTENGI/rio_grande_do_norte;-5.7945;-35.2119;0.0002300125346141;0;0;2;1;0;0
CRB B/alagoas;-9.6658;-35.735;0.0002255167728406;0;0;2;1;0;0
ATLÉTICO BACABAL/maranhao;-4.22447;-44.7832;0.0002243887182776;0;0;2;0;2;1
TERESINA/piaui;-5.0892;-42.8019;0.0002238234748593;0;0;2;0;2;1
CALOUROS DO AR/ceara;-3.71664;-38.5423;0.0002227363900234;0;0;2;0;2;2
CEARÁ B/ceara;-3.71664;-38.5423;0.0002222226238573;0;0;2;0;2;2
FERROVIÁRIO/piaui;-2.9031;-41.7761;0.000220327384932;0;0;2;0;2;1
CSA B/alagoas;-9.6658;-35.735;0.0002086757782137;0;0;2;1;0;0
ÁGUIA DE CUMARU/pernambuco;-8.0069;-35.7003;0.0002071610047758;0;0;2;1;0;0
BARREIROS/pernambuco;-8.8153;-35.1878;0.0002024195156244;0;0;2;1;0;0
TIMBAÚBA/pernambuco;-7.50484;-35.3119;0.0002005373120371;0;0;2;1;0;0
CAMAÇARIENSE/bahia;-12.6996;-38.3263;0.0001982494173762;0;0;2;1;1;3
VILA REAL/ceara;-3.7172;-38.5433;0.0001950308698624;0;0;2;0;2;2
SANTA FÉ/pernambuco;-7.8342;-34.9061;0.000192079426828;0;0;2;1;0;0
DÍNAMO/alagoas;-9.6658;-35.735;0.000190503341383;0;0;2;1;0;0
EXPRESSINHO/maranhao;-2.53874;-44.2825;0.000188961968203;0;0;2;0;2;1
ANJOS DO CÉU/ceara;-3.7172;-38.5433;0.0001887848888683;0;0;2;0;2;2
COTINGUIBA/sergipe;-10.9091;-37.0677;0.0001877805843558;0;0;2;1;1;3
INTERNACIONAL/paraiba;-7.4289;-34.8967;0.000179762987221;0;0;2;1;0;0
BALSAS/maranhao;-7.53214;-46.0372;0.0001749205614401;0;2;2;0;2;1
ARSENAL CARIDADE/ceara;-4.22514;-39.1912;0.0001724811242945;0;0;2;0;2;2
SÃO DOMINGOS/alagoas;-9.711;-35.8953;0.0001715776697431;0;0;2;1;1;0
SERRANO/pernambuco;-7.98178;-38.289;0.0001712212043064;0;0;2;1;0;2
CHÃ GRANDE/pernambuco;-8.23827;-35.4571;0.0001695102012257;0;0;2;1;0;0
ARAIOSES/maranhao;-2.8942;-41.9058;0.0001612903225806;0;0;2;0;2;1
CAMAÇARI/bahia;-12.6996;-38.3263;0.0001612903225806;0;0;2;1;1;3
BOTAFOGO/sao_paulo;-20.4302;-47.8236;0.0040428906347017;1;1;3;1;0;2
VOLTA REDONDA/rio_de_janeiro;-22.5202;-44.0996;0.0037120688940116;1;1;3;0;0;3
TOMBENSE/minas_gerais;-20.9086;-42.0228;0.0035508259475733;1;1;3;0;2;1
BRASILIENSE/distrito_federal;-15.8333;-48.0569;0.0034517549690828;1;2;3;1;1;0
NOVA IGUAÇU/rio_de_janeiro;-22.7556;-43.4603;0.0027745494021211;1;1;3;0;0;3
APARECIDENSE/goias;-16.8198;-49.2469;0.0024971386396225;1;2;3;1;1;0
PORTUGUESA/rio_de_janeiro;-22.9129;-43.2003;0.0022376078031118;1;1;3;0;2;3
CEILÂNDIA/distrito_federal;-15.8208;-48.1122;0.0022072465927052;1;2;3;1;1;0
ATHLETIC/minas_gerais;-21.1356;-44.2611;0.0021936093993989;1;1;3;0;0;3
REAL NOROESTE/espirito_santo;-18.9846;-40.7437;0.0019614613898254;1;0;3;0;2;1
ANÁPOLIS/goias;-16.3281;-48.953;0.0019536576766654;1;2;3;1;1;0
DEMOCRATA/minas_gerais;-18.8545;-41.9555;0.001930087978871;1;0;3;0;2;1
RIO BRANCO/espirito_santo;-20.3155;-40.3128;0.0016942324063227;1;0;3;0;2;1
GAMA/distrito_federal;-16.0183;-48.0667;0.0016691336618936;1;2;3;1;1;0
INTER DE LIMEIRA/sao_paulo;-22.566;-47.397;0.0015700585493262;1;1;3;1;0;2
VITÓRIA/espirito_santo;-20.3155;-40.3128;0.0015137530192976;1;0;3;0;2;1
POUSO ALEGRE/minas_gerais;-22.2266;-45.9389;0.0014897197660467;1;1;3;0;0;2
OLARIA/rio_de_janeiro;-22.842143012;-43.26699613;0.0014535006704495;1;1;3;0;2;3
RIO BRANCO/sao_paulo;-22.7374;-47.3331;0.0013811173632273;1;1;3;1;0;2
MARICÁ/rio_de_janeiro;-22.9354;-42.8246;0.001380392690087;1;1;3;0;2;3
PORTUGUESA/sao_paulo;-23.5329;-46.6395;0.0013765291961623;1;1;3;0;0;2
CAPITAL CF/distrito_federal;-15.8222;-47.9781;0.0013295723182223;1;2;3;1;1;0
SAMPAIO CORRÊA/rio_de_janeiro;-22.9129;-43.2003;0.001314339022789;1;1;3;0;2;3
DUQUE DE CAXIAS/rio_de_janeiro;-22.7858;-43.3049;0.0013007419611642;1;1;3;0;2;3
GRÊMIO SÃO-CARLENSE/sao_paulo;-22.0174;-47.886;0.0012710123707252;1;1;3;1;0;2
UBERLÂNDIA/minas_gerais;-18.9141;-48.2749;0.0012638737525846;1;1;3;1;1;0
BETIM FUTEBOL/minas_gerais;-19.9668;-44.2008;0.001261049689017;1;1;3;0;0;1
NOVA VENÉCIA/espirito_santo;-18.715;-40.4053;0.0012433894017197;1;0;3;0;2;1
BELFORD ROXO/rio_de_janeiro;-22.764;-43.3992;0.001234443033758;1;1;3;0;2;3
AMERICA/rio_de_janeiro;-22.9129;-43.2003;0.0012339433005037;1;1;3;0;2;3
AUDAX RIO/rio_de_janeiro;-22.8058;-43.3729;0.0012070796075632;1;1;3;0;2;3
SÃO JOSÉ/sao_paulo;-23.1896;-45.8841;0.0012068331932114;1;1;3;0;0;2
URT/minas_gerais;-18.5853;-46.5181;0.0012059125455232;1;1;3;1;1;0
AMERICANO/rio_de_janeiro;-21.7622;-41.3181;0.0012031511828603;1;1;3;0;2;1
REAL BRASÍLIA/distrito_federal;-15.7795;-47.9297;0.0011937618161281;1;2;3;1;1;0
PADUANO/rio_de_janeiro;-22.9129;-43.2003;0.0011875341851859;1;1;3;0;2;3
TAQUARITINGA/sao_paulo;-21.4049;-48.5103;0.0011825386135852;1;1;3;1;0;2
PÉROLAS NEGRAS/rio_de_janeiro;-22.6289;-43.8972;0.0011602294590334;1;1;3;0;0;3
SERRA/espirito_santo;-20.121;-40.3074;0.0011582964906635;1;0;3;0;2;1
RESENDE/rio_de_janeiro;-22.4705;-44.4509;0.0011348478552273;1;1;3;0;0;3
SERRANO/rio_de_janeiro;-22.52;-43.1926;0.0011294521456251;1;1;3;0;2;3
BOAVISTA/rio_de_janeiro;-22.9292;-42.5099;0.0011279235108187;1;1;3;0;2;3
CALDENSE/minas_gerais;-21.78;-46.5692;0.001120082744383;1;1;3;1;0;2
CABOFRIENSE/rio_de_janeiro;-22.8894;-42.0286;0.0011166969098404;1;1;3;0;2;3
ANAPOLINA/goias;-16.3281;-48.953;0.0011055824687796;1;2;3;1;1;0
PORTO VITÓRIA/espirito_santo;-20.3155;-40.3128;0.0010789185150854;1;0;3;0;2;1
UNIVASSOURAS ARTSUL/rio_de_janeiro;-22.7556;-43.4603;0.0010742619779999;1;1;3;0;0;3
GRÊMIO ANÁPOLIS/goias;-16.3281;-48.953;0.0010669240563573;1;2;3;1;1;0
BANGU/rio_de_janeiro;-22.9129;-43.2003;0.0010647581145276;1;1;3;0;2;3
GOIANÉSIA/goias;-15.3118;-49.1162;0.0010571658168228;1;2;3;1;1;0
CRAC/goias;-18.1658;-47.9461;0.001042670614405;1;2;3;1;1;0
IPORÁ/goias;-16.4398;-51.118;0.001035116178256;1;2;3;1;1;0
IPATINGA/minas_gerais;-19.4703;-42.5476;0.0010310148400319;1;0;3;0;2;1
FRANCANA/sao_paulo;-20.5352;-47.4039;0.0010286077666092;1;1;3;1;0;2
RIO BRANCO DE VENDA NOVA/espirito_santo;-20.327;-41.1355;0.0010211089371922;1;0;3;0;2;1
MONTE AZUL/sao_paulo;-20.9065;-48.6387;0.0010060872289804;1;1;3;1;0;2
VELO CLUBE/sao_paulo;-22.4114;-47.5614;0.0010007360468211;1;1;3;1;0;2
MAMORÉ/minas_gerais;-18.5699;-46.5013;0.0009942170127268;1;1;3;1;1;0
FLAMENGO/sao_paulo;-23.4538;-46.5333;0.000993429796585;1;1;3;0;0;2
PAULISTA/sao_paulo;-23.1852;-46.8974;0.0009916856993811;1;1;3;0;0;2
CENTRO OESTE/goias;-15.9333;-50.14;0.0009881951118381;1;2;3;1;1;0
AYMORÉS/minas_gerais;-21.1206;-42.9422;0.0009811981527603;1;1;3;0;2;3
BONSUCESSO/rio_de_janeiro;-22.9129;-43.2003;0.0009705265640226;1;1;3;0;2;3
BOA ESPORTE/minas_gerais;-21.5556;-45.4364;0.000970193087945;1;1;3;0;0;2
UNIÃO BARBARENSE/sao_paulo;-23.5208;-46.1854;0.0009589327174555;1;1;3;0;0;2
NACIONAL/sao_paulo;-23.5329;-46.6395;0.0009502565755264;1;1;3;0;0;2
ITAPIRENSE/sao_paulo;-22.4357;-46.8224;0.0009453602657315;1;1;3;1;0;2
INDEPENDENTE DE LIMEIRA/sao_paulo;-22.566;-47.397;0.0009432701632682;1;1;3;1;0;2
GOYTACAZ/rio_de_janeiro;-21.7622;-41.3181;0.0009353654101475;1;1;3;0;2;1
DESPORTIVA FERROVIÁRIA/espirito_santo;-20.3375;-40.3847;0.0009352862866238;1;0;3;0;2;1
GOIÂNIA/goias;-16.6864;-49.2643;0.0009332656893979;1;2;3;1;1;0
TUPYNAMBÁS/minas_gerais;-21.7595;-43.3398;0.0009314775655805;1;1;3;0;2;3
INHUMAS/goias;-16.3611;-49.5001;0.0009265448273933;1;2;3;1;1;0
MAUÁ/sao_paulo;-23.6678;-46.4614;0.000926466243714;1;1;3;0;0;2
VILLA NOVA/minas_gerais;-19.9758;-43.8509;0.0009167479824945;1;1;3;0;2;1
JUVENTUS/sao_paulo;-23.5329;-46.6395;0.0009154268084457;1;1;3;0;0;2
RIO CLARO/sao_paulo;-22.4114;-47.5614;0.0009148388429386;1;1;3;1;0;2
GOIATUBA/goias;-18.0105;-49.3658;0.0009084835835799;1;2;3;1;1;0
UNI SOUZA/rio_de_janeiro;-22.8669;-43.3458;0.0009058781745621;1;1;3;0;2;3
GONÇALENSE/rio_de_janeiro;-22.5047;-43.1814;0.0009032161849025;1;1;3;0;2;3
NORTH ESPORTE CLUBE/minas_gerais;-16.7244;-43.8617;0.000895896981987;1;0;3;1;1;1
TRINDADE/goias;-16.6517;-49.4927;0.0008936257661115;1;2;3;1;1;0
NACIONAL ATL. MURIAÉ/minas_gerais;-21.13;-42.3693;0.0008928065655105;1;1;3;0;2;1
TAUBATÉ/sao_paulo;-23.0104;-45.5593;0.0008808475611869;1;1;3;0;0;2
VASCO/rio_de_janeiro;-22.9129;-43.2003;0.0008740958321899;1;1;3;0;2;3
FRIBURGUENSE/rio_de_janeiro;-22.2932;-42.5377;0.0008714456824719;1;1;3;0;2;3
VARGINHA/minas_gerais;-21.5597;-45.4389;0.0008711092151266;1;1;3;0;0;2
CAMPO GRANDE/rio_de_janeiro;-22.9129;-43.2003;0.0008690852657881;1;1;3;0;2;3
UNIÃO SUZANO/sao_paulo;-23.5208;-46.1854;0.0008651946125194;1;1;3;0;0;2
INTER DE BEBEDOURO/sao_paulo;-20.9491;-48.4791;0.000862756391892;1;1;3;1;0;2
UBERABA/minas_gerais;-19.7472;-47.9381;0.0008622924205017;1;1;3;1;1;2
PORTUGUESA SANTISTA/sao_paulo;-23.5329;-46.6395;0.0008620637169657;1;1;3;0;0;2
SÃO GONÇALO/rio_de_janeiro;-22.8268;-43.0634;0.0008617842106318;1;1;3;0;2;3
PARANOÁ/distrito_federal;-15.7744;-47.7817;0.0008519995078517;1;2;3;1;1;0
GUANABARA CITY/goias;-16.6864;-49.2643;0.0008519460988143;1;2;3;1;1;0
ITABIRITO/minas_gerais;-20.2528;-43.8053;0.000851944385698;1;1;3;0;2;1
SÃO CAETANO/sao_paulo;-23.6229;-46.5548;0.000829120763326;1;1;3;0;0;2
BARRETOS/sao_paulo;-20.5531;-48.5698;0.0008281443620371;1;1;3;1;0;2
BARRA DA TIJUCA/rio_de_janeiro;-22.4165;-42.9752;0.0008280126459806;1;1;3;0;2;3
RIO DE JANEIRO/rio_de_janeiro;-22.9129;-43.2003;0.0008214064464275;1;1;3;0;2;3
COMERCIAL/sao_paulo;-21.1699;-47.8099;0.0008083411225108;1;1;3;1;0;2
CARAPEBUS/rio_de_janeiro;-22.1821;-41.663;0.0008032490942478;1;1;3;0;2;3
COIMBRA/minas_gerais;-19.9102;-43.9266;0.0008019944283993;1;1;3;0;2;1
MADUREIRA/rio_de_janeiro;-22.9129;-43.2003;0.0007997570628567;1;1;3;0;2;3
GUARANI/minas_gerais;-20.1446;-44.8912;0.0007970044541556;1;1;3;0;0;2
SANTA HELENA/goias;-17.8115;-50.5977;0.0007736818356603;1;2;3;1;1;0
COLORADO CAIEIRAS/sao_paulo;-23.3639;-46.7411;0.0007724526960348;1;1;3;0;0;2
AMÉRICA/goias;-17.7334;-49.1059;0.0007678461224276;1;2;3;1;1;0
SERRA MACAENSE/rio_de_janeiro;-22.3768;-41.7848;0.0007648766438649;1;1;3;0;2;3
GRÊMIO MAUAENSE/sao_paulo;-23.6677;-46.4613;0.0007640188711359;1;1;3;0;0;2
SERTÃOZINHO/sao_paulo;-21.1316;-47.9875;0.0007511032564034;1;1;3;1;0;2
BELA VISTA/goias;-16.9733;-48.9525;0.0007505785887454;1;2;3;1;1;0
UNIÃO SÃO JOÃO/sao_paulo;-22.3572;-47.3842;0.0007492686643115;1;1;3;1;0;2
TUPI/minas_gerais;-21.7595;-43.3398;0.0007447730436025;1;1;3;0;2;3
AMÉRICA T.O/minas_gerais;-19.9102;-43.9266;0.000741853012253;1;1;3;0;2;1
MACAÉ/rio_de_janeiro;-22.3768;-41.7848;0.0007416975250646;1;1;3;0;2;3
ZINZA/rio_de_janeiro;-22.9129;-43.2003;0.000741556105702;1;1;3;0;2;3
VALERIODOCE/minas_gerais;-19.6239;-43.2312;0.0007363497748823;1;1;3;0;2;1
JOSEENSE/sao_paulo;-23.3053;-45.9658;0.0007355963443542;1;1;3;0;0;2
SÃO CRISTÓVÃO/rio_de_janeiro;-22.9129;-43.2003;0.0007301123520456;1;1;3;0;2;3
TAGUATINGA/distrito_federal;-15.8333;-48.0569;0.0007144273093788;1;2;3;1;1;0
ABECAT OUVIDORENSE/goias;-18.2367;-47.8389;0.0007070350932233;1;1;3;1;1;0
CAMPOS/rio_de_janeiro;-21.7622;-41.3181;0.0007059520401011;1;1;3;0;2;1
ASEEV/goias;-16.8317;-49.5317;0.000704830753028;1;2;3;1;1;0
LUZIÂNIA/goias;-16.253;-47.95;0.000698289555364;1;2;3;1;1;0
ESTRELA DO NORTE/espirito_santo;-20.8462;-41.1198;0.0006982758509332;1;0;3;0;2;1
SAMAMBAIA/distrito_federal;-15.8778;-48.0833;0.0006919840547225;1;2;3;1;1;0
MATONENSE/sao_paulo;-21.6025;-48.364;0.0006880999779583;1;1;3;1;0;2
CA PATROCINENSE/minas_gerais;-18.9379;-46.9934;0.0006769557352933;1;1;3;1;1;0
BÚZIOS/rio_de_janeiro;-22.7481;-41.8817;0.0006741407177073;1;1;3;0;2;3
ABD/goias;-15.9333;-50.14;0.0006570476585644;1;2;3;1;1;0
ARRAIAL DO CABO/rio_de_janeiro;-22.8697;-42.3326;0.0006543119976328;1;1;3;0;2;3
NOVA CIDADE/rio_de_janeiro;-22.8057;-43.4233;0.000649453888291;1;1;3;0;0;3
VILAVELHENSE/espirito_santo;-20.3417;-40.2875;0.0006480584241402;1;0;3;0;2;1
CEILANDENSE/distrito_federal;-15.8208;-48.1122;0.0006448985582928;1;2;3;1;1;0
IMPÉRIO SERRANO/rio_de_janeiro;-22.9129;-43.2003;0.0006394408538768;1;1;3;0;2;3
PARATY/rio_de_janeiro;-23.2178;-44.7131;0.0006374277149428;1;1;3;0;0;3
7 DE ABRIL/rio_de_janeiro;-22.9068;-43.1729;0.0006369945334303;1;1;3;0;2;3
NITEROIENSE/rio_de_janeiro;-22.8832;-43.1034;0.0006355510749486;1;1;3;0;2;3
RIO VERDE/goias;-17.7923;-50.9192;0.0006351310798288;1;2;3;1;1;0
MANTHIQUEIRA/sao_paulo;-22.8075;-45.1938;0.0006309664274612;1;1;3;0;0;2
TUPY/goias;-15.8653;-50.8678;0.0006268095221989;1;2;3;1;1;0
ARAXÁ/minas_gerais;-19.5902;-46.9438;0.0006246938154219;1;1;3;1;0;2
ANGRA DOS REIS/rio_de_janeiro;-23.0011;-44.3196;0.0006191451607342;1;1;3;0;0;3
CAPIXABA/espirito_santo;-18.715;-40.4053;0.0006114541042857;1;0;3;0;2;1
CAPITAL/distrito_federal;-15.8222;-47.9781;0.0006060566968851;1;2;3;1;1;0
MORRINHOS/goias;-15.9333;-50.14;0.0005938875811772;1;2;3;1;1;0
UNIÃO LUZIENSE/minas_gerais;-19.7697;-43.8514;0.0005909066381402;1;1;3;0;2;1
BOA/minas_gerais;-21.5556;-45.4364;0.0005904228371073;1;1;3;0;0;2
AE PARACATU/minas_gerais;-17.2222;-46.8744;0.0005861840818734;1;2;3;1;1;0
JUVENTUS/rio_de_janeiro;-22.9129;-43.2003;0.0005711771422039;1;1;3;0;2;3
SOBRADINHO/distrito_federal;-15.6517;-47.7853;0.0005638253423948;1;2;3;1;1;0
APARECIDA/goias;-16.8228;-49.2436;0.0005628156877175;1;2;3;1;1;0
BRASÍLIA/distrito_federal;-15.7795;-47.9297;0.0005617343646394;1;2;3;1;1;0
PLANALTINA/distrito_federal;-15.452;-47.6089;0.000561198939585;1;2;3;1;1;0
CONTAGEM/minas_gerais;-19.9391;-44.0531;0.0005601086963179;1;1;3;0;0;1
ITUMBIARA/goias;-18.4093;-49.2158;0.0005576718012692;1;2;3;1;1;0
SANTA CRUZ/rio_de_janeiro;-22.9129;-43.2003;0.0005563862584547;1;1;3;0;2;3
RIO SÃO PAULO/rio_de_janeiro;-22.9129;-43.2003;0.0005469972652871;1;1;3;0;2;3
CRIXÁS/goias;-14.5489;-49.9692;0.0005399528721131;1;2;3;1;1;0
SÃO CARLOS/sao_paulo;-22.0174;-47.886;0.0005366156906999;1;1;3;1;0;2
GUARULHOS/sao_paulo;-23.4538;-46.5333;0.000529451844672;1;1;3;0;0;2
CERRADO/goias;-16.8198;-49.2469;0.0005282520044735;1;2;3;1;1;0
CAAC BRASIL/rio_de_janeiro;-22.9129;-43.2003;0.0005212906080424;1;1;3;0;2;3
ATLÉTICO CARIOCA/rio_de_janeiro;-22.8268;-43.0634;0.0005174642956715;1;1;3;0;2;3
ATLHETIC CE/minas_gerais;-21.1353;-44.2614;0.0005166818190539;1;1;3;0;0;3
ECUS/sao_paulo;-23.5333;-46.3106;0.0005153343054607;1;1;3;0;0;2
JARAGUÁ/goias;-15.7529;-49.3344;0.0005089157755096;1;2;3;1;1;0
CERES/rio_de_janeiro;-22.8753;-43.4681;0.0005087033627072;1;1;3;0;0;3
SANTA MARIA/distrito_federal;-16.0167;-48.0167;0.0005086003275388;1;2;3;1;1;0
INTER DE MINAS/minas_gerais;-20.0818;-44.5801;0.0005061229454318;1;1;3;0;0;1
JAGUARÉ/espirito_santo;-18.907;-40.0759;0.0005012887797826;1;0;3;0;2;1
ARARUAMA/rio_de_janeiro;-22.8697;-42.3326;0.0005009504215406;1;1;3;0;2;3
AMPARO/sao_paulo;-22.7033;-46.7644;0.0004996607223646;1;1;3;0;0;2
URUAÇU/goias;-14.5238;-49.1396;0.0004965571542402;1;2;3;1;1;0
BOM JESUS/goias;-18.2153;-49.9419;0.0004953029068933;1;2;3;1;1;0
PETRÓPOLIS/rio_de_janeiro;-22.505;-43.1789;0.0004941559584132;1;1;3;0;2;3
NACIONAL UBERABA/minas_gerais;-19.7472;-47.9381;0.0004928709615049;1;1;3;1;1;2
POÇOS DE CALDAS/minas_gerais;-21.9183;-46.3843;0.0004924624884929;1;1;3;0;0;2
VERA CRUZ/rio_de_janeiro;-23.0011;-44.3196;0.0004922094243647;1;1;3;0;0;3
BATATAIS/sao_paulo;-20.8929;-47.5921;0.0004851849783709;1;1;3;1;0;2
TIGRES DO BRASIL/rio_de_janeiro;-22.7858;-43.3049;0.0004786133150342;1;1;3;0;2;3
UNAÍ/minas_gerais;-16.3578;-46.9061;0.000477298316711;1;2;3;1;1;0
PINHEIROS/espirito_santo;-18.4141;-40.2171;0.0004758014758439;1;0;3;0;2;1
ATLÉTICO PATROCINENSE/minas_gerais;-18.9379;-46.9934;0.0004753531511263;1;1;3;1;1;0
AT. ITAPEMIRIM/espirito_santo;-21.0095;-40.8307;0.0004655014014061;1;0;3;0;2;1
BARRA MANSA/rio_de_janeiro;-22.5481;-44.1752;0.0004649588859004;1;1;3;0;0;3
UNIÃO CENTRAL/rio_de_janeiro;-22.8461;-43.2778;0.0004612494594844;1;1;3;0;2;3
MAGEENSE/rio_de_janeiro;-22.6517;-43.0425;0.0004564234883818;1;1;3;0;2;3
BOSTON CITY BRASIL/minas_gerais;-20.2575;-42.0336;0.0004476814558223;1;1;3;0;2;1
SPORT ATIBAIA/sao_paulo;-23.1171;-46.5563;0.0004237389467867;1;1;3;0;0;2
SANTARRITENSE/minas_gerais;-22.2461;-45.7034;0.0004212761882729;1;1;3;0;0;2
UNIÃO MOGI/sao_paulo;-23.5208;-46.1854;0.0004119700836377;1;1;3;0;0;2
OLÍMPIA/sao_paulo;-20.7366;-48.9106;0.0004107113418888;1;1;3;1;0;2
RED BULL BRASIL/sao_paulo;-22.9053;-47.0659;0.0004098652247093;1;1;3;1;0;2
CTE COLATINA/espirito_santo;-19.5493;-40.6269;0.0004005347367655;1;0;3;0;2;1
BARCELONA/rio_de_janeiro;-22.9129;-43.2003;0.0003981845962889;1;1;3;0;2;3
LEGIÃO/distrito_federal;-15.7795;-47.9297;0.0003925375343007;1;2;3;1;1;0
RED BULL BRAGANTINO II/sao_paulo;-22.9527;-46.5419;0.000391898101898;1;1;3;0;0;2
LEMENSE/sao_paulo;-22.1809;-47.3841;0.00039103602081;1;1;3;1;0;2
SPORT CAPIXABA/espirito_santo;-18.715;-40.4053;0.0003891290572393;1;0;3;0;2;1
ITABERAÍ/goias;-15.9333;-50.14;0.0003880187828871;1;2;3;1;1;0
RIOVERDENSE/goias;-17.7923;-50.9192;0.0003830911374213;1;2;3;1;1;0
COIMBRA-MG B/minas_gerais;-19.9102;-43.9266;0.0003806588493839;1;1;3;0;2;1
SÃO MATEUS/espirito_santo;-18.7214;-39.8579;0.0003806220253779;1;0;3;0;2;1
SERRANENSE/minas_gerais;-19.9668;-44.2008;0.0003750041800912;1;1;3;0;0;1
VILLA REAL/minas_gerais;-21.6747;-45.9197;0.0003748361671906;1;1;3;0;0;2
PORTO/bahia;-16.4497;-39.0641;0.0003736993244452;0;0;3;0;2;1
ITABORAÍ PROFUTE/rio_de_janeiro;-22.7565;-42.8639;0.0003709543878131;1;1;3;0;2;3
RIOSTRENSE/rio_de_janeiro;-22.5269;-41.9425;0.0003705596402246;1;1;3;0;2;3
NOVO ESPORTE/minas_gerais;-18.5131;-41.3417;0.0003690090894589;1;0;3;0;2;1
FORMOSA/goias;-15.5333;-47.3333;0.0003571785789106;1;2;3;1;1;0
ARUC/distrito_federal;-15.7934;-47.9406;0.0003570035494194;1;2;3;1;1;0
SESP SAMAMBAENSE/distrito_federal;-15.8778;-48.0833;0.0003557912831092;1;2;3;1;1;0
LINHARES/espirito_santo;-19.3946;-40.0643;0.0003520120339283;1;0;3;0;2;1
GRÊMIO VALPARAÍSO/goias;-16.0683;-47.9767;0.0003505096645877;1;2;3;1;1;0
ESSUBE/minas_gerais;-18.9113;-48.2622;0.0003474931713509;1;1;3;1;1;0
ATL. TRÊS CORAÇÕES/minas_gerais;-21.2214;-43.7703;0.0003460903440419;1;1;3;0;2;3
RIO BRANCO - VN/espirito_santo;-20.3344;-41.1342;0.0003333756842391;1;0;3;0;2;1
ASTER BRASIL/espirito_santo;-20.3155;-40.3128;0.0003285446276404;1;0;3;0;2;1
FORTE/espirito_santo;-19.2631;-40.3325;0.0003155270281744;1;0;3;0;2;1
CRUZEIRO/distrito_federal;-15.7934;-47.9406;0.0003154988954161;1;2;3;1;1;0
CASTELO/espirito_santo;-20.6033;-41.2031;0.0003106572307001;1;0;3;0;2;1
MANCHESTER FUTEBOL/minas_gerais;-21.7642;-43.3503;0.0003084386352379;1;1;3;0;2;3
BARCELONA ESPORTIVO/sao_paulo;-23.5505;-46.6333;0.0003061218450464;1;1;3;0;0;2
CASIMIRO DE ABREU/rio_de_janeiro;-22.4812;-42.2066;0.0003033021431373;1;1;3;0;2;3
BRAZLÂNDIA/distrito_federal;-15.6667;-48.1961;0.0002919389944098;1;2;3;1;1;0
GEL/espirito_santo;-20.1286;-40.3078;0.0002917291437644;1;0;3;0;2;1
PIRES DO RIO/goias;-17.3019;-48.2768;0.0002899303794064;1;2;3;1;1;0
MESQUITA/rio_de_janeiro;-22.8028;-43.4601;0.0002893029148851;1;1;3;0;0;3
