clube_id;lat;lon;score;cluster_k2;cluster_k3;cluster_k4
UNIVAP APODI/rio_grande_do_norte;-5.6625;-37.7975;0.00035345248901791023;1;2;3
CABENSE/pernambuco;-8.2936;-35.0356;0.0003533434211967828;1;2;3
CAMPO GRANDE/ceara;-7.2297;-39.3225;0.0003532713008339134;1;2;3
RENOVAÇÃO/amapa;0.0349;-51.0694;0.00035280624649615215;1;1;1
IRANDUBA/amazonas;-3.2725;-60.1889;0.0003512901730409291;1;1;1
JACIOBÁ/alagoas;-9.7481;-37.4458;0.00035102589781839074;1;2;3
RIO NEGRO/roraima;2.8236;-60.6753;0.00034751218731020816;1;1;1
RIACHÃO/sergipe;-11.05;-37.7333;0.00034729415100608833;1;2;3
SANTACRUZENSE/sao_paulo;-22.8967;-49.6314;0.00034587939795749785;0;0;2
ASTER BRASIL/espirito_santo;-20.3155;-40.3128;0.00034542997074909777;0;2;0
ESSUBE/minas_gerais;-18.9186;-48.2772;0.00034532271790833956;0;0;0
CORITIBA/sergipe;-25.4296;-49.2719;0.0003446125501481445;0;0;2
TIRADENTES/para;-1.4558;-48.4902;0.000340531558623924;1;1;1
VÊNUS/para;-1.7217;-48.8803;0.0003388473118976998;1;1;1
ARACAJU/sergipe;-10.9111;-37.0717;0.000336629280956482;1;2;3
AGRIMAQ JEQUIAENSE/alagoas;-10.1233;-36.1356;0.00033558935053489534;1;2;3
SÃO JOSÉ/tocantins;-10.2128;-48.3606;0.0003347717249209492;1;1;1
ATLÉTICO PIAUIENSE/piaui;-5.0892;-42.8016;0.00033446347369510307;1;2;3
CRUZEIRO/distrito_federal;-15.7939;-47.9575;0.0003335728971275604;0;1;0
INTER SM/rio_grande_do_sul;-29.6842;-53.8069;0.0003323439550673168;0;0;2
ESPORTE LIMOEIRO/ceara;-5.1478;-38.0975;0.0003320794727442569;1;2;3
FORTE/espirito_santo;-20.3155;-40.3128;0.0003317178444882178;0;2;0
ASSU/rio_grande_do_norte;-5.5814;-36.9133;0.0003317101980540602;1;2;3
CRUZEIRO/amapa;0.0349;-51.0694;0.00033153640762855873;1;1;1
BACABAL/maranhao;-4.2264;-44.7819;0.00032872460927762165;1;2;3
SANTA CRUZ/mato_grosso;-15.0756;-57.1819;0.0003278105518292534;0;1;1
CASTELO/espirito_santo;-20.6025;-41.1833;0.00032739036664052235;0;0;0
TORRES BRASIL/pernambuco;-8.05428;-34.8813;0.00032675184118118874;1;2;3
ALVORADA/tocantins;-12.4817;-49.1236;0.00032631103382898147;1;1;1
VILHENA/rondonia;-12.7414;-60.1458;0.00032566619005944;0;1;1
12 HORAS/rio_grande_do_sul;-30.0346;-51.2177;0.0003239906348816262;0;0;2
MANCHESTER FUTEBOL/minas_gerais;-21.7644;-43.3494;0.00032340371150370696;0;0;0
NÁUAS/acre;-7.6319;-72.6764;0.0003227898008686727;0;1;1
JC FUTEBOL CLUBE/amazonas;-3.1431;-58.4442;0.0003225575173611984;1;1;1
CASIMIRO DE ABREU/rio_de_janeiro;-22.4736;-42.2058;0.00032120177039695035;0;0;0
ANDIRÁ/acre;-9.9749;-67.8243;0.00031626817235759985;0;1;1
SUL AMÉRICA/amazonas;-3.119;-60.0217;0.00031523211050472747;1;1;1
BARCELONA ESPORTIVO/sao_paulo;-23.5505;-46.6333;0.00031374968530230296;0;0;0
PORTO/santa_catarina;-26.2361;-51.0736;0.00030872625616279264;0;0;2
BRAZLÂNDIA/distrito_federal;-15.6736;-48.2036;0.0003086005520835483;0;1;0
GEL/espirito_santo;-20.2417;-40.3375;0.0003081070747481703;0;2;0
HOPE INTERNACIONAL/parana;-25.4583;-49.3875;0.0003072981953771066;0;0;2
PIRES DO RIO/goias;-17.2997;-48.2897;0.00030715985899367387;0;1;0
MESQUITA/rio_de_janeiro;-22.7811;-43.4358;0.00030621801968834116;0;0;0
INDEPENDENTE/rio_de_janeiro;-22.375;-41.785;0.00030404048384942417;0;0;0
CDC DA AMAZÔNIA/amazonas;-3.2958;-60.6214;0.00030383146422172515;1;1;1
RIACHUELO/rio_grande_do_norte;-5.8256;-35.8256;0.00030155066547274894;1;2;3
TIANGUÁ/ceara;-3.7333;-40.9722;0.00030058047101312135;1;2;3
CAMPO NOVO/mato_grosso;-13.6736;-57.8864;0.0002992069437735634;0;1;1
RIACHO CITY/distrito_federal;-15.8833;-48.0167;0.0002990995493057097;0;1;0
QUEIMADOS/rio_de_janeiro;-22.7167;-43.5556;0.000298663194412613;0;0;0
SER CRUZ ALTA/rio_grande_do_sul;-28.6389;-53.6067;0.00029809631112167007;0;0;2
CHAPADA/mato_grosso;-15.4606;-55.7497;0.0002978610926505584;0;1;1
ANDRADINA/sao_paulo;-20.8936;-51.3753;0.0002954557625814716;0;0;2
FEMAR/paraiba;-7.115;-34.8642;0.0002951563176429214;1;2;3
URUMAJÓ/para;-1.0167;-46.65;0.00029356346788451194;1;1;1
FEIRENSE/bahia;-12.2667;-38.9667;0.0002930341479607329;1;2;3
SERRANO/paraiba;-7.27583;-35.6556;0.00029263035106075967;1;2;3
CENTRAL PARAÍSO/tocantins;-10.1764;-48.8736;0.0002913073217315669;1;1;1
PONTAPORANENSE/mato_grosso_do_sul;-22.5375;-55.7256;0.00028992493225841857;0;0;2
JARAGUÁ/santa_catarina;-26.4847;-49.075;0.0002896222762786712;0;0;2
ATIBAIA/sao_paulo;-23.1156;-46.5503;0.00028767010923079895;0;0;0
RONDONIENSE/rondonia;-8.7619;-63.9039;0.00028709266850843206;0;1;1
LAGO VERDE/maranhao;-3.58333;-45.1667;0.00028625834737537614;1;2;3
ROYAL/goias;-16.7036;-49.0953;0.00028478562936759154;0;1;0
BRASIL DE FARROUPILHA/rio_grande_do_sul;-29.2286;-51.3536;0.00028433499889164336;0;0;2
LAGOA/amapa;0.0349;-51.0694;0.0002836567759737448;1;1;1
ARAGUAIA DE PALMAS/tocantins;-10.2128;-48.3606;0.00028252371583421473;1;1;1
CANAÃ/bahia;-11.3039;-41.8553;0.00028203082513620525;1;2;3
TERRA E MAR/ceara;-3.7172;-38.5433;0.00027758516812424505;1;2;3
RB DO NORTE/amazonas;-3.119;-60.0217;0.000276613948989891;1;1;1
ITAREMA/ceara;-2.9258;-39.9136;0.0002765026593460924;1;2;3
JUVENTUS DE MINAS NOVAS/minas_gerais;-17.2183;-42.5875;0.00027531351752028375;0;2;0
LATITUDE ZERO/amapa;0.0349;-51.0694;0.00027457674008671057;1;1;1
PEDRA BRANCA/santa_catarina;-27.6461;-48.6714;0.0002741092292402006;0;0;2
MOGI MIRIM/sao_paulo;-22.4333;-46.9583;0.0002740540396123985;0;0;0
TUPY/espirito_santo;-20.3297;-40.2925;0.000273244707079525;0;2;0
ATLÉTICO AMAZONENSE/amazonas;-3.119;-60.0217;0.00027293932390312723;1;1;1
RIVER/roraima;2.8236;-60.6753;0.00027290213583406817;1;1;1
LEÔNICO/bahia;-12.9714;-38.5014;0.00027272667461622214;1;2;3
FLAMENGO DE GUANAMBI/bahia;-14.2239;-42.7811;0.0002722028670593843;1;2;0
JUARA/mato_grosso;-11.2619;-57.5358;0.00027167314528634036;0;1;1
SABUGY/paraiba;-6.86667;-36.9167;0.00027149987271434987;1;2;3
MARAU/rio_grande_do_sul;-28.4489;-52.1917;0.000271040147774857;0;0;2
SÃO GABRIEL/mato_grosso_do_sul;-19.3769;-54.5586;0.00026973024996901866;0;1;2
ATLÉTICO CERRADO/tocantins;-10.1764;-48.8714;0.0002694177866678413;1;1;1
CAIÇARA/piaui;-4.8264;-42.1678;0.00026864486573717017;1;2;3
PASSOS/minas_gerais;-20.7186;-46.6103;0.00026864423280039003;0;0;0
SAMPAIO/roraima;2.8236;-60.6753;0.0002661570140176884;1;1;1
NOVA PRATA/rio_grande_do_sul;-28.7811;-51.6089;0.0002641385107401844;0;0;2
INDEPENDENTE DE RIO VERDE/goias;-17.7919;-50.9239;0.000263232115151087;0;1;2
BOTAFOGO/sergipe;-11.4722;-37.7458;0.0002630593453682267;1;2;3
NAVEGANTES/santa_catarina;-26.8936;-48.6583;0.0002614113874747315;0;0;2
MIRAMAR/paraiba;-6.9814;-34.8361;0.00026057447180295436;1;2;3
ATLÉTICO BATISTENSE/santa_catarina;-27.2833;-48.8486;0.0002601777955397009;0;0;2
ATLÉTICO MOGI/sao_paulo;-23.5228;-46.1883;0.0002599218189418553;0;0;0
SABIÁ/maranhao;-4.86722;-43.3553;0.0002596089211439695;1;2;3
ROLIM DE MOURA/rondonia;-11.7258;-61.7758;0.0002593507256102562;0;1;1
PESQUEIRA/pernambuco;-8.3586;-36.6953;0.0002593490981301589;1;2;3
CANÁRIO/amapa;0.0349;-51.0694;0.0002590336202831194;1;1;1
TRÊS PASSOS/rio_grande_do_sul;-27.4658;-53.9358;0.0002571129754985418;0;0;2
BARE/amapa;2.8235;-60.6758;0.00025505694315622405;1;1;1
BELENENSE/para;-1.4558;-48.4902;0.000254121188812237;1;1;1
CAP DE UBERLÂNDIA/minas_gerais;-18.9186;-48.2772;0.00025327838750700886;0;0;0
BRASILIS/sao_paulo;-22.4786;-46.6353;0.0002510977828742602;0;0;0
AMERICANO/maranhao;-2.5307;-44.3068;0.0002493374440967698;1;2;3
UNIÃO DE PALMAS/tocantins;-10.2128;-48.3603;0.000249089999713075;1;1;1
PRS/rio_grande_do_sul;-28.2628;-52.4076;0.0002485537968975335;0;0;2
YPIRANGA/bahia;-12.9714;-38.5014;0.0002484012794002541;1;2;3
BETIS/minas_gerais;-20.5167;-43.7028;0.0002480967081615557;0;0;0
TESLA/para;-1.4558;-48.4902;0.00024797127695551797;1;1;1
ADEC/amapa;2.5033;-50.9456;0.0002472257980981526;1;1;1
MARAJÓ/para;-1.4558;-48.4902;0.0002460815869096229;1;1;1
DUQUE CAXIENSE/rio_de_janeiro;-22.7833;-43.3167;0.0002459141982068152;0;0;0
ALIANÇA/ceara;-4.1025;-38.5028;0.0002456469926557121;1;2;3
POTENGI/rio_grande_do_norte;-5.79448;-35.211;0.00024374002809670367;1;2;3
SETE/amazonas;-3.119;-60.0217;0.0002435137167611993;1;1;1
PARAÍSO/tocantins;-10.1753;-48.8756;0.0002419671584459405;1;1;1
PARAÍBA DO SUL/rio_de_janeiro;-22.1583;-43.2936;0.00024117847393112472;0;0;0
TRÊS LAGOAS/mato_grosso_do_sul;-20.7514;-51.6783;0.00023834985083137544;0;0;2
ATLÉTICO BACABAL/maranhao;-4.2264;-44.7819;0.00023772337968765926;1;2;3
TERESINA/piaui;-5.0892;-42.8016;0.00023676962891319166;1;2;3
FIGUEIRENSE/minas_gerais;-21.1375;-44.2619;0.000236638269921812;0;0;0
PIMENTENSE/rondonia;-11.6725;-61.1936;0.00023595461648158027;0;1;1
7 DE SETEMBRO/mato_grosso_do_sul;-22.2206;-54.8058;0.0002359490154746474;0;0;2
CALOUROS DO AR/ceara;-3.7319;-38.5267;0.00023559551627919857;1;2;3
BOTAFOGO/goias;-16.7689;-47.6125;0.00023518975614908168;0;1;0
ATLÉTICO/rio_grande_do_sul;-28.2464;-52.7853;0.00023509402512633822;0;0;2
BRÉSCIA/rio_de_janeiro;-22.9068;-43.1729;0.00023496397054574277;0;0;0
FERROVIÁRIO/piaui;-5.08917;-42.80167;0.00023290629153359686;1;2;3
RONDONÓPOLIS/mato_grosso;-16.4683;-54.6358;0.00023210444602786087;0;1;2
OESTE BRASIL/parana;-24.7253;-53.7378;0.00023167796299536863;0;0;2
GRÊMIO OSASCO/sao_paulo;-23.5325;-46.7925;0.0002298533675571457;0;0;2
CLUBE 1992/rio_grande_do_sul;-29.9514;-51.0925;0.00022838397549192446;0;0;2
ITACOATIARA/amazonas;-3.1431;-58.4442;0.00022776694969282174;1;1;1
UNIÃO INHUMAS/goias;-16.3658;-49.5067;0.0002265993990566255;0;1;0
COMERCIAL DE TRÊS LAGOAS/mato_grosso_do_sul;-20.7514;-51.6783;0.0002231274486190406;0;0;2
CITY LONDON/parana;-23.3103;-51.1628;0.00022297276669445924;0;0;2
UNIÃO HARMONIA/rio_grande_do_sul;-29.9191;-51.1892;0.00022278344130451458;0;0;2
ELOSPORT CAPÃO BONITO/sao_paulo;-24.0033;-48.3475;0.0002216576453083826;0;0;2
LIBRADE/amazonas;-3.119;-60.0217;0.00022103562335386943;1;1;1
CANOINHAS/santa_catarina;-26.1764;-50.3939;0.00021966201045247818;0;0;2
SANTA CRUZ/acre;-9.9747;-67.8076;0.00021945130715168127;0;1;1
ÁGUIA DE CUMARU/pernambuco;-7.9861;-35.7536;0.00021923787225307438;1;2;3
BELA VISTA/rio_de_janeiro;-22.8214;-43.0511;0.00021873495021583643;0;0;0
UNIÃO FREDERIQUENSE/rio_grande_do_sul;-27.3553;-53.3964;0.00021582325992988355;0;0;2
BARREIROS/pernambuco;-8.8239;-35.5139;0.0002143990294591594;1;2;3
ATLÉTICO/mato_grosso;-15.6014;-56.0979;0.00021257017071716613;0;1;1
TIMBAÚBA/pernambuco;-7.5069;-35.3167;0.00021231709989881611;1;2;3
CANAÃ/distrito_federal;-15.7733;-47.7619;0.000212219819281532;0;1;0
CAMAÇARIENSE/bahia;-12.6975;-38.3247;0.0002102155375499972;1;2;3
GRECAL/parana;-25.4583;-49.3875;0.00020918272920604484;0;0;2
ARSENAL/tocantins;-6.3286;-47.4764;0.00020892529092884693;1;1;1
MORENINHAS/mato_grosso_do_sul;-20.4428;-54.6461;0.00020808370437534968;0;1;2
TAVEIRÓPOLIS/mato_grosso_do_sul;-20.4428;-54.6464;0.0002075690743003378;0;1;2
SPORTING MARACANÃ/para;-0.7736;-47.4553;0.00020692579457134004;1;1;1
TAQUARUSSÚ/tocantins;-10.2128;-48.3606;0.00020491478445631124;1;1;1
SANTA FÉ/pernambuco;-7.9575;-36.2058;0.0002035088870152512;1;2;3
VILA REAL/ceara;-3.71722;-38.54333;0.00020164354735648386;1;2;3
DÍNAMO/alagoas;-9.6658;-35.7353;0.00020111670058388427;1;2;3
EXPRESSINHO/maranhao;-2.5307;-44.3068;0.00020035406048110507;1;2;3
ANJOS DO CÉU/ceara;-3.7319;-38.5267;0.0002000121643208279;1;2;3
COTINGUIBA/sergipe;-10.9167;-37.05;0.00019911548787568292;1;2;3
GUAJARÁ/rondonia;-10.7833;-65.3333;0.00019765433428618263;0;1;1
NOVA ANDRADINA/mato_grosso_do_sul;-22.2386;-53.3317;0.00019763396886287207;0;0;2
SÃO JOSÉ DE ITAPERUNA/rio_de_janeiro;-21.2058;-41.8886;0.00019678683376109476;0;0;0
PIRAPORA/minas_gerais;-17.3536;-44.9367;0.0001947386264420392;0;0;0
SOCIAL/minas_gerais;-19.5167;-42.6256;0.00019180648326529973;0;0;0
SÃO GABRIEL/rio_grande_do_sul;-30.3333;-54.3167;0.00019026569206875878;0;0;2
INTERNACIONAL/paraiba;-7.115;-34.8642;0.0001902292852556783;1;2;3
INTER SÃO GOTARDO/minas_gerais;-19.3033;-46.0436;0.00018918927455554015;0;0;0
BRASILEIRINHO/rio_de_janeiro;-22.9068;-43.1729;0.00018894188432200848;0;0;0
GÁLATAS/espirito_santo;-20.3155;-40.3128;0.00018867515303977144;0;2;0
MISTO/mato_grosso_do_sul;-20.7514;-51.6783;0.0001874021252826912;0;0;2
ALTAMIRA/para;-3.2028;-52.2064;0.00018637339752471845;1;1;1
PROGRESSO/roraima;2.4333;-60.9167;0.00018635469333268313;1;1;1
BALSAS/maranhao;-7.5333;-46.0333;0.00018547138395124508;1;1;3
CANDANGO/distrito_federal;-15.7939;-47.8828;0.0001847806802641173;0;1;0
MIRANORTE/tocantins;-9.5486;-48.3964;0.00018289525835158132;1;1;1
ARSENAL CARIDADE/ceara;-4.2586;-39.1733;0.0001827993481986413;1;2;3
CEART/mato_grosso_do_sul;-22.2206;-54.8058;0.00018275986850308973;0;0;2
SÃO DOMINGOS/alagoas;-9.6658;-35.7353;0.00018158890199146478;1;2;3
SERRANO/pernambuco;-7.9886;-38.2986;0.00018153568490197162;1;2;3
PORTELA/bahia;-9.4033;-38.2206;0.0001811391407426996;1;2;3
UIRAPURU/mato_grosso;-15.601;-56.0979;0.00017979459096617042;0;1;1
CHÃ GRANDE/pernambuco;-8.2486;-35.4636;0.00017963967123798625;1;2;3
LAJEADENSE/rio_grande_do_sul;-29.4673;-51.9711;0.0001760866639882928;0;0;2
ARAGUARI/minas_gerais;-18.6456;-48.1883;0.00017322043963470874;0;0;0
MONTE CRISTO/goias;-16.6809;-49.2533;0.00017103762827822125;0;1;0
ORLEANS/santa_catarina;-28.3556;-49.2936;0.00017103762827822125;0;0;2
BOLAMENSE/distrito_federal;-15.88583;-48.05389;0.00017103762827822125;0;1;0
ARAIOSES/maranhao;-2.8917;-41.9008;0.00017103762827822125;1;2;3
GRÊMIO CARAJÁS/para;-6.0725;-49.9025;0.00017103762827822125;1;1;1
PAULISTANO/mato_grosso;-15.5961;-56.0969;0.00017103762827822125;0;1;1
CAMAÇARI/bahia;-12.6975;-38.3247;0.00017103762827822125;1;2;3
TEIXEIRA DE FREITAS/bahia;-17.5386;-39.7386;0.00017103762827822125;0;2;0
COLINAS/tocantins;-8.0556;-48.4597;0.00017103762827822125;1;1;1
