clube_id;clube;estado;lat;lon;cidade;pagerank_score;cluster_k2;cluster_k3;cluster_k4;cluster_k5
IMBITUBA/santa_catarina;Imbituba;santa_catarina;-28.2284;-48.6659;Imbituba;0.0003714991390366251;1;1;0;4
ITABORAÍ PROFUTE/rio_de_janeiro;Itaboraí Profute;rio_de_janeiro;-22.7565;-42.8639;Itaboraí;0.0003709543878131132;1;1;0;0
RIOSTRENSE/rio_de_janeiro;Riostrense;rio_de_janeiro;-22.5269;-41.9425;Rio das Ostras;0.00037055964022467754;1;1;0;0
PARNAMIRIM/rio_grande_do_norte;Parnamirim;rio_grande_do_norte;-5.9158;-35.2628;Parnamirim;0.0003701445497908182;0;2;2;2
PORTUGUESA LONDRINENSE/parana;Portuguesa Londrinense;parana;-23.304;-51.1691;Londrina;0.0003690943143535444;1;1;0;0
NOVO ESPORTE/minas_gerais;Novo Esporte;minas_gerais;-18.5131;-41.3417;Itabirinha;0.0003690090894589139;1;1;0;0
ATLÉTICO PERNAMBUCANO/pernambuco;Atlético Pernambucano;pernambuco;-7.8489;-35.2444;Carpina;0.00036869976195121436;0;2;2;2
1° DE MAIO/pernambuco;1° De Maio;pernambuco;-9.38866;-40.5027;Petrolina;0.00036794384543195824;0;2;2;2
JUVENTUS/santa_catarina;Juventus;santa_catarina;-26.4851;-49.0713;Jaraguá do Sul;0.000366830350445486;1;1;0;4
CAMPO MOURÃO/parana;Campo Mourão;parana;-24.0463;-52.378;Campo Mourão;0.00036614905277537887;1;1;0;0
DOCE MEL/bahia;Doce Mel;bahia;-14.1375;-39.7375;Ipiaú;0.000365393960392577;0;2;2;2
FLAMENGO/sergipe;Flamengo;sergipe;-10.4854;-37.1963;Nossa Senhora das Dores;0.0003642576875906407;0;2;2;2
MONTE RORAIMA/roraima;Monte Roraima;roraima;2.82384;-60.6753;Boa Vista;0.0003634681807947583;0;0;1;1
CAMBÉ/parana;Cambé;parana;-23.2756;-51.2781;Cambé;0.0003611323863550493;1;1;0;0
ATLÉTICO ITAJAÍ/santa_catarina;Atlético Itajaí;santa_catarina;-26.9061;-48.6617;Itajaí;0.0003609435859956992;1;1;0;4
PANTANAL/mato_grosso_do_sul;Pantanal;mato_grosso_do_sul;-19.0089;-57.5973;Ladário;0.00036025043768792833;1;1;0;0
MIGUELENSE/alagoas;Miguelense;alagoas;-9.7826;-36.0886;São Miguel dos Campos;0.00035822445144452437;0;2;2;2
FORMOSA/goias;Formosa;goias;-15.5333;-47.3333;Formosa;0.00035717857891060607;1;1;0;0
ARUC/distrito_federal;Aruc;distrito_federal;-15.7934;-47.9406;Cruzeiro;0.0003570035494194834;1;1;0;0
PERILIMA/paraiba;Perilima;paraiba;-7.22196;-35.8731;Campina Grande;0.00035683195736864324;0;2;2;2
SESP SAMAMBAENSE/distrito_federal;Sesp Samambaense;distrito_federal;-15.8778;-48.0833;Samambaia;0.0003557912831092683;1;1;0;0
BOTAFOGO PB/paraiba;Botafogo Pb;paraiba;-7.11509;-34.8641;João Pessoa;0.00035494146002302873;0;2;2;2
TIRADENTES/piaui;Tiradentes;piaui;-5.0919;-42.8033;Teresina;0.0003541496570749948;0;0;3;3
LINHARES/espirito_santo;Linhares;espirito_santo;-19.3946;-40.0643;Linhares;0.0003520120339283795;1;1;0;0
FERROVIÁRIO DO CABO/pernambuco;Ferroviário Do Cabo;pernambuco;-8.2328;-35.796;Bezerros;0.00035093666071626354;0;2;2;2
GRÊMIO B/rio_grande_do_sul;Grêmio B;rio_grande_do_sul;-29.9740266;-51.1949496;Porto Alegre;0.0003506116348721036;1;1;0;4
GRÊMIO VALPARAÍSO/goias;Grêmio Valparaíso;goias;-16.0683;-47.9767;Valparaíso de Goiás;0.00035050966458778784;1;1;0;0
PROPRIÁ/sergipe;Propriá;sergipe;-10.2138;-36.8442;Propriá;0.0003502809800176368;0;2;2;2
SPORT LAGOA SECA/paraiba;Sport Lagoa Seca;paraiba;-6.8928;-34.8647;Lucena;0.00034967859013775525;0;2;2;2
ESSUBE/minas_gerais;Essube;minas_gerais;-18.9113;-48.2622;Uberlândia;0.00034749317135095994;1;1;0;0
ATL. TRÊS CORAÇÕES/minas_gerais;Atl. Três Corações;minas_gerais;-21.2214;-43.7703;Barbacena;0.0003460903440419043;1;1;0;0
CRUZEIRO/paraiba;Cruzeiro;paraiba;-7.3039;-38.1506;Itaporanga;0.00034549593711328023;0;2;2;2
SSA/bahia;Ssa;bahia;-12.9718;-38.5011;Salvador;0.0003414028699555313;0;2;2;2
NÁUTICO/mato_grosso_do_sul;Náutico;mato_grosso_do_sul;-20.4697;-54.6201;Campo Grande;0.0003390935558886774;1;1;0;0
JACIOBÁ/alagoas;Jaciobá;alagoas;-9.7497;-37.4375;Pão de Açúcar;0.0003388042920560517;0;2;2;2
CAMPO GRANDE/ceara;Campo Grande;ceara;-7.2372;-39.4121;Juazeiro do Norte;0.00033770193078509037;0;2;2;2
IRANDUBA/amazonas;Iranduba;amazonas;-3.2847;-60.1858;Iranduba;0.0003368042622578492;0;0;1;1
TARUMÃ/amazonas;Tarumã;amazonas;-3.11866;-60.0212;Manaus;0.0003367653979646592;0;0;1;1
VILHENA/rondonia;Vilhena;rondonia;-12.7502;-60.1488;Vilhena;0.00033588646886042453;0;0;1;1
RIO NEGRO/roraima;Rio Negro;roraima;2.82384;-60.6753;Boa Vista;0.0003356957348428668;0;0;1;1
CABENSE/pernambuco;Cabense;pernambuco;-8.28218;-35.0253;Cabo de Santo Agostinho;0.0003346045316922527;0;2;2;2
UNIVAP APODI/rio_grande_do_norte;Univap Apodi;rio_grande_do_norte;-5.6606;-37.7972;Apodi;0.00033361560551745833;0;2;2;2
RIO BRANCO - VN/espirito_santo;Rio Branco - Vn;espirito_santo;-20.3344;-41.1342;Venda Nova do Imigrante;0.000333375684239162;1;1;0;0
RENOVAÇÃO/amapa;Renovação;amapa;-0.0383;-51.0632;Macapá;0.00033272353217255704;0;0;3;3
SANTACRUZENSE/sao_paulo;Santacruzense;sao_paulo;-22.8988;-49.6354;Santa Cruz do Rio Pardo;0.00032856477818334127;1;1;0;0
ASTER BRASIL/espirito_santo;Aster Brasil;espirito_santo;-20.3155;-40.3128;Vitória;0.0003285446276404591;1;1;0;0
RIACHÃO/sergipe;Riachão;sergipe;-11.0729;-37.731;Riachão do Dantas;0.0003276621821741042;0;2;2;2
SÃO JOSÉ/tocantins;São José;tocantins;-10.1844;-48.3336;Palmas;0.0003270324665236468;0;0;3;3
CORITIBA/sergipe;Coritiba;sergipe;-10.6853;-37.4253;Itabaiana;0.0003251146903862091;0;2;2;2
INTER SM/rio_grande_do_sul;Inter Sm;rio_grande_do_sul;-29.6842;-53.8069;Santa Maria;0.0003237619614874706;1;1;0;4
AGRIMAQ JEQUIAENSE/alagoas;Agrimaq Jequiaense;alagoas;-10.0039;-36.021;Jequiá da Praia;0.00032359782223057856;0;2;2;2
TIRADENTES/para;Tiradentes;para;-1.4554;-48.4898;Belém;0.0003217328021010293;0;0;3;3
VÊNUS/para;Vênus;para;-1.72183;-48.8788;Abaetetuba;0.00032011885435104926;0;0;3;3
ATLÉTICO PIAUIENSE/piaui;Atlético Piauiense;piaui;-5.09194;-42.8034;Teresina;0.00031854835341057954;0;0;3;3
ARACAJU/sergipe;Aracaju;sergipe;-10.9091;-37.0677;Aracaju;0.0003175767942829627;0;2;2;2
ASSU/rio_grande_do_norte;Assu;rio_grande_do_norte;-5.5772;-36.9114;Assu;0.00031610701348393195;0;2;2;2
ESPORTE LIMOEIRO/ceara;Esporte Limoeiro;ceara;-5.14392;-38.0847;Limoeiro do Norte;0.00031595763795384937;0;2;2;2
FORTE/espirito_santo;Forte;espirito_santo;-19.2631;-40.3325;Rio Bananal;0.0003155270281744229;1;1;0;0
CRUZEIRO/distrito_federal;Cruzeiro;distrito_federal;-15.7934;-47.9406;Cruzeiro;0.0003154988954161377;1;1;0;0
SANTA CRUZ/mato_grosso;Santa Cruz;mato_grosso;-15.0702;-57.1878;Barra do Bugres;0.00031384540983304076;1;1;0;0
CRUZEIRO/amapa;Cruzeiro;amapa;-0.0383;-51.0632;Macapá;0.0003126638566557522;0;0;3;3
BACABAL/maranhao;Bacabal;maranhao;-4.22447;-44.7832;Bacabal;0.0003110154220028499;0;0;3;3
12 HORAS/rio_grande_do_sul;12 Horas;rio_grande_do_sul;-30.0331;-51.23;Porto Alegre;0.00031077369612881505;1;1;0;4
CASTELO/espirito_santo;Castelo;espirito_santo;-20.6033;-41.2031;Castelo;0.0003106572307001483;1;1;0;0
ALVORADA/tocantins;Alvorada;tocantins;-12.4785;-49.1249;Alvorada;0.00031053388862577734;0;0;3;3
TORRES BRASIL/pernambuco;Torres Brasil;pernambuco;-8.0578;-34.8778;Recife;0.0003092028730686983;0;2;2;2
MANCHESTER FUTEBOL/minas_gerais;Manchester Futebol;minas_gerais;-21.7642;-43.3503;Juiz de Fora;0.0003084386352379594;1;1;0;0
JC FUTEBOL CLUBE/amazonas;Jc Futebol Clube;amazonas;-3.1417;-58.4444;Itacoatiara;0.00030669613501968463;0;0;1;1
NÁUAS/acre;Náuas;acre;-7.6649;-72.6504;Cruzeiro do Sul;0.00030612749019466855;0;0;1;1
BARCELONA ESPORTIVO/sao_paulo;Barcelona Esportivo;sao_paulo;-23.5505;-46.6333;São Paulo;0.0003061218450464222;1;1;0;0
CASIMIRO DE ABREU/rio_de_janeiro;Casimiro De Abreu;rio_de_janeiro;-22.4812;-42.2066;Casimiro de Abreu;0.0003033021431373212;1;1;0;0
ANDIRÁ/acre;Andirá;acre;-9.974;-67.8076;Rio Branco;0.00029973833452866396;0;0;1;1
SUL AMÉRICA/amazonas;Sul América;amazonas;-3.11866;-60.0212;Manaus;0.00029814958874311594;0;0;1;1
RONDONIENSE/rondonia;Rondoniense;rondonia;-8.76077;-63.8999;Porto Velho;0.00029683983466963725;0;0;1;1
HOPE INTERNACIONAL/parana;Hope Internacional;parana;-25.4195;-49.2646;Curitiba;0.00029366044003743775;1;1;0;4
INTERNACIONAL B/rio_grande_do_sul;Internacional B;rio_grande_do_sul;-30.0318;-51.2065;Porto Alegre;0.0002935995598766459;1;1;0;4
PORTO/santa_catarina;Porto;santa_catarina;-26.2451;-51.0759;Porto União;0.0002931055043869531;1;1;0;4
SÃOJOSEENSE/parana;Sãojoseense;parana;-25.5347;-49.2064;São José dos Pinhais;0.0002929586171752567;1;1;0;4
BRAZLÂNDIA/distrito_federal;Brazlândia;distrito_federal;-15.6667;-48.1961;Brasília;0.0002919389944098298;1;1;0;0
GEL/espirito_santo;Gel;espirito_santo;-20.1286;-40.3078;Serra;0.00029172914376445337;1;1;0;0
PIRES DO RIO/goias;Pires Do Rio;goias;-17.3019;-48.2768;Pires do Rio;0.00028993037940649893;1;1;0;0
MESQUITA/rio_de_janeiro;Mesquita;rio_de_janeiro;-22.8028;-43.4601;Mesquita;0.00028930291488515333;1;1;0;0
CDC DA AMAZÔNIA/amazonas;Cdc Da Amazônia;amazonas;-2.6214;-60.9431;Novo Airão;0.00028726163245943457;0;0;1;1
INDEPENDENTE/rio_de_janeiro;Independente;rio_de_janeiro;-22.3708;-41.7869;Macaé;0.00028706969239343353;1;1;0;0
CHAPADA/mato_grosso;Chapada;mato_grosso;-15.4608;-55.7497;Chapada dos Guimarães;0.00028564208901510975;1;1;0;0
CAMPO NOVO/mato_grosso;Campo Novo;mato_grosso;-13.6744;-57.8869;Campo Novo do Parecis;0.0002849562273073386;1;1;0;0
RIACHUELO/rio_grande_do_norte;Riachuelo;rio_grande_do_norte;-5.82156;-35.8215;Riachuelo;0.0002848078575131168;0;2;2;2
SER CRUZ ALTA/rio_grande_do_sul;Ser Cruz Alta;rio_grande_do_sul;-28.645;-53.6048;Cruz Alta;0.00028439655781192796;1;1;0;4
TIANGUÁ/ceara;Tianguá;ceara;-3.72965;-40.9923;Tianguá;0.0002842356831623006;0;0;3;3
RIACHO CITY/distrito_federal;Riacho City;distrito_federal;-15.8821;-48.0163;Riacho Fundo;0.0002826641873363954;1;1;0;0
QUEIMADOS/rio_de_janeiro;Queimados;rio_de_janeiro;-22.7153;-43.5558;Queimados;0.00028206813122494097;1;1;0;0
ANDRADINA/sao_paulo;Andradina;sao_paulo;-20.8948;-51.3786;Andradina;0.0002806636624925572;1;1;0;0
FEMAR/paraiba;Femar;paraiba;-6.9533;-35.5414;Alagoinha;0.0002799758486131324;0;2;2;2
SERRANO/paraiba;Serrano;paraiba;-7.22196;-35.8731;Campina Grande;0.0002791392120026281;0;2;2;2
URUMAJÓ/para;Urumajó;para;-1.0217;-46.6347;Augusto Corrêa;0.0002783152041508022;0;0;3;3
CENTRAL PARAÍSO/tocantins;Central Paraíso;tocantins;-10.1753;-48.8839;Paraíso do Tocantins;0.00027749627509424417;0;0;3;3
FEIRENSE/bahia;Feirense;bahia;-12.9614;-39.2584;Santo Antônio de Jesus;0.00027661795683738493;0;2;2;2
JARAGUÁ/santa_catarina;Jaraguá;santa_catarina;-26.4851;-49.0713;Jaraguá do Sul;0.00027469173616662124;1;1;0;4
PONTAPORANENSE/mato_grosso_do_sul;Pontaporanense;mato_grosso_do_sul;-22.5361;-55.7256;Ponta Porã;0.0002735039051411009;1;1;0;0
ATIBAIA/sao_paulo;Atibaia;sao_paulo;-23.1171;-46.5563;Atibaia;0.0002731901415063759;1;1;0;0
BRASIL DE FARROUPILHA/rio_grande_do_sul;Brasil De Farroupilha;rio_grande_do_sul;-29.2227;-51.3419;Farroupilha;0.00027157820883136417;1;1;0;4
UNIÃO ATLÉTICA ARAGUAINENSE/tocantins;União Atlética Araguainense;tocantins;-7.1908;-48.2078;Araguína;0.0002704332512298818;0;0;3;3
LAGO VERDE/maranhao;Lago Verde;maranhao;-3.9572;-44.8317;Lago Verde;0.00027032146712315826;0;0;3;3
ARAGUAIA DE PALMAS/tocantins;Araguaia De Palmas;tocantins;-10.1844;-48.3336;Palmas;0.00026983450946451375;0;0;3;3
ROYAL/goias;Royal;goias;-16.2524;-47.9504;Luziânia;0.00026867487269373395;1;1;0;0
LAGOA/amapa;Lagoa;amapa;0.034934;-51.0694;Macapá;0.0002674966478982039;0;0;3;3
INDEPENDENTE/para;Independente;para;-2.63609;-54.9374;Belterra;0.00026718195915222766;0;0;3;3
CANAÃ/bahia;Canaã;bahia;-11.3039;-41.8569;Irecê;0.00026652214453281843;0;2;2;2
PATROCINENSE/minas_gerais;Patrocinense;minas_gerais;-18.9379;-46.9934;Patrocínio;0.00026535279040092863;1;1;0;0
JUVENTUS DE MINAS NOVAS/minas_gerais;Juventus De Minas Novas;minas_gerais;-17.2156;-42.5884;Minas Novas;0.00026499839715158957;1;1;0;0
MARAU/rio_grande_do_sul;Marau;rio_grande_do_sul;-28.4492;-52.2;Marau;0.0002642882808784508;1;1;0;4
TERRA E MAR/ceara;Terra E Mar;ceara;-3.71664;-38.5423;Fortaleza;0.0002628592939248949;0;2;2;2
ITAREMA/ceara;Itarema;ceara;-2.9231;-39.9161;Itarema;0.0002617625111440845;0;2;2;2
RIVER/roraima;River;roraima;2.82384;-60.6753;Boa Vista;0.0002616467254693244;0;0;1;1
RB DO NORTE/amazonas;Rb Do Norte;amazonas;-3.119;-60.0217;Manaus;0.0002612912436056936;0;0;1;1
JUARA/mato_grosso;Juara;mato_grosso;-11.4194;-57.5186;Juara;0.0002610465483239367;1;1;0;0
MOGI MIRIM/sao_paulo;Mogi Mirim;sao_paulo;-22.4332;-46.9532;Mogi Mirim;0.0002600842815164877;1;1;0;0
PEDRA BRANCA/santa_catarina;Pedra Branca;santa_catarina;-27.6419;-48.6667;Palhoça;0.00025972595152534304;1;1;0;4
TUPY/espirito_santo;Tupy;espirito_santo;-20.3417;-40.2875;Vila Velha;0.00025896293883146527;1;1;0;0
LATITUDE ZERO/amapa;Latitude Zero;amapa;-0.0383;-51.0632;Macapá;0.0002589289899175114;0;0;3;3
ATLÉTICO AMAZONENSE/amazonas;Atlético Amazonense;amazonas;-3.11866;-60.0212;Manaus;0.00025887012310478534;0;0;1;1
ATLÉTICO CERRADO/tocantins;Atlético Cerrado;tocantins;-10.1753;-48.8839;Paraíso do Tocantins;0.0002584105065219508;0;0;3;3
SABUGY/paraiba;Sabugy;paraiba;-9.8475;-36.9189;Santa Luzia;0.0002575192226195355;0;2;2;2
LEÔNICO/bahia;Leônico;bahia;-12.9718;-38.5011;Salvador;0.0002574060428942647;0;2;2;2
FLAMENGO DE GUANAMBI/bahia;Flamengo De Guanambi;bahia;-14.2256;-42.7811;Guanambi;0.000256906959110271;1;1;0;0
CORITIBA B/parana;Coritiba B;parana;-25.4195;-49.2646;Curitiba;0.0002567119900908157;1;1;0;4
PASSOS/minas_gerais;Passos;minas_gerais;-20.7193;-46.609;Passos;0.00025651557952010185;1;1;0;0
ROLIM DE MOURA/rondonia;Rolim De Moura;rondonia;-11.7271;-61.7714;Rolim de Moura;0.00025526121237503467;0;0;1;1
SÃO GABRIEL/mato_grosso_do_sul;São Gabriel;mato_grosso_do_sul;-19.395;-54.5658;São Gabriel do Oeste;0.0002544526507277188;1;1;0;0
CAIÇARA/piaui;Caiçara;piaui;-4.8217;-42.1641;Campo Maior;0.0002542209655773607;0;0;3;3
SAMPAIO/roraima;Sampaio;roraima;2.82384;-60.6753;Boa Vista;0.0002534317653476114;0;0;1;1
NAVEGANTES/santa_catarina;Navegantes;santa_catarina;-26.8943;-48.6546;Navegantes;0.0002514522565764142;1;1;0;4
NOVA PRATA/rio_grande_do_sul;Nova Prata;rio_grande_do_sul;-28.7799;-51.6113;Nova Prata;0.00025004739722863983;1;1;0;4
INDEPENDENTE DE RIO VERDE/goias;Independente De Rio Verde;goias;-17.7923;-50.9192;Rio Verde;0.0002483571443593595;1;1;0;0
ATLÉTICO MOGI/sao_paulo;Atlético Mogi;sao_paulo;-23.5233;-46.1883;Mogi das Cruzes;0.0002483259320464906;1;1;0;0
BOTAFOGO/sergipe;Botafogo;sergipe;-11.4668;-37.7585;Cristinápolis;0.00024813946513211916;0;2;2;2
FORTALEZA B/ceara;Fortaleza B;ceara;-3.71664;-38.5423;Fortaleza;0.0002476933571520785;0;2;2;2
ATLÉTICO DE CAJAZEIRAS/paraiba;Atlético De Cajazeiras;paraiba;-6.88004;-38.5577;Cajazeiras;0.00024730132220004964;0;2;2;2
MIRAMAR/paraiba;Miramar;paraiba;-6.98731;-34.8284;Cabedelo;0.00024704499754698504;0;2;2;2
CAP DE UBERLÂNDIA/minas_gerais;Cap De Uberlândia;minas_gerais;-18.9141;-48.2749;Uberlândia;0.0002469415891344414;1;1;0;0
ATLÉTICO BATISTENSE/santa_catarina;Atlético Batistense;santa_catarina;-27.2764;-48.8497;São João Batista;0.00024603123209944965;1;1;0;4
TRÊS PASSOS/rio_grande_do_sul;Três Passos;rio_grande_do_sul;-27.4555;-53.9296;Três Passos;0.0002455355768369733;1;1;0;4
PESQUEIRA/pernambuco;Pesqueira;pernambuco;-8.35797;-36.6978;Pesqueira;0.0002453358766105458;0;2;2;2
SABIÁ/maranhao;Sabiá;maranhao;-4.86505;-43.3617;Caxias;0.0002451838941711847;0;0;3;3
CANÁRIO/amapa;Canário;amapa;-0.0389;-51.0664;Macapá;0.00024427219555304914;0;0;3;3
BARE/amapa;Bare;amapa;-0.0383;-51.0632;Macapá;0.0002405215252181205;0;0;3;3
BELENENSE/para;Belenense;para;-1.2947;-48.4558;Belém;0.00023989971845869023;0;0;3;3
BRASILIS/sao_paulo;Brasilis;sao_paulo;-22.4733;-46.6314;Águas de Lindóia;0.00023795735629669686;1;1;0;0
UNIÃO DE PALMAS/tocantins;União De Palmas;tocantins;-10.1844;-48.3336;Palmas;0.00023601636552243868;0;0;3;3
CHAPECOENSE B/santa_catarina;Chapecoense B;santa_catarina;-27.103888888;-52.606666666;Chapecó;0.0002358879542997936;1;1;0;4
AMERICANO/maranhao;Americano;maranhao;-4.22447;-44.7832;Bacabal;0.00023522449926071976;0;0;3;3
PRS/rio_grande_do_sul;Prs;rio_grande_do_sul;-30.0331;-51.23;Porto Alegre;0.00023521224482922387;1;1;0;4
G.A.S/roraima;G.A.S;roraima;1.8153;-61.1272;Caracaraí;0.00023515130033297907;0;0;1;1
BETIS/minas_gerais;Betis;minas_gerais;-20.5263;-43.6962;Ouro Branco;0.00023510277101501716;1;1;0;0
YPIRANGA/bahia;Ypiranga;bahia;-12.9718;-38.5011;Salvador;0.00023459928186405287;0;2;2;2
TESLA/para;Tesla;para;-1.4558;-48.4902;Belém;0.00023404107801643505;0;0;3;3
ADEC/amapa;Adec;amapa;2.49804;-50.9496;Calçoene;0.000233136703016484;0;0;3;3
MARAJÓ/para;Marajó;para;-1.6821;-50.4802;Breves;0.00023248692451784337;0;0;3;3
DUQUE CAXIENSE/rio_de_janeiro;Duque Caxiense;rio_de_janeiro;-22.7856;-43.3117;Duque de Caxias;0.0002320921818892594;1;1;0;0
ALIANÇA/ceara;Aliança;ceara;-3.9842;-38.6203;Pacatuba;0.00023208955149879723;0;2;2;2
PIMENTENSE/rondonia;Pimentense;rondonia;-11.672;-61.198;Pimenta Bueno;0.00023129698810460695;0;0;1;1
SETE/amazonas;Sete;amazonas;-3.119;-60.0217;Manaus;0.00023064185468402634;0;0;1;1
POTENGI/rio_grande_do_norte;Potengi;rio_grande_do_norte;-5.7945;-35.2119;Natal;0.00023001253461418103;0;2;2;2
PARAÍSO/tocantins;Paraíso;tocantins;-10.1753;-48.8839;Paraíso do Tocantins;0.00022886197052243338;0;0;3;3
UNIÃO FREDERIQUENSE/rio_grande_do_sul;União Frederiquense;rio_grande_do_sul;-27.3586;-53.3958;Frederico Westphalen;0.00022855153037046373;1;1;0;4
PARAÍBA DO SUL/rio_de_janeiro;Paraíba Do Sul;rio_de_janeiro;-22.1585;-43.304;Paraíba do Sul;0.0002276601597705867;1;1;0;0
CRB B/alagoas;Crb B;alagoas;-9.6658;-35.735;Maceió;0.00022551677284068559;0;2;2;2
OSASCO/sao_paulo;Osasco;sao_paulo;-23.5324;-46.7916;Osasco;0.00022521052028630454;1;1;0;0
TRÊS LAGOAS/mato_grosso_do_sul;Três Lagoas;mato_grosso_do_sul;-20.7849;-51.7007;Três Lagoas;0.00022491917261996207;1;1;0;0
FIGUEIRENSE/minas_gerais;Figueirense;minas_gerais;-21.1353;-44.2614;São João del-Rei;0.00022441276375478756;1;1;0;0
ATLÉTICO BACABAL/maranhao;Atlético Bacabal;maranhao;-4.22447;-44.7832;Bacabal;0.00022438871827766554;0;0;3;3
TERESINA/piaui;Teresina;piaui;-5.0892;-42.8019;Teresina;0.00022382347485939915;0;0;3;3
BOTAFOGO/goias;Botafogo;goias;-16.7686;-47.6136;Cristalina;0.00022310017772838523;1;1;0;0
7 DE SETEMBRO/mato_grosso_do_sul;7 De Setembro;mato_grosso_do_sul;-22.2231;-54.812;Dourados;0.00022279268892466073;1;1;0;0
CALOUROS DO AR/ceara;Calouros Do Ar;ceara;-3.71664;-38.5423;Fortaleza;0.00022273639002344658;0;2;2;2
ATLÉTICO/rio_grande_do_sul;Atlético;rio_grande_do_sul;-29.9413;-50.9869;Gravataí;0.00022272287241437155;1;1;0;4
RONDONÓPOLIS/mato_grosso;Rondonópolis;mato_grosso;-16.4673;-54.6372;Rondonópolis;0.00022234443271196237;1;1;0;0
CEARÁ B/ceara;Ceará B;ceara;-3.71664;-38.5423;Fortaleza;0.00022222262385736255;0;2;2;2
BRÉSCIA/rio_de_janeiro;Bréscia;rio_de_janeiro;-22.6632;-43.0315;Magé;0.00022195002035034242;1;1;0;0
FERROVIÁRIO/piaui;Ferroviário;piaui;-2.9031;-41.7761;Parnaíba;0.00022032738493204325;0;0;3;3
OESTE BRASIL/parana;Oeste Brasil;parana;-24.7119;-53.7431;Toledo;0.00021952779337499018;1;1;0;4
GRÊMIO OSASCO/sao_paulo;Grêmio Osasco;sao_paulo;-23.5324;-46.7916;Osasco;0.00021783559345756102;1;1;0;0
CLUBE 1992/rio_grande_do_sul;Clube 1992;rio_grande_do_sul;-28.2839;-52.7844;Carazinho;0.00021661242934087295;1;1;0;4
ITACOATIARA/amazonas;Itacoatiara;amazonas;-3.1417;-58.4444;Itacoatiara;0.00021580866146090675;0;0;1;1
RIO BRANCO SPORT CLUB/parana;Rio Branco Sport Club;parana;-25.5161;-48.5225;Paranaguá;0.00021392194276926123;1;1;0;4
UNIÃO INHUMAS/goias;União Inhumas;goias;-16.3611;-49.5001;Inhumas;0.0002136949896243057;1;1;0;0
VOTUPORANGUENSE/sao_paulo;Votuporanguense;sao_paulo;-20.4222;-49.9725;Votuporanga;0.00021150588493992366;1;1;0;0
CITY LONDON/parana;City London;parana;-23.3103;-51.1628;Londrina;0.00021079239994665642;1;1;0;0
UNIÃO HARMONIA/rio_grande_do_sul;União Harmonia;rio_grande_do_sul;-29.9189;-51.1767;Canoas;0.00021069130855388388;1;1;0;4
COMERCIAL DE TRÊS LAGOAS/mato_grosso_do_sul;Comercial De Três Lagoas;mato_grosso_do_sul;-20.7849;-51.7007;Três Lagoas;0.0002104710753000813;1;1;0;0
TUBARÃO/santa_catarina;Tubarão;santa_catarina;-28.4713;-49.0144;Tubarão;0.0002104152500159699;1;1;0;4
ELOSPORT CAPÃO BONITO/sao_paulo;Elosport Capão Bonito;sao_paulo;-24.004;-48.3393;Capão Bonito;0.00020992519156708454;1;1;0;0
CSA B/alagoas;Csa B;alagoas;-9.6658;-35.735;Maceió;0.0002086757782137386;0;2;2;2
LIBRADE/amazonas;Librade;amazonas;-3.119;-60.0217;Manaus;0.00020864625335339186;0;0;1;1
GUAJARÁ/rondonia;Guajará;rondonia;-10.7889;-65.3296;Guajará-Mirim;0.0002077686104061956;0;0;1;1
SANTA CRUZ/acre;Santa Cruz;acre;-9.974;-67.8076;Rio Branco;0.0002075200575104964;0;0;1;1
CANOINHAS/santa_catarina;Canoinhas;santa_catarina;-26.1772;-50.39;Canoinhas;0.00020735942040671216;1;1;0;4
ÁGUIA DE CUMARU/pernambuco;Águia De Cumaru;pernambuco;-8.0069;-35.7003;Cumaru;0.00020716100477581291;0;2;2;2
BELA VISTA/rio_de_janeiro;Bela Vista;rio_de_janeiro;-22.8269;-43.0539;São Gonçalo;0.00020636494235061703;1;1;0;0
CRICIÚMA B/santa_catarina;Criciúma B;santa_catarina;-28.6723;-49.3729;Criciúma;0.00020613326573949855;1;1;0;4
BARREIROS/pernambuco;Barreiros;pernambuco;-8.8153;-35.1878;Barreiros;0.0002024195156244759;0;2;2;2
ATLÉTICO/mato_grosso;Atlético;mato_grosso;-17.3153;-53.2181;Alto Araguaia;0.00020154162352238136;1;1;0;0
CANAÃ/distrito_federal;Canaã;distrito_federal;-15.7795;-47.9297;Brasília;0.00020073748064590205;1;1;0;0
TIMBAÚBA/pernambuco;Timbaúba;pernambuco;-7.50484;-35.3119;Timbaúba;0.00020053731203714963;0;2;2;2
ATHLETICO PARANAENSE B/parana;Athletico Paranaense B;parana;-25.4195;-49.2646;Curitiba;0.00020038049999937982;1;1;0;4
CUIABÁ B/mato_grosso;Cuiabá B;mato_grosso;-15.601;-56.0974;Cuiabá;0.00020012843682274908;1;1;0;0
GRECAL/parana;Grecal;parana;-25.4195;-49.2646;Curitiba;0.00019942099714747918;1;1;0;4
ARSENAL/tocantins;Arsenal;tocantins;-6.32447;-47.4224;Tocantinópolis;0.00019853240854130158;0;0;3;3
CAMAÇARIENSE/bahia;Camaçariense;bahia;-12.6996;-38.3263;Camaçari;0.00019824941737626707;0;2;2;2
MORENINHAS/mato_grosso_do_sul;Moreninhas;mato_grosso_do_sul;-20.4697;-54.6201;Campo Grande;0.0001962697813812454;1;1;0;0
